18	Сурайкин Максим Александрович	237	10	9	4	2	3	7	8	14	2	3	4	7	17	4	10	17	6	9	12	7	3	2	4	2	5	2	9	4	2	2	17	9	8	6	5	2									
		0.37%	0.44%	0.35%	0.16%	0.08%	0.15%	0.31%	0.34%	0.64%	0.09%	0.12%	0.15%	0.68%	1.20%	0.17%	0.52%	1.18%	0.36%	0.62%	1.09%	0.52%	0.32%	0.08%	0.16%	0.08%	0.39%	0.09%	0.62%	0.24%	0.14%	0.20%	1.26%	0.65%	0.49%	0.47%	0.48%	0.39%									
19	Титов Борис Юрьевич	391	26	18	12	24	14	19	22	37	12	27	15	9	7	6	4	2	14	11	22	9	8	7	6	4	2	3	4	1	10	4	3	2	17	3	4	3									
		0.61%	1.15%	0.70%	0.47%	1.01%	0.71%	0.83%	0.94%	1.70%	0.54%	1.08%	0.56%	0.88%	0.50%	0.25%	0.21%	0.14%	0.85%	0.75%	2.01%	0.67%	0.84%	0.27%	0.25%	0.16%	0.16%	0.14%	0.27%	0.06%	0.68%	0.40%	0.22%	0.14%	1.05%	0.23%	0.39%	0.59%									
20	Явлинский Григорий Алексеевич	431	12	7	9	12	2	6	7	29	17	26	24	8	11	19	16	18	7	9	5	34	3	22	11	9	8	7	9	1	13	17	6	8	7	11	12	9									
		0.67%	0.53%	0.27%	0.36%	0.50%	0.10%	0.26%	0.30%	1.34%	0.77%	1.04%	0.90%	0.78%	0.78%	0.80%	0.83%	1.25%	0.42%	0.62%	0.46%	2.52%	0.32%	0.84%	0.45%	0.37%	0.62%	0.32%	0.62%	0.06%	0.89%	1.69%	0.45%	0.58%	0.43%	0.86%	1.16%	1.77%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
