		0.55%	0.86%	1.13%	0.00%	0.59%	1.42%	2.60%	0.75%	1.71%	1.72%	0.72%	0.64%	0.52%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.78%	0.81%	2.27%	0.55%	0.00%	0.39%	0.34%	0.25%	0.00%	0.00%	0.33%	0.33%	0.54%	1.10%	0.60%	0.79%	0.62%	0.64%	0.86%	0.25%	0.29%	1.35%									
19	Титов Борис Юрьевич	51	0	0	0	2	0	0	0	1	2	1	0	0	0	3	3	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	3	0	0	0	0	7	3	6	1	1	5	7	0									
		0.35%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.57%	1.15%	0.36%	0.00%	0.00%	0.00%	0.53%	0.64%	0.00%	0.00%	0.00%	0.00%	1.39%	0.00%	0.78%	0.40%	0.00%	0.00%	0.00%	0.19%	0.00%	0.25%	0.50%	1.60%	0.00%	0.00%	0.00%	0.00%	0.60%	0.39%	0.46%	0.16%	0.14%	0.62%	1.02%	0.00%									
20	Явлинский Григорий Алексеевич	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	4	0	4	3	2	4	1	0									
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.84%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.19%	0.00%	0.00%	0.50%	0.00%	0.33%	0.00%	0.00%	0.00%	0.35%	0.00%	0.31%	0.48%	0.29%	0.49%	0.15%	0.00%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
