18	Сурайкин Максим Александрович	222	0	2	4	1	6	5	2	8	7	6	3	2	1	4	7	8	7	8	5	11	7	3	1	4	12	11	1	3	3	7	1	4	3	1	3	5	1	4	0	1	5	4	9	5	5	0	3	3	0	1	1	2	1	0	3	7	1									
		0.58%	0.00%	0.74%	1.03%	0.24%	1.13%	0.57%	0.71%	0.65%	0.92%	1.10%	1.40%	0.30%	0.79%	0.45%	0.84%	0.98%	0.77%	0.86%	0.59%	1.14%	0.68%	0.48%	0.26%	0.50%	0.58%	0.60%	0.23%	0.37%	0.44%	0.62%	0.19%	0.26%	1.03%	0.68%	0.77%	0.36%	0.13%	0.54%	0.00%	0.25%	0.65%	0.68%	0.62%	0.97%	0.93%	0.00%	0.60%	0.48%	0.00%	0.30%	0.33%	0.33%	0.32%	0.00%	0.30%	0.90%	0.15%									
19	Титов Борис Юрьевич	255	2	3	4	4	6	7	5	12	5	5	5	5	0	7	7	8	11	10	2	8	10	6	5	4	10	11	2	11	1	1	1	6	0	1	0	11	8	4	1	2	1	0	10	2	6	0	2	3	1	0	1	3	1	1	8	4	1									
		0.66%	0.94%	1.12%	1.03%	0.97%	1.13%	0.79%	1.77%	0.98%	0.66%	0.91%	2.33%	0.76%	0.00%	0.78%	0.84%	0.98%	1.20%	1.08%	0.24%	0.83%	0.98%	0.96%	1.29%	0.50%	0.48%	0.60%	0.46%	1.34%	0.15%	0.09%	0.19%	0.39%	0.00%	0.68%	0.00%	0.78%	1.04%	0.54%	0.48%	0.50%	0.13%	0.00%	0.69%	0.39%	1.11%	0.00%	0.40%	0.48%	0.58%	0.00%	0.33%	0.49%	0.32%	0.36%	0.80%	0.51%	0.15%									
20	Явлинский Григорий Алексеевич	294	3	0	10	2	15	13	0	10	3	4	1	7	1	6	11	12	9	11	4	14	8	6	0	5	21	20	3	7	2	9	2	7	0	1	5	7	2	0	0	2	4	2	12	5	4	1	2	1	2	1	3	3	1	1	3	3	3									
		0.76%	1.41%	0.00%	2.56%	0.49%	2.82%	1.47%	0.00%	0.82%	0.39%	0.73%	0.47%	1.06%	0.79%	0.67%	1.33%	1.48%	0.98%	1.19%	0.47%	1.45%	0.78%	0.96%	0.00%	0.63%	1.01%	1.09%	0.70%	0.86%	0.30%	0.80%	0.39%	0.46%	0.00%	0.68%	1.28%	0.50%	0.26%	0.00%	0.00%	0.50%	0.52%	0.34%	0.82%	0.97%	0.74%	0.48%	0.40%	0.16%	1.16%	0.30%	0.99%	0.49%	0.32%	0.36%	0.30%	0.38%	0.44%									
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
