		73.35%	71.90%	71.63%	67.16%	74.35%	69.25%	66.89%	71.62%	65.87%	73.11%	75.77%	84.72%	68.92%	83.41%	80.65%	84.78%	75.65%	82.00%	72.84%	79.48%	70.83%	73.96%	73.21%	87.50%	79.44%	89.37%	75.98%	80.92%	88.12%	67.81%	79.30%	74.06%	71.26%	74.11%	73.27%	78.46%	68.72%	72.75%	56.10%	79.37%	78.07%	88.24%	77.34%	71.43%	83.87%	77.78%	87.23%	71.82%	78.59%	76.70%	79.49%	76.09%									
17	Собчак Ксения Анатольевна	82	5	2	2	1	3	4	5	5	12	3	1	3	1	1	0	1	0	0	1	0	3	0	0	1	1	2	0	0	3	0	2	4	0	1	0	5	1	1	0	1	1	1	0	1	0	0	2	2	0	0	0									
		0.58%	0.51%	0.31%	0.60%	0.37%	0.38%	0.46%	0.56%	0.75%	1.46%	0.77%	1.39%	4.05%	0.49%	1.61%	0.00%	0.26%	0.00%	0.00%	0.37%	0.00%	1.78%	0.00%	0.00%	0.56%	0.39%	0.60%	0.00%	0.00%	0.94%	0.00%	0.50%	1.53%	0.00%	0.50%	0.00%	2.37%	0.30%	0.61%	0.00%	0.88%	1.47%	0.36%	0.00%	3.23%	0.00%	0.00%	0.55%	0.64%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	72	6	6	4	0	2	5	8	3	2	2	0	0	0	0	0	1	5	0	0	2	0	3	0	1	1	0	0	0	2	0	1	1	1	1	0	5	2	1	1	0	0	2	0	0	2	0	0	0	1	0	1									
		0.51%	0.62%	0.94%	1.19%	0.00%	0.25%	0.57%	0.89%	0.45%	0.24%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	5.00%	0.00%	0.00%	1.67%	0.00%	1.07%	0.00%	0.56%	0.39%	0.00%	0.00%	0.00%	0.63%	0.00%	0.25%	0.38%	0.30%	0.50%	0.00%	2.37%	0.60%	0.61%	1.59%	0.00%	0.00%	0.72%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.32%	0.00%	1.09%									
19	Титов Борис Юрьевич	17	3	1	1	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0									
		0.12%	0.31%	0.16%	0.30%	0.00%	0.25%	0.11%	0.11%	0.15%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.30%	0.76%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	31	0	0	0	0	2	5	6	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	3	1	0	2	0	0	0	3	0	0									
		0.22%	0.00%	0.00%	0.00%	0.00%	0.25%	0.57%	0.67%	0.45%	0.12%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.38%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	1.08%	0.65%	0.00%	0.93%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
