		0.56%	0.70%	0.54%	0.90%	0.24%	0.31%	0.00%	0.51%	0.00%	0.66%	0.87%	0.48%	0.70%	0.41%	1.39%	0.00%	0.90%	0.73%	1.22%	0.95%	0.38%	0.00%	0.00%	0.62%	0.00%	0.38%	0.00%	0.00%	1.10%	0.36%	0.67%	0.00%	0.00%	0.78%	0.00%	0.00%	0.46%	0.00%	0.00%	0.78%	0.85%	0.00%	0.00%	0.24%	1.56%	0.00%	1.03%									
18	Сурайкин Максим Александрович	118	6	4	6	5	6	0	5	1	9	5	9	2	20	5	0	0	4	3	2	4	1	0	0	0	1	0	1	0	0	0	0	0	3	0	1	0	0	1	0	3	0	0	1	6	0	4									
		0.68%	0.52%	0.27%	0.54%	0.60%	0.92%	0.00%	0.84%	0.47%	1.18%	0.62%	0.87%	0.23%	1.64%	3.47%	0.00%	0.00%	0.58%	0.91%	1.90%	1.54%	1.04%	0.00%	0.00%	0.00%	0.38%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	0.00%	0.75%	0.00%	0.00%	1.28%	0.00%	0.85%	0.00%	0.00%	0.24%	4.69%	0.00%	1.03%									
19	Титов Борис Юрьевич	63	5	4	3	5	5	0	1	0	2	1	8	5	5	0	0	0	2	1	0	0	0	2	0	0	1	0	2	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1									
		0.37%	0.44%	0.27%	0.27%	0.60%	0.76%	0.00%	0.17%	0.00%	0.26%	0.12%	0.77%	0.58%	0.41%	0.00%	0.00%	0.00%	0.29%	0.30%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.38%	0.00%	0.58%	1.10%	0.36%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.78%	0.00%	0.26%									
20	Явлинский Григорий Алексеевич	51	1	9	4	1	0	0	1	0	4	5	12	3	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2									
		0.30%	0.09%	0.61%	0.36%	0.12%	0.00%	0.00%	0.17%	0.00%	0.53%	0.62%	1.16%	0.35%	0.41%	0.69%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
