15	Жириновский Владимир Вольфович	222	16	20	7	13	2	5	5	46	17	7	10	6	1	1	1	1	1	11	3	1	0	2	4	1	2	4	4	8	3	4	3	5	8									
		0.91%	0.89%	0.95%	0.41%	0.77%	0.14%	0.39%	0.29%	2.79%	1.05%	0.52%	1.22%	0.92%	0.79%	0.62%	0.37%	0.51%	1.75%	1.96%	1.01%	0.40%	0.00%	0.82%	1.02%	0.49%	0.68%	0.58%	3.01%	2.01%	1.05%	1.40%	0.78%	2.29%	1.05%									
16	Путин Владимир Владимирович	23272	1743	2048	1648	1641	1405	1254	1676	1489	1438	1313	793	637	125	158	267	192	55	533	288	245	219	239	386	201	286	672	114	372	278	273	380	211	693									
		95.69%	96.99%	97.02%	96.88%	96.99%	96.90%	96.98%	96.82%	90.19%	88.77%	96.90%	96.59%	97.25%	98.43%	97.53%	98.52%	97.46%	96.49%	95.01%	96.97%	98.79%	99.10%	98.35%	97.97%	98.05%	97.28%	96.97%	85.71%	93.23%	97.54%	95.45%	98.19%	96.79%	90.59%									
17	Собчак Ксения Анатольевна	34	2	3	2	2	1	1	1	4	6	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	1	0	0	1	0									
		0.14%	0.11%	0.14%	0.12%	0.12%	0.07%	0.08%	0.06%	0.24%	0.37%	0.30%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.34%	0.29%	0.00%	0.25%	0.35%	0.00%	0.00%	0.46%	0.00%									
18	Сурайкин Максим Александрович	40	2	0	0	4	1	1	1	10	1	5	1	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	3	2	0	2	0	0	2									
		0.16%	0.11%	0.00%	0.00%	0.24%	0.07%	0.08%	0.06%	0.61%	0.06%	0.37%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.34%	0.00%	0.45%	0.41%	0.00%	0.00%	0.00%	0.00%	2.26%	0.50%	0.00%	0.70%	0.00%	0.00%	0.26%									
19	Титов Борис Юрьевич	38	3	2	2	2	1	2	1	13	5	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0									
		0.16%	0.17%	0.09%	0.12%	0.12%	0.07%	0.15%	0.06%	0.79%	0.31%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	30	2	0	0	2	2	1	1	11	5	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0									
		0.12%	0.11%	0.00%	0.00%	0.12%	0.14%	0.08%	0.06%	0.67%	0.31%	0.07%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.35%	0.26%	0.00%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
