7	Число избирательных бюллетеней в переносных ящиках для голосования	2054	70	89	110	130	110	138	134	113	26	54	60	37	26	38	41	48	26	15	11	67	59	18	15	0	45	0	0	0	186	0	34	3	5	2	71	9	0	0	5	53	15	7	71	9	2	60	10	22	0	10					
8	Число бюллетеней в стационарных ящиках для голосования	23813	654	1359	1243	1123	1387	674	1219	1321	912	1225	2123	611	331	292	534	527	415	189	116	516	492	140	198	110	359	98	75	79	573	97	463	333	160	61	567	187	185	171	100	654	220	50	395	78	41	302	183	264	200	207					
9	Число недействительных избирательных бюллетеней	259	3	31	11	12	8	4	11	19	10	8	28	0	5	6	3	7	6	3	1	6	5	3	0	5	8	1	0	1	7	3	4	3	0	0	10	2	2	1	2	8	0	0	4	2	0	2	2	2	0	0					
10	Число действительных избирательных бюллетеней	25608	721	1417	1342	1241	1489	808	1342	1415	928	1271	2155	648	352	324	572	568	435	201	126	577	546	155	213	105	396	97	75	78	752	94	493	333	165	63	628	194	183	170	103	699	235	57	462	85	43	360	191	284	200	217					
11	Число полученных открепительных  удостоверений	465	7	25	11	15	15	16	11	28	26	20	15	5	2	1	10	25	0	6	0	27	10	5	11	4	5	3	0	3	50	5	3	4	3	0	19	7	2	0	12	10	6	6	17	4	2	5	0	3	1	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	465	7	25	11	15	15	16	11	28	26	20	15	5	2	1	10	25	0	6	0	27	10	5	11	4	5	3	0	3	50	5	3	4	3	0	19	7	2	0	12	10	6	6	17	4	2	5	0	3	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	180	2	3	12	4	11	2	22	7	17	15	1	1	1	1	0	0	1	2	0	5	4	2	0	0	2	1	0	1	6	1	6	2	2	3	8	7	2	1	1	7	1	3	6	1	1	0	1	0	1	3					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	185	10	9	12	11	20	5	10	10	4	11	19	7	0	3	0	0	0	0	1	3	7	0	2	0	2	0	0	0	12	1	5	2	1	0	1	1	0	0	1	5	1	0	3	3	1	0	0	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	247	10	16	22	9	11	12	17	20	17	11	14	5	2	4	7	2	3	0	0	3	5	0	5	0	5	0	2	1	4	1	9	1	0	0	1	1	3	2	2	4	0	1	5	1	0	2	2	2	1	2					
		0.95%	1.38%	1.10%	1.63%	0.72%	0.73%	1.48%	1.26%	1.39%	1.81%	0.86%	0.64%	0.77%	0.56%	1.21%	1.22%	0.35%	0.68%	0.00%	0.00%	0.51%	0.91%	0.00%	2.35%	0.00%	1.24%	0.00%	2.67%	1.27%	0.53%	1.03%	1.81%	0.30%	0.00%	0.00%	0.16%	0.51%	1.62%	1.17%	1.90%	0.57%	0.00%	1.75%	1.07%	1.15%	0.00%	0.55%	1.04%	0.70%	0.50%	0.92%					
19	Жириновский Владимир Вольфович	2387	78	103	125	125	146	73	157	141	106	117	201	45	24	23	41	43	36	35	3	63	53	27	22	11	40	2	9	11	61	16	54	23	2	4	51	16	20	13	11	48	19	2	29	6	2	60	34	11	24	21					
		9.23%	10.77%	7.11%	9.24%	9.98%	9.75%	8.99%	11.60%	9.83%	11.30%	9.15%	9.21%	6.94%	6.72%	6.97%	7.13%	7.48%	8.16%	17.16%	2.36%	10.81%	9.62%	17.09%	10.33%	10.00%	9.90%	2.04%	12.00%	13.92%	8.04%	16.49%	10.87%	6.85%	1.21%	6.35%	7.99%	8.16%	10.81%	7.60%	10.48%	6.79%	8.09%	3.51%	6.22%	6.90%	4.65%	16.57%	17.62%	3.85%	12.00%	9.68%					
20	Зюганов Геннадий Андреевич	6373	194	410	296	286	405	162	335	437	201	343	475	324	118	112	171	141	84	30	18	121	107	35	43	21	69	13	13	14	206	12	100	103	41	3	163	43	46	29	15	172	26	3	132	31	13	66	57	59	48	27					
		24.64%	26.80%	28.31%	21.88%	22.83%	27.05%	19.95%	24.76%	30.47%	21.43%	26.82%	21.76%	50.00%	33.05%	33.94%	29.74%	24.52%	19.05%	14.71%	14.17%	20.75%	19.42%	22.15%	20.19%	19.09%	17.08%	13.27%	17.33%	17.72%	27.14%	12.37%	20.12%	30.65%	24.85%	4.76%	25.55%	21.94%	24.86%	16.96%	14.29%	24.33%	11.06%	5.26%	28.33%	35.63%	30.23%	18.23%	29.53%	20.63%	24.00%	12.44%					
21	Медведев Дмитрий Анатольевич	16601	439	888	899	821	927	561	833	817	604	800	1465	274	208	185	353	382	312	136	105	390	381	93	143	73	282	82	51	52	481	65	330	206	122	56	413	134	114	126	75	475	190	51	296	47	28	232	98	212	127	167					
		64.18%	60.64%	61.33%	66.44%	65.52%	61.92%	69.09%	61.57%	56.97%	64.39%	62.55%	67.11%	42.28%	58.26%	56.06%	61.39%	66.43%	70.75%	66.67%	82.68%	66.90%	69.15%	58.86%	67.14%	66.36%	69.80%	83.67%	68.00%	65.82%	63.37%	67.01%	66.40%	61.31%	73.94%	88.89%	64.73%	68.37%	61.62%	73.68%	71.43%	67.19%	80.85%	89.47%	63.52%	54.02%	65.12%	64.09%	50.78%	74.13%	63.50%	76.96%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
