11	Число полученных открепительных  удостоверений	2480	8	26	20	17	40	23	31	37	8	24	16	20	25	37	60	45	40	43	40	41	25	38	43	40	25	30	22	40	54	70	45	8	55	51	40	30	25	40	47	48	42	65	26	54	49	49	47	47	50	44	36	36	33	30	45	23	30	40	25	35	55	50	19	30	40	30	30	3	4	0	36									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2352	8	24	14	16	38	23	30	37	8	22	16	18	21	37	60	42	40	36	39	41	22	37	42	40	22	30	21	39	54	68	45	5	48	48	40	27	22	40	47	48	42	64	26	53	49	46	45	43	44	44	35	36	33	30	37	23	27	40	25	32	55	43	16	27	27	24	30	3	3	0	35									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1602	9	18	18	16	18	10	15	24	20	12	10	20	26	23	21	22	14	17	25	67	20	16	19	37	7	25	21	31	17	25	45	176	22	20	26	30	16	10	15	7	18	28	22	21	24	17	21	17	16	6	21	20	20	15	20	14	8	22	31	22	25	13	27	28	15	15	10	37	15	10	34									
14	Число неиспользованных открепительных удостоверений	128	0	2	6	1	2	0	1	0	0	2	0	2	4	0	0	3	0	7	1	0	3	1	1	0	3	0	1	1	0	2	0	3	7	3	0	3	3	0	0	0	0	1	0	1	0	3	2	4	6	0	1	0	0	0	8	0	3	0	0	3	0	7	3	3	13	6	0	0	1	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	213	0	2	2	0	5	3	3	3	2	0	2	2	7	3	3	5	2	7	3	4	7	0	1	3	7	3	2	6	2	4	1	0	10	6	6	2	3	3	4	1	3	7	1	4	4	7	6	2	2	2	0	3	4	3	2	6	1	0	3	2	7	3	2	5	1	1	1	0	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	4028	16	35	51	30	58	37	74	95	34	46	33	34	47	46	78	44	51	70	70	95	60	63	52	53	35	42	54	90	54	78	69	75	77	66	65	50	59	75	58	71	86	78	49	61	70	98	69	62	58	64	70	63	75	35	67	50	52	70	34	50	65	66	55	52	59	35	29	8	30	23	55									
		4.70%	5.37%	5.30%	6.30%	5.67%	3.73%	3.21%	5.73%	5.35%	4.37%	7.23%	4.41%	4.14%	3.60%	4.23%	4.48%	3.53%	3.81%	5.41%	5.69%	6.38%	4.54%	4.67%	3.56%	4.23%	4.41%	4.51%	5.10%	5.92%	3.71%	4.43%	4.82%	7.59%	5.18%	3.83%	4.23%	4.59%	4.17%	4.70%	4.04%	4.60%	5.16%	4.87%	4.35%	4.88%	4.40%	5.40%	5.05%	4.52%	3.81%	4.19%	4.45%	5.29%	6.17%	3.41%	4.59%	4.57%	4.37%	4.75%	3.56%	4.43%	4.12%	5.73%	7.47%	3.68%	5.43%	3.83%	3.65%	5.76%	7.32%	7.06%	5.01%									
20	Зюганов Геннадий Андреевич	11105	39	62	107	51	211	159	159	205	71	63	107	114	174	133	222	161	172	140	147	211	214	178	217	161	91	123	146	199	187	207	164	85	203	240	191	156	179	183	232	184	217	214	147	191	176	220	171	195	207	210	224	165	132	143	193	148	202	229	151	169	190	172	62	186	106	101	87	14	51	22	162									
		12.95%	13.09%	9.39%	13.21%	9.64%	13.55%	13.81%	12.32%	11.54%	9.13%	9.91%	14.30%	13.89%	13.32%	12.22%	12.74%	12.91%	12.84%	10.82%	11.95%	14.17%	16.18%	13.19%	14.85%	12.84%	11.46%	13.21%	13.80%	13.10%	12.83%	11.75%	11.46%	8.60%	13.66%	13.94%	12.43%	14.33%	12.65%	11.46%	16.14%	11.92%	13.02%	13.35%	13.04%	15.28%	11.06%	12.13%	12.52%	14.22%	13.59%	13.76%	14.24%	13.84%	10.86%	13.94%	13.23%	13.54%	16.97%	15.54%	15.83%	14.98%	12.06%	14.94%	8.42%	13.17%	9.75%	11.04%	10.96%	10.07%	12.44%	6.75%	14.75%									
21	Миронов Сергей Михайлович	4375	9	20	38	22	81	60	69	76	34	30	38	48	54	53	69	63	92	52	90	86	80	65	65	68	45	52	60	88	66	94	53	31	62	98	101	61	76	86	71	83	103	75	65	51	92	101	63	80	82	85	90	68	52	67	86	69	54	72	52	49	61	58	32	67	42	50	25	4	11	11	69									
		5.10%	3.02%	3.03%	4.69%	4.16%	5.20%	5.21%	5.34%	4.28%	4.37%	4.72%	5.08%	5.85%	4.13%	4.87%	3.96%	5.05%	6.87%	4.02%	7.32%	5.78%	6.05%	4.82%	4.45%	5.42%	5.67%	5.59%	5.67%	5.79%	4.53%	5.33%	3.70%	3.14%	4.17%	5.69%	6.58%	5.60%	5.37%	5.39%	4.94%	5.38%	6.18%	4.68%	5.77%	4.08%	5.78%	5.57%	4.61%	5.84%	5.38%	5.57%	5.72%	5.70%	4.28%	6.53%	5.89%	6.31%	4.54%	4.88%	5.45%	4.34%	3.87%	5.04%	4.35%	4.75%	3.86%	5.46%	3.15%	2.88%	2.68%	3.37%	6.28%									
22	Прохоров Михаил Дмитриевич	7180	14	47	49	40	93	103	130	189	65	35	89	48	168	100	145	131	108	81	99	128	136	119	53	108	47	71	94	108	149	127	96	77	111	160	156	79	100	152	145	134	141	194	107	100	174	146	116	82	155	126	113	70	55	101	122	105	124	130	96	132	198	82	52	92	75	45	39	10	19	7	88									
		8.38%	4.70%	7.12%	6.05%	7.56%	5.97%	8.95%	10.07%	10.64%	8.35%	5.50%	11.90%	5.85%	12.86%	9.19%	8.32%	10.51%	8.06%	6.26%	8.05%	8.60%	10.28%	8.82%	3.63%	8.61%	5.92%	7.63%	8.88%	7.11%	10.23%	7.21%	6.71%	7.79%	7.47%	9.29%	10.16%	7.25%	7.07%	9.52%	10.09%	8.68%	8.46%	12.10%	9.49%	8.00%	10.93%	8.05%	8.49%	5.98%	10.18%	8.26%	7.18%	5.87%	4.53%	9.84%	8.36%	9.61%	10.42%	8.82%	10.06%	11.70%	12.56%	7.12%	7.07%	6.52%	6.90%	4.92%	4.91%	7.19%	4.63%	2.15%	8.01%									
23	Путин Владимир Владимирович	58032	216	482	555	382	1094	768	844	1196	560	454	478	574	849	747	1209	833	898	930	818	950	822	908	1057	843	564	631	695	1026	984	1234	1035	710	1012	1144	996	730	985	1085	920	1057	1106	1035	746	833	1068	1223	932	937	999	1023	1053	806	870	669	976	703	739	953	614	722	1044	757	517	997	793	664	605	99	295	261	718									
		67.69%	72.48%	73.03%	68.52%	72.21%	70.26%	66.72%	65.38%	67.34%	71.98%	71.38%	63.90%	69.91%	65.01%	68.66%	69.36%	66.80%	67.01%	71.87%	66.50%	63.80%	62.13%	67.31%	72.35%	67.22%	71.03%	67.78%	65.69%	67.54%	67.54%	70.03%	72.33%	71.86%	68.10%	66.43%	64.84%	67.03%	69.61%	67.94%	64.02%	68.50%	66.35%	64.57%	66.19%	66.64%	67.09%	67.42%	68.23%	68.34%	65.59%	67.04%	66.94%	67.62%	71.60%	65.20%	66.90%	64.32%	62.10%	64.65%	64.36%	64.01%	66.24%	65.77%	70.24%	70.61%	72.95%	72.57%	76.20%	71.22%	71.95%	80.06%	65.39%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
