7	Число избирательных бюллетеней в переносных ящиках для голосования	1910	24	77	54	23	36	98	18	33	7	2	45	43	0	59	37	20	0	19	2	202	133	87	108	2	29	13	4	32	63	30	28	52	49	26	12	7	1	27	70	65	5	25	22	6	1	9	49	76	61	19									
8	Число бюллетеней в стационарных ящиках для голосования	16768	154	528	435	157	368	531	54	375	84	67	317	290	34	322	308	148	53	212	63	1171	1192	1381	1164	149	364	267	20	186	543	214	436	433	297	576	185	41	43	565	314	481	81	150	365	119	31	36	439	552	269	204									
9	Число недействительных избирательных бюллетеней	265	1	21	10	1	4	7	0	2	1	0	4	14	0	5	9	2	2	5	0	14	17	21	21	4	8	2	0	4	8	3	3	8	5	3	1	0	0	7	3	5	0	4	4	1	0	0	11	15	3	2									
10	Число действительных избирательных бюллетеней	18413	177	584	479	179	400	622	72	406	90	69	358	319	34	376	336	166	51	226	65	1359	1308	1447	1251	147	385	278	24	214	598	241	461	477	341	599	196	48	44	585	381	541	86	171	383	124	32	45	477	613	327	221									
11	Число утраченных избирательных бюллетеней	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
13	Бабурин Сергей Николаевич	93	0	5	2	0	1	0	0	1	1	1	0	2	0	8	3	0	1	3	0	6	5	11	4	0	1	0	0	0	3	0	6	2	3	4	1	0	0	3	0	5	0	1	1	0	0	0	5	4	0	0									
		0.50%	0.00%	0.83%	0.41%	0.00%	0.25%	0.00%	0.00%	0.25%	1.10%	1.45%	0.00%	0.60%	0.00%	2.10%	0.87%	0.00%	1.89%	1.30%	0.00%	0.44%	0.38%	0.75%	0.31%	0.00%	0.25%	0.00%	0.00%	0.00%	0.50%	0.00%	1.29%	0.41%	0.87%	0.66%	0.51%	0.00%	0.00%	0.51%	0.00%	0.92%	0.00%	0.57%	0.26%	0.00%	0.00%	0.00%	1.02%	0.64%	0.00%	0.00%									
14	Грудинин Павел Николаевич	3303	45	125	129	29	81	101	8	33	4	9	62	30	1	91	44	36	2	31	8	262	248	346	223	21	70	41	3	38	75	25	141	47	60	152	27	6	5	70	72	109	3	22	31	5	1	5	88	128	62	48									
		17.68%	25.28%	20.66%	26.38%	16.11%	20.05%	16.06%	11.11%	8.09%	4.40%	13.04%	17.13%	9.01%	2.94%	23.88%	12.75%	21.43%	3.77%	13.42%	12.31%	19.08%	18.72%	23.57%	17.53%	13.91%	17.81%	14.64%	12.50%	17.43%	12.38%	10.25%	30.39%	9.69%	17.34%	25.25%	13.71%	12.50%	11.36%	11.82%	18.75%	19.96%	3.49%	12.57%	8.01%	4.00%	3.13%	11.11%	18.03%	20.38%	18.79%	21.52%									
15	Жириновский Владимир Вольфович	1627	28	63	51	35	41	47	10	63	9	8	32	20	5	17	39	17	2	21	8	106	106	97	135	8	35	31	0	16	54	26	24	34	20	42	19	8	1	46	29	40	5	7	60	8	6	4	45	48	34	17									
		8.71%	15.73%	10.41%	10.43%	19.44%	10.15%	7.47%	13.89%	15.44%	9.89%	11.59%	8.84%	6.01%	14.71%	4.46%	11.30%	10.12%	3.77%	9.09%	12.31%	7.72%	8.00%	6.61%	10.61%	5.30%	8.91%	11.07%	0.00%	7.34%	8.91%	10.66%	5.17%	7.01%	5.78%	6.98%	9.64%	16.67%	2.27%	7.77%	7.55%	7.33%	5.81%	4.00%	15.50%	6.40%	18.75%	8.89%	9.22%	7.64%	10.30%	7.62%									
16	Путин Владимир Владимирович	13049	101	374	287	112	266	466	50	301	75	51	256	263	27	252	244	113	46	168	45	968	923	968	864	112	274	197	21	157	453	190	286	389	242	392	142	33	38	456	272	379	78	140	283	111	25	36	330	423	218	152									
		69.86%	56.74%	61.82%	58.69%	62.22%	65.84%	74.09%	69.44%	73.77%	82.42%	73.91%	70.72%	78.98%	79.41%	66.14%	70.72%	67.26%	86.79%	72.73%	69.23%	70.50%	69.66%	65.94%	67.92%	74.17%	69.72%	70.36%	87.50%	72.02%	74.75%	77.87%	61.64%	80.21%	69.94%	65.12%	72.08%	68.75%	86.36%	77.03%	70.83%	69.41%	90.70%	80.00%	73.13%	88.80%	78.13%	80.00%	67.62%	67.36%	66.06%	68.16%									
17	Собчак Ксения Анатольевна	116	0	8	6	1	0	2	0	3	1	0	3	1	1	4	3	0	0	3	0	6	9	9	7	1	2	3	0	2	2	0	1	3	5	3	1	0	0	2	6	4	0	0	1	0	0	0	2	5	4	2									
		0.62%	0.00%	1.32%	1.23%	0.56%	0.00%	0.32%	0.00%	0.74%	1.10%	0.00%	0.83%	0.30%	2.94%	1.05%	0.87%	0.00%	0.00%	1.30%	0.00%	0.44%	0.68%	0.61%	0.55%	0.66%	0.51%	1.07%	0.00%	0.92%	0.33%	0.00%	0.22%	0.62%	1.45%	0.50%	0.51%	0.00%	0.00%	0.34%	1.56%	0.73%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.41%	0.80%	1.21%	0.90%									
18	Сурайкин Максим Александрович	114	3	5	0	1	5	2	3	2	0	0	3	2	0	2	0	0	0	0	0	2	11	7	7	1	0	2	0	0	5	0	0	2	7	5	2	0	0	5	2	4	0	0	4	0	0	0	7	5	7	1									
		0.61%	1.69%	0.83%	0.00%	0.56%	1.24%	0.32%	4.17%	0.49%	0.00%	0.00%	0.83%	0.60%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.83%	0.48%	0.55%	0.66%	0.00%	0.71%	0.00%	0.00%	0.83%	0.00%	0.00%	0.41%	2.02%	0.83%	1.02%	0.00%	0.00%	0.84%	0.52%	0.73%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	1.43%	0.80%	2.12%	0.45%									
19	Титов Борис Юрьевич	64	0	1	2	1	4	3	0	0	0	0	1	0	0	1	3	0	0	0	2	3	5	6	4	1	3	1	0	0	6	0	3	0	4	0	4	1	0	3	0	0	0	0	1	0	0	0	0	0	0	1									
		0.34%	0.00%	0.17%	0.41%	0.56%	0.99%	0.48%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.26%	0.87%	0.00%	0.00%	0.00%	3.08%	0.22%	0.38%	0.41%	0.31%	0.66%	0.76%	0.36%	0.00%	0.00%	0.99%	0.00%	0.65%	0.00%	1.16%	0.00%	2.03%	2.08%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%									
20	Явлинский Григорий Алексеевич	47	0	3	2	0	2	1	1	3	0	0	1	1	0	1	0	0	0	0	2	6	1	3	7	3	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0									
		0.25%	0.00%	0.50%	0.41%	0.00%	0.50%	0.16%	1.39%	0.74%	0.00%	0.00%	0.28%	0.30%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	3.08%	0.44%	0.08%	0.20%	0.55%	1.99%	0.00%	1.07%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
