17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	184	8	0	4	1	3	2	3	0	0	4	2	1	28	23	13	2	6	3	0	8	3	6	0	1	2	0	4	5	5	5	6	0	1	1	0	0	0	6	2	2	4	1	2	2	7	5	0	0	3					
		0.82%	1.76%	0.00%	0.49%	0.19%	0.93%	0.39%	0.67%	0.00%	0.00%	1.30%	1.90%	0.41%	1.47%	1.25%	0.75%	1.89%	1.37%	1.02%	0.00%	1.16%	0.87%	1.06%	0.00%	0.16%	0.42%	0.00%	0.67%	2.38%	0.60%	1.03%	0.87%	0.00%	0.43%	0.22%	0.00%	0.00%	0.00%	0.96%	0.93%	0.28%	0.69%	0.38%	0.42%	1.74%	0.80%	1.05%	0.00%	0.00%	0.63%					
19	Жириновский Владимир Вольфович	2376	42	5	60	53	32	26	63	36	15	53	12	34	184	202	205	11	42	38	8	72	42	47	5	68	19	9	76	20	60	43	56	16	12	48	18	6	10	41	47	64	93	64	66	16	104	62	23	16	32					
		10.59%	9.25%	7.69%	7.42%	10.13%	9.88%	5.12%	14.06%	17.06%	15.31%	17.21%	11.43%	14.05%	9.66%	10.95%	11.81%	10.38%	9.59%	12.93%	13.79%	10.45%	12.17%	8.33%	5.56%	10.58%	4.00%	5.49%	12.79%	9.52%	7.14%	8.87%	8.13%	13.56%	5.15%	10.69%	10.91%	7.79%	11.11%	6.55%	21.96%	8.84%	16.12%	24.43%	13.92%	13.91%	11.94%	13.03%	17.42%	16.49%	6.75%					
20	Зюганов Геннадий Андреевич	5863	108	9	169	156	55	187	64	32	27	64	41	31	510	511	490	16	122	57	11	169	102	189	32	124	214	43	117	39	178	78	223	15	43	139	56	14	14	206	44	295	176	59	168	38	162	72	10	5	179					
		26.13%	23.79%	13.85%	20.89%	29.83%	16.98%	36.81%	14.29%	15.17%	27.55%	20.78%	39.05%	12.81%	26.77%	27.71%	28.23%	15.09%	27.85%	19.39%	18.97%	24.53%	29.57%	33.51%	35.56%	19.28%	45.05%	26.22%	19.70%	18.57%	21.19%	16.08%	32.37%	12.71%	18.45%	30.96%	33.94%	18.18%	15.56%	32.91%	20.56%	40.75%	30.50%	22.52%	35.44%	33.04%	18.60%	15.13%	7.58%	5.15%	37.76%					
21	Медведев Дмитрий Анатольевич	13787	293	50	571	306	234	289	313	143	56	182	50	175	1157	1077	1000	77	254	196	39	437	196	313	53	443	225	112	390	146	592	357	403	86	172	258	91	57	65	371	121	355	299	137	231	59	593	335	98	76	254					
		61.44%	64.54%	76.92%	70.58%	58.51%	72.22%	56.89%	69.87%	67.77%	57.14%	59.09%	47.62%	72.31%	60.73%	58.41%	57.60%	72.64%	57.99%	66.67%	67.24%	63.43%	56.81%	55.50%	58.89%	68.90%	47.37%	68.29%	65.66%	69.52%	70.48%	73.61%	58.49%	72.88%	73.82%	57.46%	55.15%	74.03%	72.22%	59.27%	56.54%	49.03%	51.82%	52.29%	48.73%	51.30%	68.08%	70.38%	74.24%	78.35%	53.59%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
