16	Путин Владимир Владимирович	13692	685	1023	901	1140	473	289	177	368	175	287	367	264	183	292	344	172	209	111	116	190	189	321	495	450	404	321	184	133	183	320	151	232	239	222	426	238	462	246	177	292	241									
		78.26%	74.70%	73.97%	71.68%	73.55%	78.57%	82.10%	75.32%	84.60%	79.19%	87.77%	88.01%	83.81%	88.41%	80.44%	81.13%	86.87%	85.66%	81.02%	80.56%	72.80%	81.82%	83.38%	77.46%	84.43%	75.37%	81.89%	81.06%	85.81%	82.06%	84.21%	75.50%	81.40%	64.08%	74.75%	78.74%	88.15%	76.49%	74.32%	75.97%	76.84%	82.82%									
17	Собчак Ксения Анатольевна	167	8	15	17	27	7	1	4	6	2	0	3	2	1	1	4	2	1	2	3	3	2	2	3	6	9	1	3	0	0	3	1	2	6	3	6	2	5	0	0	1	3									
		0.95%	0.87%	1.08%	1.35%	1.74%	1.16%	0.28%	1.70%	1.38%	0.90%	0.00%	0.72%	0.63%	0.48%	0.28%	0.94%	1.01%	0.41%	1.46%	2.08%	1.15%	0.87%	0.52%	0.47%	1.13%	1.68%	0.26%	1.32%	0.00%	0.00%	0.79%	0.50%	0.70%	1.61%	1.01%	1.11%	0.74%	0.83%	0.00%	0.00%	0.26%	1.03%									
18	Сурайкин Максим Александрович	131	4	12	8	12	1	7	0	4	0	1	4	3	3	4	2	0	5	0	1	1	3	1	4	3	3	4	4	3	0	2	1	3	3	5	3	1	7	2	4	3	0									
		0.75%	0.44%	0.87%	0.64%	0.77%	0.17%	1.99%	0.00%	0.92%	0.00%	0.31%	0.96%	0.95%	1.45%	1.10%	0.47%	0.00%	2.05%	0.00%	0.69%	0.38%	1.30%	0.26%	0.63%	0.56%	0.56%	1.02%	1.76%	1.94%	0.00%	0.53%	0.50%	1.05%	0.80%	1.68%	0.55%	0.37%	1.16%	0.60%	1.72%	0.79%	0.00%									
19	Титов Борис Юрьевич	62	1	7	1	13	4	1	1	0	1	0	2	0	0	2	1	0	0	0	2	0	0	0	4	4	0	0	1	0	0	3	1	1	2	1	2	0	3	2	0	1	1									
		0.35%	0.11%	0.51%	0.08%	0.84%	0.66%	0.28%	0.43%	0.00%	0.45%	0.00%	0.48%	0.00%	0.00%	0.55%	0.24%	0.00%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	0.63%	0.75%	0.00%	0.00%	0.44%	0.00%	0.00%	0.79%	0.50%	0.35%	0.54%	0.34%	0.37%	0.00%	0.50%	0.60%	0.00%	0.26%	0.34%									
20	Явлинский Григорий Алексеевич	51	3	6	7	7	0	1	2	1	0	0	0	2	0	1	0	0	2	0	0	0	0	0	3	0	0	0	1	1	0	0	0	1	1	0	1	1	3	5	2	0	0									
		0.29%	0.33%	0.43%	0.56%	0.45%	0.00%	0.28%	0.85%	0.23%	0.00%	0.00%	0.00%	0.63%	0.00%	0.28%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.44%	0.65%	0.00%	0.00%	0.00%	0.35%	0.27%	0.00%	0.18%	0.37%	0.50%	1.51%	0.86%	0.00%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
