16	Путин Владимир Владимирович	16628	600	465	601	1160	605	1035	596	667	537	636	615	708	659	511	292	220	169	517	183	310	241	98	342	405	231	354	83	147	249	384	144	148	280	98	886	326	103	318	59	583	63									
		78.42%	76.24%	74.64%	74.01%	81.86%	77.46%	73.77%	77.60%	78.56%	80.27%	76.53%	77.07%	79.19%	76.01%	76.38%	73.00%	79.14%	81.25%	72.61%	87.14%	89.08%	76.99%	87.50%	86.36%	78.79%	87.17%	86.13%	79.81%	78.19%	82.18%	81.88%	86.23%	80.87%	69.65%	91.59%	81.96%	84.46%	73.57%	74.47%	95.16%	76.31%	73.26%									
17	Собчак Ксения Анатольевна	162	10	4	3	17	10	16	9	6	7	9	3	6	10	2	2	1	0	3	2	0	2	0	1	2	1	3	2	0	2	1	0	2	5	1	7	1	0	2	0	10	0									
		0.76%	1.27%	0.64%	0.37%	1.20%	1.28%	1.14%	1.17%	0.71%	1.05%	1.08%	0.38%	0.67%	1.15%	0.30%	0.50%	0.36%	0.00%	0.42%	0.95%	0.00%	0.64%	0.00%	0.25%	0.39%	0.38%	0.73%	1.92%	0.00%	0.66%	0.21%	0.00%	1.09%	1.24%	0.93%	0.65%	0.26%	0.00%	0.47%	0.00%	1.31%	0.00%									
18	Сурайкин Максим Александрович	167	10	3	11	5	4	12	7	11	4	10	4	7	7	6	2	4	1	4	0	3	0	2	3	3	2	5	0	2	2	3	2	1	2	0	10	0	2	4	0	5	4									
		0.79%	1.27%	0.48%	1.35%	0.35%	0.51%	0.86%	0.91%	1.30%	0.60%	1.20%	0.50%	0.78%	0.81%	0.90%	0.50%	1.44%	0.48%	0.56%	0.00%	0.86%	0.00%	1.79%	0.76%	0.58%	0.75%	1.22%	0.00%	1.06%	0.66%	0.64%	1.20%	0.55%	0.50%	0.00%	0.93%	0.00%	1.43%	0.94%	0.00%	0.65%	4.65%									
19	Титов Борис Юрьевич	80	6	0	2	4	6	9	1	5	1	7	4	3	4	1	1	0	0	4	1	0	0	0	1	2	1	4	0	0	0	2	0	1	2	0	2	2	0	0	0	3	1									
		0.38%	0.76%	0.00%	0.25%	0.28%	0.77%	0.64%	0.13%	0.59%	0.15%	0.84%	0.50%	0.34%	0.46%	0.15%	0.25%	0.00%	0.00%	0.56%	0.48%	0.00%	0.00%	0.00%	0.25%	0.39%	0.38%	0.97%	0.00%	0.00%	0.00%	0.43%	0.00%	0.55%	0.50%	0.00%	0.19%	0.52%	0.00%	0.00%	0.00%	0.39%	1.16%									
20	Явлинский Григорий Алексеевич	74	5	4	1	4	2	11	2	7	5	2	2	1	3	3	0	1	1	0	0	0	0	0	1	2	0	0	1	0	2	1	0	1	3	0	2	1	1	2	0	3	0									
		0.35%	0.64%	0.64%	0.12%	0.28%	0.26%	0.78%	0.26%	0.82%	0.75%	0.24%	0.25%	0.11%	0.35%	0.45%	0.00%	0.36%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.39%	0.00%	0.00%	0.96%	0.00%	0.66%	0.21%	0.00%	0.55%	0.75%	0.00%	0.19%	0.26%	0.71%	0.47%	0.00%	0.39%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
