		2.41%	3.46%	2.17%	1.38%	3.75%	2.81%	2.02%	3.31%	1.65%	2.87%	3.01%	1.86%	1.26%	2.14%	4.44%	3.97%	3.95%	0.57%	1.94%	3.32%	3.57%	1.87%	1.45%	1.40%	1.23%	6.14%	1.30%	2.89%	2.43%	2.81%	2.05%	2.59%	5.13%	3.03%	1.70%	0.95%	2.24%	2.22%	1.55%	10.29%	2.04%	1.92%	3.33%	4.26%	1.54%	1.70%	2.96%	2.95%	1.38%	0.00%	1.00%	2.37%									
21	Миронов Сергей Михайлович	154	5	8	11	7	3	2	3	3	2	3	3	1	3	0	2	0	2	2	2	0	0	0	2	1	1	5	2	2	0	2	0	3	3	11	1	4	0	2	0	13	2	4	2	8	11	2	2	6	0	1	2									
		0.51%	0.38%	0.54%	0.89%	0.51%	0.32%	0.81%	0.99%	0.71%	0.36%	0.90%	0.70%	0.42%	1.28%	0.00%	0.40%	0.00%	0.38%	1.29%	0.74%	0.00%	0.00%	0.00%	0.23%	0.14%	0.26%	0.72%	0.53%	0.32%	0.00%	0.41%	0.00%	3.85%	0.45%	0.78%	0.95%	0.47%	0.00%	0.44%	0.00%	1.65%	0.55%	0.43%	0.19%	0.59%	1.17%	0.23%	0.22%	0.69%	0.00%	0.20%	0.34%									
22	Прохоров Михаил Дмитриевич	162	6	12	3	5	5	2	2	1	6	1	1	0	2	2	2	0	3	0	0	0	0	0	2	2	5	4	5	2	2	2	2	0	2	18	0	7	0	1	0	2	1	8	7	10	4	9	5	2	2	3	2									
		0.54%	0.46%	0.81%	0.24%	0.37%	0.54%	0.81%	0.66%	0.24%	1.08%	0.30%	0.23%	0.00%	0.85%	0.81%	0.40%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.27%	1.28%	0.58%	1.32%	0.32%	0.70%	0.41%	0.43%	0.00%	0.30%	1.27%	0.00%	0.82%	0.00%	0.22%	0.00%	0.25%	0.27%	0.86%	0.68%	0.73%	0.42%	1.03%	0.55%	0.23%	0.57%	0.60%	0.34%									
23	Путин Владимир Владимирович	28827	1234	1409	1180	1292	881	234	284	408	523	308	411	232	221	229	478	357	513	147	257	213	103	340	833	705	355	668	352	593	271	469	432	68	629	1344	102	806	385	440	61	748	344	876	970	1307	896	812	870	841	345	487	564									
		95.21%	94.85%	95.33%	95.55%	95.00%	95.14%	94.74%	94.04%	96.23%	93.90%	92.77%	95.80%	97.07%	94.44%	92.34%	94.84%	93.95%	97.90%	94.84%	94.83%	95.09%	96.26%	98.55%	97.09%	96.71%	90.79%	96.39%	92.63%	95.95%	95.09%	96.30%	93.10%	87.18%	95.30%	95.12%	97.14%	94.94%	95.06%	97.13%	89.71%	95.17%	94.51%	94.19%	93.99%	95.82%	95.12%	92.59%	95.08%	96.56%	98.85%	97.60%	95.43%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
