		78.27%	73.27%	75.16%	89.79%	74.45%	73.90%	72.39%	71.11%	74.95%	75.43%	76.69%	87.45%	74.18%	74.76%	68.10%	92.61%	85.40%	84.08%	81.53%	82.13%	87.73%	71.59%	79.35%	75.89%	86.96%	79.53%	76.47%	79.33%	78.86%	82.31%	74.19%	92.86%	80.72%	88.63%	82.94%	77.42%	96.39%	81.52%	86.79%	78.09%	86.90%	86.93%									
17	Собчак Ксения Анатольевна	165	7	7	2	3	4	11	7	12	9	7	5	5	8	16	1	1	2	1	0	0	3	2	9	2	5	2	4	6	0	4	0	6	1	0	1	0	5	1	2	2	2									
		0.65%	0.72%	0.74%	0.28%	0.28%	0.41%	1.12%	0.68%	1.10%	1.11%	0.91%	0.71%	0.55%	0.69%	1.91%	0.57%	0.73%	0.39%	0.23%	0.00%	0.00%	0.42%	0.24%	1.07%	0.33%	0.97%	0.41%	0.45%	0.83%	0.00%	0.92%	0.00%	0.77%	0.19%	0.00%	0.46%	0.00%	1.15%	0.63%	0.80%	0.79%	0.61%									
18	Сурайкин Максим Александрович	223	9	9	5	8	9	5	7	8	13	6	6	11	13	7	0	0	2	6	0	0	2	5	8	1	8	0	8	9	9	2	0	8	4	3	0	1	9	1	15	4	2									
		0.88%	0.93%	0.95%	0.70%	0.76%	0.92%	0.51%	0.68%	0.73%	1.60%	0.78%	0.86%	1.21%	1.12%	0.84%	0.00%	0.00%	0.39%	1.35%	0.00%	0.00%	0.28%	0.60%	0.95%	0.17%	1.56%	0.00%	0.89%	1.25%	3.25%	0.46%	0.00%	1.02%	0.77%	0.59%	0.00%	1.20%	2.08%	0.63%	5.98%	1.59%	0.61%									
19	Титов Борис Юрьевич	66	0	2	0	5	2	7	2	2	5	2	3	3	5	0	0	0	1	0	0	0	0	5	3	3	1	1	0	3	1	6	0	1	0	0	0	0	1	0	0	1	1									
		0.26%	0.00%	0.21%	0.00%	0.47%	0.20%	0.71%	0.19%	0.18%	0.61%	0.26%	0.43%	0.33%	0.43%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.60%	0.36%	0.50%	0.19%	0.20%	0.00%	0.42%	0.36%	1.38%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.40%	0.30%									
20	Явлинский Григорий Алексеевич	48	0	3	2	2	1	2	7	2	1	0	2	0	3	4	1	0	0	0	0	1	0	2	2	4	1	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	2									
		0.19%	0.00%	0.32%	0.28%	0.19%	0.10%	0.20%	0.68%	0.18%	0.12%	0.00%	0.29%	0.00%	0.26%	0.48%	0.57%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.24%	0.24%	0.66%	0.19%	0.20%	0.11%	0.28%	0.36%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
