16	Путин Владимир Владимирович	7678	768	436	606	767	445	62	91	473	78	107	68	216	86	442	79	448	77	77	59	425	58	137	36	374	60	624	85	34	324	56	80									
		76.43%	72.18%	72.55%	69.50%	67.70%	80.47%	71.26%	68.42%	78.83%	92.86%	84.92%	89.47%	86.06%	89.58%	80.07%	86.81%	77.64%	85.56%	80.21%	96.72%	78.41%	84.06%	87.82%	85.71%	78.08%	82.19%	79.19%	66.93%	60.71%	82.44%	68.29%	83.33%									
17	Собчак Ксения Анатольевна	70	11	3	10	12	4	0	2	3	1	0	2	1	0	1	1	2	0	1	1	6	1	0	1	2	0	2	2	0	1	0	0									
		0.70%	1.03%	0.50%	1.15%	1.06%	0.72%	0.00%	1.50%	0.50%	1.19%	0.00%	2.63%	0.40%	0.00%	0.18%	1.10%	0.35%	0.00%	1.04%	1.64%	1.11%	1.45%	0.00%	2.38%	0.42%	0.00%	0.25%	1.57%	0.00%	0.25%	0.00%	0.00%									
18	Сурайкин Максим Александрович	69	11	4	6	11	4	0	4	5	0	0	0	0	2	1	0	3	0	0	0	8	0	1	0	0	0	7	1	0	1	0	0									
		0.69%	1.03%	0.67%	0.69%	0.97%	0.72%	0.00%	3.01%	0.83%	0.00%	0.00%	0.00%	0.00%	2.08%	0.18%	0.00%	0.52%	0.00%	0.00%	0.00%	1.48%	0.00%	0.64%	0.00%	0.00%	0.00%	0.89%	0.79%	0.00%	0.25%	0.00%	0.00%									
19	Титов Борис Юрьевич	22	3	0	2	4	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	4	0	3	0	0	1	0	0									
		0.22%	0.28%	0.00%	0.23%	0.35%	0.18%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.17%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.84%	0.00%	0.38%	0.00%	0.00%	0.25%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	30	1	2	4	3	2	0	1	0	0	6	0	0	0	2	0	3	0	0	0	0	1	2	0	1	0	1	0	0	1	0	0									
		0.30%	0.09%	0.33%	0.46%	0.26%	0.36%	0.00%	0.75%	0.00%	0.00%	4.76%	0.00%	0.00%	0.00%	0.36%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	1.45%	1.28%	0.00%	0.21%	0.00%	0.13%	0.00%	0.00%	0.25%	0.00%	0.00%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
