		0.55%	0.20%	0.77%	0.67%	0.32%	1.07%	0.49%	0.00%	0.53%	0.00%	0.77%	0.00%	1.45%	0.00%	1.09%	0.00%	0.00%	1.09%	1.27%	0.00%	0.47%	1.50%	0.00%	0.90%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%									
19	Титов Борис Юрьевич	49	3	10	7	1	4	1	0	0	1	0	0	0	1	1	0	2	0	0	3	2	2	1	0	1	0	4	2	0	0	3									
		0.54%	0.61%	1.10%	0.67%	0.16%	0.39%	0.16%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	1.85%	0.55%	0.00%	1.33%	0.00%	0.00%	1.26%	0.94%	0.75%	0.58%	0.00%	0.42%	0.00%	4.26%	2.06%	0.00%	0.00%	1.07%									
20	Явлинский Григорий Алексеевич	26	1	4	5	1	3	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0									
		0.29%	0.20%	0.44%	0.48%	0.16%	0.29%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.64%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.45%	0.00%	1.23%	0.00%	1.03%	0.00%	0.48%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
