		0.53%	0.45%	0.29%	0.16%	0.52%	0.76%	0.72%	0.66%	0.82%	0.97%	0.69%	0.38%	1.23%	0.63%	0.94%	0.55%	0.63%	1.01%	0.36%	0.89%	0.41%	0.00%	0.92%	0.29%	0.00%	1.28%	2.04%	0.24%	0.06%	0.67%	0.06%	0.05%	0.74%	0.25%	0.54%	0.00%	1.17%	0.71%	0.00%	0.50%	0.22%	0.07%	0.00%	0.57%	0.49%	0.80%	1.91%	0.84%	0.75%	0.18%	0.83%	0.16%	0.43%	0.82%	0.33%	0.31%	1.24%	0.19%									
18	Сурайкин Максим Александрович	311	17	11	9	8	4	7	11	14	7	8	8	9	2	9	10	12	10	8	11	12	4	1	7	0	0	0	2	1	9	0	3	2	3	3	4	13	5	1	8	2	2	2	6	1	1	4	3	4	3	2	1	4	1	6	9	2	5									
		0.50%	0.95%	0.65%	0.47%	0.52%	0.25%	0.50%	0.56%	0.88%	0.57%	0.69%	0.61%	0.69%	0.10%	0.56%	0.61%	0.83%	0.63%	0.72%	0.98%	0.55%	1.19%	0.46%	0.52%	0.00%	0.00%	0.00%	0.24%	0.06%	1.01%	0.00%	0.16%	0.37%	0.37%	0.54%	0.71%	0.95%	0.59%	0.45%	0.57%	0.22%	0.14%	0.45%	0.85%	0.24%	0.80%	0.54%	0.84%	0.75%	0.28%	0.33%	0.16%	0.43%	0.16%	0.28%	0.69%	0.35%	0.47%									
19	Титов Борис Юрьевич	186	5	7	7	7	6	6	9	12	9	6	8	7	3	10	5	6	3	10	3	6	0	1	1	0	0	0	2	1	4	0	2	0	1	1	1	3	2	0	3	0	2	2	3	1	0	4	2	0	3	0	0	1	1	6	3	1	0									
		0.30%	0.28%	0.41%	0.36%	0.45%	0.38%	0.43%	0.46%	0.75%	0.73%	0.52%	0.61%	0.54%	0.14%	0.62%	0.31%	0.42%	0.19%	0.90%	0.27%	0.28%	0.00%	0.46%	0.07%	0.00%	0.00%	0.00%	0.24%	0.06%	0.45%	0.00%	0.11%	0.00%	0.12%	0.18%	0.18%	0.22%	0.24%	0.00%	0.21%	0.00%	0.14%	0.45%	0.42%	0.24%	0.00%	0.54%	0.56%	0.00%	0.28%	0.00%	0.00%	0.11%	0.16%	0.28%	0.23%	0.18%	0.00%									
20	Явлинский Григорий Алексеевич	152	7	2	5	3	5	9	8	8	2	2	4	8	7	20	4	2	5	4	2	5	0	1	1	0	0	1	0	1	1	0	2	0	2	1	0	2	1	0	3	5	0	0	2	0	0	7	1	3	0	0	0	0	2	0	2	2	0									
		0.25%	0.39%	0.12%	0.26%	0.19%	0.32%	0.64%	0.41%	0.50%	0.16%	0.17%	0.30%	0.62%	0.34%	1.25%	0.24%	0.14%	0.31%	0.36%	0.18%	0.23%	0.00%	0.46%	0.07%	0.00%	0.00%	0.51%	0.00%	0.06%	0.11%	0.00%	0.11%	0.00%	0.25%	0.18%	0.00%	0.15%	0.12%	0.00%	0.21%	0.54%	0.00%	0.00%	0.28%	0.00%	0.00%	0.95%	0.28%	0.57%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.15%	0.35%	0.00%									
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
