		0.50%	0.13%	0.79%	0.13%	0.55%	0.42%	0.55%	0.26%	1.12%	0.62%	0.00%	0.62%	0.96%	0.52%	0.87%	0.13%	0.39%	0.00%	0.43%	0.72%	0.44%	1.04%	0.25%	1.20%	0.91%	0.00%	0.88%	0.29%	0.00%	0.00%	0.35%	0.00%	0.31%	0.81%	0.27%	0.96%	1.07%									
19	Титов Борис Юрьевич	99	2	6	5	2	6	1	1	0	1	0	3	0	0	11	6	1	8	4	0	4	2	3	1	0	0	2	0	3	0	1	2	4	0	7	3	10									
		0.54%	0.25%	0.59%	0.66%	0.27%	0.63%	0.27%	0.26%	0.00%	0.62%	0.00%	0.46%	0.00%	0.00%	0.87%	0.79%	0.39%	1.54%	1.70%	0.00%	0.59%	0.23%	0.38%	0.24%	0.00%	0.00%	0.29%	0.00%	0.50%	0.00%	0.18%	0.80%	0.62%	0.00%	0.63%	0.96%	1.52%									
20	Явлинский Григорий Алексеевич	109	2	7	2	0	5	5	0	0	0	1	3	2	0	16	5	3	3	2	3	3	6	2	2	0	1	4	3	2	0	1	1	0	3	8	4	10									
		0.60%	0.25%	0.69%	0.26%	0.00%	0.52%	1.37%	0.00%	0.00%	0.00%	1.59%	0.46%	0.96%	0.00%	1.27%	0.66%	1.16%	0.58%	0.85%	2.17%	0.44%	0.69%	0.25%	0.48%	0.00%	0.75%	0.58%	0.86%	0.33%	0.00%	0.18%	0.40%	0.00%	2.44%	0.72%	1.28%	1.52%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
