17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	38	5	1	7	3	0	0	1	0	0	2	0	0	0	2	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	3	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	1	0					
		0.18%	0.38%	0.05%	0.60%	0.22%	0.00%	0.00%	0.45%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.14%	0.10%	0.23%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.26%	0.00%	0.76%	0.36%	0.97%	0.00%	0.00%	0.00%	0.00%	0.34%	0.74%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%					
19	Жириновский Владимир Вольфович	213	25	11	16	18	0	3	1	2	4	4	7	4	2	17	2	6	2	4	3	5	3	2	1	8	2	3	3	3	4	10	1	3	5	0	3	5	1	2	2	1	0	0	2	0	2	1	2	7	1					
		0.99%	1.92%	0.59%	1.38%	1.33%	0.00%	0.96%	0.45%	0.43%	0.79%	0.84%	1.34%	1.67%	0.67%	1.21%	0.20%	1.38%	1.41%	1.29%	0.43%	1.22%	1.11%	0.89%	0.57%	1.76%	1.14%	0.78%	0.91%	2.29%	1.43%	3.24%	1.00%	0.69%	1.64%	0.00%	1.01%	1.86%	0.31%	0.74%	0.84%	0.29%	0.00%	0.00%	0.80%	0.00%	0.75%	0.50%	0.84%	0.88%	0.46%					
20	Зюганов Геннадий Андреевич	459	34	36	23	31	0	9	2	6	12	10	9	4	2	41	4	6	2	5	3	1	5	2	1	12	7	7	6	3	5	71	4	10	9	4	4	7	2	3	2	3	3	2	3	2	3	3	4	29	3					
		2.15%	2.61%	1.94%	1.98%	2.29%	0.00%	2.89%	0.90%	1.28%	2.36%	2.09%	1.72%	1.67%	0.67%	2.92%	0.39%	1.38%	1.41%	1.61%	0.43%	0.24%	1.85%	0.89%	0.57%	2.64%	4.00%	1.82%	1.83%	2.29%	1.79%	22.98%	4.00%	2.31%	2.95%	1.81%	1.35%	2.60%	0.61%	1.12%	0.84%	0.86%	1.39%	0.72%	1.20%	1.92%	1.13%	1.50%	1.67%	3.65%	1.39%					
21	Медведев Дмитрий Анатольевич	20580	1236	1812	1114	1301	80	299	219	460	493	458	508	232	295	1337	1007	423	138	301	684	404	262	221	172	434	165	373	319	124	269	224	95	416	291	217	287	254	321	264	233	344	213	275	244	102	261	196	233	758	212					
		96.56%	95.00%	97.42%	96.03%	96.16%	100.00%	96.14%	98.21%	98.29%	96.86%	95.82%	96.95%	96.67%	98.66%	95.30%	99.21%	97.02%	97.18%	97.10%	98.99%	98.54%	97.04%	98.22%	97.73%	95.38%	94.29%	97.14%	97.26%	94.66%	96.42%	72.49%	95.00%	96.30%	95.41%	98.19%	96.63%	94.42%	98.17%	98.14%	98.31%	98.85%	98.61%	98.92%	97.99%	98.08%	98.12%	98.00%	97.49%	95.35%	98.15%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
