		0.69%	1.01%	1.09%	1.31%	0.61%	1.05%	0.00%	4.17%	0.68%	0.00%	0.92%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.04%	0.77%	0.00%	0.00%	2.33%	0.35%	0.00%	0.00%	0.99%	0.35%	0.00%	0.00%	0.75%	3.37%	0.00%	0.00%	0.00%	0.00%	2.27%	0.71%	0.00%	0.00%	2.33%	0.19%	0.00%	0.00%	1.89%	1.37%									
18	Сурайкин Максим Александрович	63	5	1	2	3	4	0	1	1	0	5	1	1	0	0	5	0	1	0	1	2	0	0	0	2	1	0	4	4	1	3	3	2	0	0	1	1	0	0	0	0	0	6	2	0	0	0									
		0.74%	0.84%	0.18%	0.33%	0.92%	0.70%	0.00%	2.08%	0.68%	0.00%	1.15%	1.18%	0.30%	0.00%	0.00%	1.96%	0.00%	0.99%	0.00%	2.04%	0.38%	0.00%	0.00%	0.00%	0.71%	1.37%	0.00%	3.96%	1.38%	1.22%	2.24%	0.75%	2.25%	0.00%	0.00%	0.72%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.75%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	24	1	1	3	0	1	0	0	0	0	2	1	3	0	0	0	0	1	0	0	3	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0									
		0.28%	0.17%	0.18%	0.49%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.46%	1.18%	0.91%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.57%	0.00%	0.00%	2.33%	0.71%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	31	3	2	4	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	1	0	0	2	0	0	1	1	0	0	0	1	0	2	0	0	0	4	1	0	0	0									
		0.36%	0.51%	0.36%	0.65%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	2.04%	0.00%	0.00%	0.00%	0.00%	1.06%	1.37%	0.00%	0.00%	0.69%	0.00%	0.00%	0.25%	1.12%	0.00%	0.00%	0.00%	0.71%	0.00%	0.71%	0.00%	0.00%	0.00%	0.76%	0.38%	0.00%	0.00%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
