19	Жириновский Владимир Вольфович	1517	76	87	128	69	82	18	21	48	12	15	18	77	17	14	33	4	11	3	15	7	75	4	8	5	61	6	15	1	19	61	10	29	82	20	13	13	15	23	12	4	82	5	6	35	13	7	83	19	7	15	14					
		12.89%	10.60%	13.02%	15.72%	19.33%	12.06%	17.82%	26.25%	27.91%	11.88%	2.44%	14.29%	17.58%	15.74%	15.38%	9.09%	6.45%	10.78%	3.26%	11.36%	9.59%	10.46%	6.35%	11.94%	7.25%	16.49%	6.32%	13.76%	1.92%	14.07%	15.21%	8.70%	15.76%	14.31%	15.63%	10.92%	14.29%	9.49%	12.78%	15.58%	16.00%	19.52%	5.68%	9.68%	32.71%	11.93%	10.14%	14.36%	4.22%	9.72%	19.74%	11.67%					
20	Зюганов Геннадий Андреевич	2740	213	168	226	99	192	11	5	25	53	51	35	111	12	17	100	11	20	35	46	24	76	11	5	4	119	35	16	15	32	77	24	39	152	42	59	19	31	65	30	1	74	19	15	22	31	21	139	66	3	6	38					
		23.28%	29.71%	25.15%	27.76%	27.73%	28.24%	10.89%	6.25%	14.53%	52.48%	8.28%	27.78%	25.34%	11.11%	18.68%	27.55%	17.74%	19.61%	38.04%	34.85%	32.88%	10.60%	17.46%	7.46%	5.80%	32.16%	36.84%	14.68%	28.85%	23.70%	19.20%	20.87%	21.20%	26.53%	32.81%	49.58%	20.88%	19.62%	36.11%	38.96%	4.00%	17.62%	21.59%	24.19%	20.56%	28.44%	30.43%	24.05%	14.67%	4.17%	7.89%	31.67%					
21	Медведев Дмитрий Анатольевич	7245	409	390	446	182	395	68	52	98	36	543	71	246	79	60	221	43	70	53	71	42	548	46	54	60	181	52	77	32	83	251	78	110	326	64	45	58	112	91	34	19	253	63	39	47	62	40	339	322	62	55	67					
		61.54%	57.04%	58.38%	54.79%	50.98%	58.09%	67.33%	65.00%	56.98%	35.64%	88.15%	56.35%	56.16%	73.15%	65.93%	60.88%	69.35%	68.63%	57.61%	53.79%	57.53%	76.43%	73.02%	80.60%	86.96%	48.92%	54.74%	70.64%	61.54%	61.48%	62.59%	67.83%	59.78%	56.89%	50.00%	37.82%	63.74%	70.89%	50.56%	44.16%	76.00%	60.24%	71.59%	62.90%	43.93%	56.88%	57.97%	58.65%	71.56%	86.11%	72.37%	55.83%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
