Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Бодайбинская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №1899	УИК №1900	УИК №1901	УИК №1928									
1	"Число избирателей, включенных в список избирателей"	16907	564	1542	1399	1364	1366	989	555	1208	885	485	205	159	82	1418	112	537	408	642	425	235	959	670	160	285	110	143									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15660	520	1400	1260	1220	1250	1000	520	1100	820	460	190	150	85	1300	110	510	390	580	400	205	830	660	160	280	110	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7752	207	729	688	705	647	385	217	503	389	241	97	51	67	687	55	230	177	247	129	107	422	165	124	260	80	143									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	479	7	28	31	22	23	22	4	24	15	8	13	3	12	58	2	16	8	31	14	6	19	36	36	11	30	0									
6	Число погашенных избирательных бюллетеней	7399	306	643	541	493	580	593	299	573	416	211	80	96	6	555	53	264	205	302	257	92	376	442	0	9	0	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	509	7	28	31	22	23	22	4	24	15	8	13	3	12	58	2	16	8	31	14	6	32	53	36	11	30	0									
8	Число бюллетеней в стационарных ящиках для голосования	7751	207	729	688	704	647	385	217	503	389	241	97	51	67	687	55	230	177	247	129	107	422	165	124	260	80	143									
9	Число недействительных избирательных бюллетеней	155	3	18	14	18	13	10	3	14	5	6	3	0	0	11	2	2	3	3	1	1	4	12	3	0	3	3									
10	Число действительных избирательных бюллетеней	8105	211	739	705	708	657	397	218	513	399	243	107	54	79	734	55	244	182	275	142	112	450	206	157	271	107	140									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	40	3	2	5	4	3	2	0	3	2	2	1	0	0	1	0	1	2	0	1	2	3	0	0	0	1	2									
		0.48%	1.40%	0.26%	0.70%	0.55%	0.45%	0.49%	0.00%	0.57%	0.50%	0.80%	0.91%	0.00%	0.00%	0.13%	0.00%	0.41%	1.08%	0.00%	0.70%	1.77%	0.66%	0.00%	0.00%	0.00%	0.91%	1.40%									
14	Грудинин Павел Николаевич	1434	42	163	167	132	147	95	50	120	89	65	11	8	4	91	3	17	19	21	10	5	61	30	17	33	14	20									
		17.36%	19.63%	21.53%	23.23%	18.18%	21.94%	23.34%	22.62%	22.77%	22.03%	26.10%	10.00%	14.81%	5.06%	12.21%	5.26%	6.91%	10.27%	7.55%	6.99%	4.42%	13.44%	13.76%	10.63%	12.18%	12.73%	13.99%									
15	Жириновский Владимир Вольфович	715	17	49	51	43	45	31	17	29	21	9	9	3	3	77	1	27	28	48	21	8	42	40	24	30	17	25									
		8.66%	7.94%	6.47%	7.09%	5.92%	6.72%	7.62%	7.69%	5.50%	5.20%	3.61%	8.18%	5.56%	3.80%	10.34%	1.75%	10.98%	15.14%	17.27%	14.69%	7.08%	9.25%	18.35%	15.00%	11.07%	15.45%	17.48%									
16	Путин Владимир Владимирович	5728	143	508	469	517	446	257	149	348	274	161	86	43	71	549	50	195	129	197	106	95	329	132	105	203	74	92									
		69.35%	66.82%	67.11%	65.23%	71.21%	66.57%	63.14%	67.42%	66.03%	67.82%	64.66%	78.18%	79.63%	89.87%	73.69%	87.72%	79.27%	69.73%	70.86%	74.13%	84.07%	72.47%	60.55%	65.63%	74.91%	67.27%	64.34%									
17	Собчак Ксения Анатольевна	56	0	6	4	4	5	3	0	1	2	2	0	0	0	7	0	2	2	3	1	1	5	1	4	2	0	1									
		0.68%	0.00%	0.79%	0.56%	0.55%	0.75%	0.74%	0.00%	0.19%	0.50%	0.80%	0.00%	0.00%	0.00%	0.94%	0.00%	0.81%	1.08%	1.08%	0.70%	0.88%	1.10%	0.46%	2.50%	0.74%	0.00%	0.70%									
18	Сурайкин Максим Александрович	38	3	3	3	2	1	3	1	1	4	0	0	0	0	3	0	1	1	1	1	1	4	2	3	0	0	0									
		0.46%	1.40%	0.40%	0.42%	0.28%	0.15%	0.74%	0.45%	0.19%	0.99%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.41%	0.54%	0.36%	0.70%	0.88%	0.88%	0.92%	1.88%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	41	1	4	2	4	4	1	0	2	4	2	0	0	1	3	0	1	0	4	1	0	3	0	2	2	0	0									
		0.50%	0.47%	0.53%	0.28%	0.55%	0.60%	0.25%	0.00%	0.38%	0.99%	0.80%	0.00%	0.00%	1.27%	0.40%	0.00%	0.41%	0.00%	1.44%	0.70%	0.00%	0.66%	0.00%	1.25%	0.74%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	53	2	4	4	2	6	5	1	9	3	2	0	0	0	3	1	0	1	1	1	0	3	1	2	1	1	0									
		0.64%	0.93%	0.53%	0.56%	0.28%	0.90%	1.23%	0.45%	1.71%	0.74%	0.80%	0.00%	0.00%	0.00%	0.40%	1.75%	0.00%	0.54%	0.36%	0.70%	0.00%	0.66%	0.46%	1.25%	0.37%	0.91%	0.00%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
