7	Число избирательных бюллетеней в переносных ящиках для голосования	3759	113	65	102	99	94	51	85	136	55	33	43	106	124	18	42	27	98	68	98	142	73	79	145	323	75	128	37	48	26	72	72	67	34	62	68	25	0	7	146	50	67	30	38	135	162	49	22	50	20	50									
8	Число бюллетеней в стационарных ящиках для голосования	31949	980	986	933	910	874	643	1192	1034	479	620	1206	1001	850	398	397	310	915	1244	1063	1085	540	468	974	899	1259	989	232	369	274	329	645	420	414	405	619	396	168	132	850	241	470	222	276	739	883	507	226	244	291	348									
9	Число недействительных избирательных бюллетеней	409	13	12	12	7	13	8	10	22	12	6	17	8	29	5	8	2	16	19	19	12	7	5	13	12	10	11	1	5	0	2	10	5	12	0	11	1	0	0	11	0	8	1	1	9	6	17	0	0	1	0									
10	Число действительных избирательных бюллетеней	35299	1080	1039	1023	1002	955	686	1267	1148	522	647	1232	1099	945	411	431	335	997	1293	1142	1215	606	542	1106	1210	1324	1106	268	412	300	399	707	482	436	467	676	420	168	139	985	291	529	251	313	865	1039	539	248	294	310	398									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
13	Бабурин Сергей Николаевич	143	7	11	5	7	3	7	1	8	1	4	2	4	5	2	2	1	5	6	8	2	0	4	8	5	5	5	0	1	0	2	0	0	0	0	5	1	2	0	5	0	2	0	0	3	0	0	0	1	1	2									
		0.40%	0.64%	1.05%	0.48%	0.69%	0.31%	1.01%	0.08%	0.68%	0.19%	0.61%	0.16%	0.36%	0.51%	0.48%	0.46%	0.30%	0.49%	0.46%	0.69%	0.16%	0.00%	0.73%	0.71%	0.41%	0.37%	0.45%	0.00%	0.24%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.73%	0.24%	1.19%	0.00%	0.50%	0.00%	0.37%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.34%	0.32%	0.50%									
14	Грудинин Павел Николаевич	4092	158	128	146	167	145	82	111	139	81	65	183	144	128	50	70	42	123	201	181	177	102	90	156	160	243	138	11	34	10	8	78	67	17	12	56	16	6	0	90	16	59	21	3	45	52	11	12	21	19	18									
		11.46%	14.46%	12.18%	14.11%	16.55%	14.98%	11.82%	8.69%	11.88%	15.17%	9.95%	14.65%	13.01%	13.14%	12.02%	15.95%	12.46%	12.14%	15.32%	15.59%	14.43%	16.64%	16.45%	13.94%	13.09%	18.22%	12.35%	4.09%	8.15%	3.33%	1.99%	10.88%	13.76%	3.79%	2.57%	8.15%	3.80%	3.57%	0.00%	9.04%	5.50%	10.99%	8.33%	0.96%	5.15%	4.98%	1.98%	4.84%	7.14%	6.11%	4.52%									
15	Жириновский Владимир Вольфович	2065	57	63	80	89	61	46	48	79	39	59	62	65	100	31	37	15	69	87	70	100	50	41	71	72	80	74	2	24	5	11	32	34	9	8	69	9	7	2	39	14	38	16	6	30	13	12	2	18	9	11									
		5.78%	5.22%	5.99%	7.73%	8.82%	6.30%	6.63%	3.76%	6.75%	7.30%	9.04%	4.96%	5.87%	10.27%	7.45%	8.43%	4.45%	6.81%	6.63%	6.03%	8.15%	8.16%	7.50%	6.34%	5.89%	5.99%	6.62%	0.74%	5.76%	1.67%	2.74%	4.46%	6.98%	2.01%	1.71%	10.04%	2.14%	4.17%	1.44%	3.92%	4.81%	7.08%	6.35%	1.91%	3.43%	1.24%	2.16%	0.81%	6.12%	2.89%	2.76%									
16	Путин Владимир Владимирович	28181	823	821	757	703	694	531	1086	883	389	499	956	853	694	315	310	275	764	961	850	912	446	394	847	947	958	860	251	350	282	376	586	374	406	444	519	393	151	137	836	257	424	212	302	775	940	512	233	252	278	363									
		78.92%	75.30%	78.12%	73.14%	69.67%	71.69%	76.51%	85.04%	75.47%	72.85%	76.42%	76.54%	77.06%	71.25%	75.72%	70.62%	81.60%	75.42%	73.25%	73.21%	74.33%	72.76%	72.03%	75.69%	77.50%	71.81%	76.99%	93.31%	83.93%	94.00%	93.77%	81.73%	76.80%	90.63%	95.07%	75.55%	93.35%	89.88%	98.56%	83.94%	88.32%	78.96%	84.13%	96.18%	88.67%	89.95%	92.09%	93.95%	85.71%	89.39%	91.21%									
17	Собчак Ксения Анатольевна	295	8	3	12	14	13	10	10	10	5	9	11	10	10	6	6	1	12	16	10	8	3	5	11	9	15	11	0	1	0	1	6	2	1	1	13	0	1	0	3	1	3	0	1	5	13	1	1	0	1	2									
		0.83%	0.73%	0.29%	1.16%	1.39%	1.34%	1.44%	0.78%	0.85%	0.94%	1.38%	0.88%	0.90%	1.03%	1.44%	1.37%	0.30%	1.18%	1.22%	0.86%	0.65%	0.49%	0.91%	0.98%	0.74%	1.12%	0.98%	0.00%	0.24%	0.00%	0.25%	0.84%	0.41%	0.22%	0.21%	1.89%	0.00%	0.60%	0.00%	0.30%	0.34%	0.56%	0.00%	0.32%	0.57%	1.24%	0.18%	0.40%	0.00%	0.32%	0.50%									
18	Сурайкин Максим Александрович	269	15	6	12	4	14	5	6	14	5	4	8	11	4	4	4	1	19	12	8	4	4	5	8	10	11	10	2	1	2	1	5	3	2	2	6	1	1	0	9	1	3	2	0	3	10	3	0	1	2	1									
		0.75%	1.37%	0.57%	1.16%	0.40%	1.45%	0.72%	0.47%	1.20%	0.94%	0.61%	0.64%	0.99%	0.41%	0.96%	0.91%	0.30%	1.88%	0.91%	0.69%	0.33%	0.65%	0.91%	0.71%	0.82%	0.82%	0.90%	0.74%	0.24%	0.67%	0.25%	0.70%	0.62%	0.45%	0.43%	0.87%	0.24%	0.60%	0.00%	0.90%	0.34%	0.56%	0.79%	0.00%	0.34%	0.96%	0.54%	0.00%	0.34%	0.64%	0.25%									
19	Титов Борис Юрьевич	110	2	2	1	7	10	1	2	4	1	4	3	8	2	1	2	0	3	4	9	8	0	1	2	2	8	6	1	0	1	0	0	2	1	0	3	0	0	0	3	1	0	0	1	2	1	0	0	1	0	0									
		0.31%	0.18%	0.19%	0.10%	0.69%	1.03%	0.14%	0.16%	0.34%	0.19%	0.61%	0.24%	0.72%	0.21%	0.24%	0.46%	0.00%	0.30%	0.30%	0.78%	0.65%	0.00%	0.18%	0.18%	0.16%	0.60%	0.54%	0.37%	0.00%	0.33%	0.00%	0.00%	0.41%	0.22%	0.00%	0.44%	0.00%	0.00%	0.00%	0.30%	0.34%	0.00%	0.00%	0.32%	0.23%	0.10%	0.00%	0.00%	0.34%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	144	10	5	10	11	15	4	3	11	1	3	7	4	2	2	0	0	2	6	6	4	1	2	3	5	4	2	1	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	2	10	0	0	0	0	1									
		0.40%	0.91%	0.48%	0.97%	1.09%	1.55%	0.58%	0.23%	0.94%	0.19%	0.46%	0.56%	0.36%	0.21%	0.48%	0.00%	0.00%	0.20%	0.46%	0.52%	0.33%	0.16%	0.37%	0.27%	0.41%	0.30%	0.18%	0.37%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.23%	0.96%	0.00%	0.00%	0.00%	0.00%	0.25%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
