15	Жириновский Владимир Вольфович	202	2	10	7	1	11	1	3	3	1	3	2	2	1	3	10	1	17	11	1	17	1	8	32	5	3	8	12	2	2	1	1	10	10									
		1.29%	0.78%	1.32%	1.37%	0.75%	2.12%	1.05%	0.50%	0.94%	0.31%	0.44%	1.04%	0.78%	0.45%	0.45%	2.16%	0.22%	2.17%	2.31%	0.24%	1.75%	1.59%	1.22%	4.96%	1.45%	1.29%	1.03%	1.10%	0.44%	0.51%	0.33%	1.11%	1.29%	1.33%									
16	Путин Владимир Владимирович	14688	249	730	487	129	492	90	560	310	305	645	183	245	213	635	440	451	735	452	396	920	60	621	416	327	221	737	1012	432	375	284	86	738	712									
		93.82%	97.27%	96.05%	95.30%	96.99%	94.98%	94.74%	93.96%	97.18%	95.91%	94.99%	94.82%	94.96%	95.52%	95.06%	95.24%	97.83%	93.99%	94.96%	95.42%	94.85%	95.24%	94.95%	64.50%	94.51%	94.85%	94.97%	93.01%	96.00%	96.15%	94.98%	95.56%	94.98%	94.81%									
17	Собчак Ксения Анатольевна	64	2	0	0	0	0	0	2	0	5	2	0	1	0	2	0	0	2	2	2	8	0	2	9	1	1	8	8	0	0	1	0	4	2									
		0.41%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	1.57%	0.29%	0.00%	0.39%	0.00%	0.30%	0.00%	0.00%	0.26%	0.42%	0.48%	0.82%	0.00%	0.31%	1.40%	0.29%	0.43%	1.03%	0.74%	0.00%	0.00%	0.33%	0.00%	0.51%	0.27%									
18	Сурайкин Максим Александрович	47	0	0	3	0	1	0	1	1	1	1	0	3	0	1	0	1	3	2	0	0	0	0	6	1	3	8	2	0	1	2	1	5	0									
		0.30%	0.00%	0.00%	0.59%	0.00%	0.19%	0.00%	0.17%	0.31%	0.31%	0.15%	0.00%	1.16%	0.00%	0.15%	0.00%	0.22%	0.38%	0.42%	0.00%	0.00%	0.00%	0.00%	0.93%	0.29%	1.29%	1.03%	0.18%	0.00%	0.26%	0.67%	1.11%	0.64%	0.00%									
19	Титов Борис Юрьевич	35	0	0	3	0	1	1	1	0	1	1	0	1	1	2	0	1	5	2	0	0	0	2	3	1	0	3	2	0	0	0	0	4	0									
		0.22%	0.00%	0.00%	0.59%	0.00%	0.19%	1.05%	0.17%	0.00%	0.31%	0.15%	0.00%	0.39%	0.45%	0.30%	0.00%	0.22%	0.64%	0.42%	0.00%	0.00%	0.00%	0.31%	0.47%	0.29%	0.00%	0.39%	0.18%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%									
20	Явлинский Григорий Алексеевич	37	1	0	0	0	2	1	1	0	2	1	1	0	1	0	0	1	10	1	0	0	0	0	3	0	0	1	5	0	0	1	0	3	2									
		0.24%	0.39%	0.00%	0.00%	0.00%	0.39%	1.05%	0.17%	0.00%	0.63%	0.15%	0.52%	0.00%	0.45%	0.00%	0.00%	0.22%	1.28%	0.21%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.13%	0.46%	0.00%	0.00%	0.33%	0.00%	0.39%	0.27%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
