		6.25%	6.09%	6.52%	7.95%	6.45%	4.64%	5.70%	8.08%	9.79%	5.24%	5.98%	7.30%	8.14%	6.67%	5.17%	5.01%	4.84%	5.59%	6.83%	9.73%	4.08%	4.40%	5.36%	6.61%	5.24%	7.78%	7.53%	3.95%	7.14%	4.24%	5.41%	5.84%									
16	Путин Владимир Владимирович	11735	167	240	255	306	682	241	500	183	633	663	588	739	40	147	353	49	130	368	248	294	233	546	292	317	654	226	69	295	811	697	769									
		79.93%	84.77%	74.53%	72.44%	82.26%	85.57%	80.87%	74.85%	77.87%	75.45%	76.29%	75.29%	80.24%	88.89%	84.48%	84.25%	79.03%	80.75%	81.06%	75.38%	92.16%	85.35%	77.01%	83.91%	82.98%	80.74%	81.00%	90.79%	81.04%	85.91%	75.43%	80.19%									
17	Собчак Ксения Анатольевна	92	1	8	5	3	3	2	3	0	7	8	4	4	2	0	3	0	0	7	1	1	0	3	2	2	3	2	1	3	7	0	7									
		0.63%	0.51%	2.48%	1.42%	0.81%	0.38%	0.67%	0.45%	0.00%	0.83%	0.92%	0.51%	0.43%	4.44%	0.00%	0.72%	0.00%	0.00%	1.54%	0.30%	0.31%	0.00%	0.42%	0.57%	0.52%	0.37%	0.72%	1.32%	0.82%	0.74%	0.00%	0.73%									
18	Сурайкин Максим Александрович	97	2	2	2	2	10	2	3	0	12	5	3	0	0	3	0	0	0	3	2	0	0	5	7	0	2	2	0	12	1	10	7									
		0.66%	1.02%	0.62%	0.57%	0.54%	1.25%	0.67%	0.45%	0.00%	1.43%	0.58%	0.38%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%	0.66%	0.61%	0.00%	0.00%	0.71%	2.01%	0.00%	0.25%	0.72%	0.00%	3.30%	0.11%	1.08%	0.73%									
19	Титов Борис Юрьевич	52	0	0	1	0	0	1	4	0	6	2	4	3	0	0	1	0	0	5	1	0	0	3	1	1	3	0	0	3	6	4	3									
		0.35%	0.00%	0.00%	0.28%	0.00%	0.00%	0.34%	0.60%	0.00%	0.72%	0.23%	0.51%	0.33%	0.00%	0.00%	0.24%	0.00%	0.00%	1.10%	0.30%	0.00%	0.00%	0.42%	0.29%	0.26%	0.37%	0.00%	0.00%	0.82%	0.64%	0.43%	0.31%									
20	Явлинский Григорий Алексеевич	40	0	0	0	0	3	1	3	0	2	3	5	3	0	1	0	0	0	0	0	0	0	7	0	1	0	3	0	1	3	1	3									
		0.27%	0.00%	0.00%	0.00%	0.00%	0.38%	0.34%	0.45%	0.00%	0.24%	0.35%	0.64%	0.33%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.26%	0.00%	1.08%	0.00%	0.27%	0.32%	0.11%	0.31%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
