15	Жириновский Владимир Вольфович	660	18	28	44	41	15	32	23	21	17	9	9	12	20	3	20	18	15	24	12	30	15	12	23	9	24	7	6	47	15	7	26	28	30									
		10.43%	9.28%	10.57%	10.14%	11.65%	9.32%	12.75%	11.98%	8.43%	8.17%	5.73%	11.39%	15.38%	10.47%	3.49%	9.22%	7.14%	8.43%	10.13%	22.22%	9.20%	8.06%	12.00%	11.06%	8.41%	10.39%	10.94%	7.69%	13.47%	7.50%	6.14%	15.48%	14.81%	17.44%									
16	Путин Владимир Владимирович	4669	143	186	318	254	122	173	135	161	154	117	62	57	140	66	182	207	133	161	26	239	144	77	172	92	169	51	68	248	150	89	119	147	107									
		73.79%	73.71%	70.19%	73.27%	72.16%	75.78%	68.92%	70.31%	64.66%	74.04%	74.52%	78.48%	73.08%	73.30%	76.74%	83.87%	82.14%	74.72%	67.93%	48.15%	73.31%	77.42%	77.00%	82.69%	85.98%	73.16%	79.69%	87.18%	71.06%	75.00%	78.07%	70.83%	77.78%	62.21%									
17	Собчак Ксения Анатольевна	42	2	1	3	3	0	1	1	3	0	4	0	0	1	1	1	1	2	1	1	3	1	1	1	0	2	0	0	3	1	1	1	0	2									
		0.66%	1.03%	0.38%	0.69%	0.85%	0.00%	0.40%	0.52%	1.20%	0.00%	2.55%	0.00%	0.00%	0.52%	1.16%	0.46%	0.40%	1.12%	0.42%	1.85%	0.92%	0.54%	1.00%	0.48%	0.00%	0.87%	0.00%	0.00%	0.86%	0.50%	0.88%	0.60%	0.00%	1.16%									
18	Сурайкин Максим Александрович	43	1	2	3	1	1	3	1	1	2	1	2	0	0	0	1	3	2	0	2	0	0	2	1	0	1	1	0	3	2	2	3	1	1									
		0.68%	0.52%	0.75%	0.69%	0.28%	0.62%	1.20%	0.52%	0.40%	0.96%	0.64%	2.53%	0.00%	0.00%	0.00%	0.46%	1.19%	1.12%	0.00%	3.70%	0.00%	0.00%	2.00%	0.48%	0.00%	0.43%	1.56%	0.00%	0.86%	1.00%	1.75%	1.79%	0.53%	0.58%									
19	Титов Борис Юрьевич	37	2	2	4	3	0	3	2	5	0	2	0	0	0	0	1	0	1	1	0	0	0	0	3	1	2	0	0	2	0	0	1	0	2									
		0.58%	1.03%	0.75%	0.92%	0.85%	0.00%	1.20%	1.04%	2.01%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.56%	0.42%	0.00%	0.00%	0.00%	0.00%	1.44%	0.93%	0.87%	0.00%	0.00%	0.57%	0.00%	0.00%	0.60%	0.00%	1.16%									
20	Явлинский Григорий Алексеевич	14	0	0	0	2	0	0	1	2	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0									
		0.22%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.52%	0.80%	0.48%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	2.38%	0.00%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
