13	Бабурин Сергей Николаевич	150	4	1	1	1	3	2	7	0	36	4	1	0	4	6	2	0	0	0	0	6	5	3	1	1	0	8	10	3	1	1	0	2	2	0	1	0	3	2	3	4	6	2	3	11									
		0.80%	0.83%	0.15%	0.19%	0.70%	2.00%	0.93%	0.68%	0.00%	3.10%	0.68%	0.58%	0.00%	0.38%	0.92%	0.31%	0.00%	0.00%	0.00%	0.00%	0.66%	0.67%	0.39%	1.43%	0.77%	0.00%	0.65%	0.80%	1.05%	0.56%	0.50%	0.00%	0.96%	0.68%	0.00%	1.39%	0.00%	1.20%	0.74%	0.88%	0.72%	2.38%	2.35%	2.48%	0.89%									
14	Грудинин Павел Николаевич	2354	49	67	54	21	9	11	161	23	194	78	11	12	107	73	104	24	11	18	6	115	95	68	5	19	13	167	216	34	22	19	64	38	26	22	10	2	25	23	30	67	30	4	15	192									
		12.54%	10.17%	10.11%	10.31%	14.79%	6.00%	5.12%	15.53%	14.29%	16.70%	13.31%	6.36%	9.30%	10.23%	11.15%	15.95%	12.50%	7.59%	11.11%	5.71%	12.68%	12.79%	8.89%	7.14%	14.62%	6.95%	13.48%	17.24%	11.93%	12.29%	9.41%	14.35%	18.18%	8.87%	9.09%	13.89%	3.57%	10.00%	8.49%	8.77%	12.07%	11.90%	4.71%	12.40%	15.57%									
15	Жириновский Владимир Вольфович	1541	27	67	28	14	12	18	88	24	93	54	23	11	82	62	48	26	15	10	13	90	62	51	6	5	18	105	92	31	7	27	40	16	23	25	3	5	13	21	27	45	15	9	9	81									
		8.21%	5.60%	10.11%	5.34%	9.86%	8.00%	8.37%	8.49%	14.91%	8.00%	9.22%	13.29%	8.53%	7.84%	9.47%	7.36%	13.54%	10.34%	6.17%	12.38%	9.92%	8.34%	6.67%	8.57%	3.85%	9.63%	8.47%	7.34%	10.88%	3.91%	13.37%	8.97%	7.66%	7.85%	10.33%	4.17%	8.93%	5.20%	7.75%	7.89%	8.11%	5.95%	10.59%	7.44%	6.57%									
16	Путин Владимир Владимирович	13973	380	507	422	101	123	174	724	108	787	425	132	103	831	489	478	138	112	130	78	664	552	618	55	97	141	882	877	201	147	153	325	140	234	190	57	47	197	217	276	415	199	67	89	891									
		74.45%	78.84%	76.47%	80.53%	71.13%	82.00%	80.93%	69.82%	67.08%	67.73%	72.53%	76.30%	79.84%	79.45%	74.66%	73.31%	71.88%	77.24%	80.25%	74.29%	73.21%	74.29%	80.78%	78.57%	74.62%	75.40%	71.19%	69.99%	70.53%	82.12%	75.74%	72.87%	66.99%	79.86%	78.51%	79.17%	83.93%	78.80%	80.07%	80.70%	74.77%	78.97%	78.82%	73.55%	72.26%									
17	Собчак Ксения Анатольевна	220	4	6	3	2	1	7	19	2	12	5	2	2	5	10	6	1	2	2	3	8	13	3	0	0	4	23	18	8	0	1	6	6	2	1	1	0	5	1	2	9	0	2	1	12									
		1.17%	0.83%	0.90%	0.57%	1.41%	0.67%	3.26%	1.83%	1.24%	1.03%	0.85%	1.16%	1.55%	0.48%	1.53%	0.92%	0.52%	1.38%	1.23%	2.86%	0.88%	1.75%	0.39%	0.00%	0.00%	2.14%	1.86%	1.44%	2.81%	0.00%	0.50%	1.35%	2.87%	0.68%	0.41%	1.39%	0.00%	2.00%	0.37%	0.58%	1.62%	0.00%	2.35%	0.83%	0.97%									
18	Сурайкин Максим Александрович	146	5	4	2	0	0	1	7	1	11	4	2	0	4	5	8	0	3	0	1	13	4	10	1	2	1	12	10	3	0	0	3	0	1	0	0	2	4	2	1	2	0	0	1	16									
		0.78%	1.04%	0.60%	0.38%	0.00%	0.00%	0.47%	0.68%	0.62%	0.95%	0.68%	1.16%	0.00%	0.38%	0.76%	1.23%	0.00%	2.07%	0.00%	0.95%	1.43%	0.54%	1.31%	1.43%	1.54%	0.53%	0.97%	0.80%	1.05%	0.00%	0.00%	0.67%	0.00%	0.34%	0.00%	0.00%	3.57%	1.60%	0.74%	0.29%	0.36%	0.00%	0.00%	0.83%	1.30%									
19	Титов Борис Юрьевич	120	6	3	7	2	0	1	12	2	9	3	0	0	6	5	2	1	0	2	2	0	2	5	1	1	6	14	5	0	1	1	1	1	2	0	0	0	0	3	1	4	0	0	1	8									
		0.64%	1.24%	0.45%	1.34%	1.41%	0.00%	0.47%	1.16%	1.24%	0.77%	0.51%	0.00%	0.00%	0.57%	0.76%	0.31%	0.52%	0.00%	1.23%	1.90%	0.00%	0.27%	0.65%	1.43%	0.77%	3.21%	1.13%	0.40%	0.00%	0.56%	0.50%	0.22%	0.48%	0.68%	0.00%	0.00%	0.00%	0.00%	1.11%	0.29%	0.72%	0.00%	0.00%	0.83%	0.65%									
20	Явлинский Григорий Алексеевич	102	2	3	2	1	1	0	10	1	4	6	1	0	5	2	0	0	1	0	2	4	4	3	1	2	0	11	6	2	0	0	0	4	1	3	0	0	3	0	2	2	0	1	2	10									
		0.54%	0.41%	0.45%	0.38%	0.70%	0.67%	0.00%	0.96%	0.62%	0.34%	1.02%	0.58%	0.00%	0.48%	0.31%	0.00%	0.00%	0.69%	0.00%	1.90%	0.44%	0.54%	0.39%	1.43%	1.54%	0.00%	0.89%	0.48%	0.70%	0.00%	0.00%	0.00%	1.91%	0.34%	1.24%	0.00%	0.00%	1.20%	0.00%	0.58%	0.36%	0.00%	1.18%	1.65%	0.81%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
