		0.66%	0.65%	0.32%	0.00%	0.38%	0.76%	0.69%	0.00%	0.39%	0.91%	0.56%	0.77%	0.69%	1.91%	0.65%	0.85%	1.09%	0.99%	0.34%	0.71%	1.45%	0.70%	0.25%	0.49%	0.99%	0.00%	0.59%	0.00%	0.82%	0.64%	0.00%									
19	Титов Борис Юрьевич	35	1	0	0	0	2	0	2	2	2	0	1	0	1	0	2	0	3	2	4	4	2	0	6	0	0	1	0	0	0	0									
		0.26%	0.16%	0.00%	0.00%	0.00%	0.38%	0.00%	0.48%	0.78%	0.30%	0.00%	0.19%	0.00%	0.64%	0.00%	0.34%	0.00%	0.33%	0.23%	0.36%	0.48%	0.23%	0.00%	0.59%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	37	0	1	1	1	1	2	2	0	3	0	1	2	0	0	0	0	5	3	5	2	2	1	1	0	0	2	0	1	0	1									
		0.27%	0.00%	0.32%	0.22%	0.38%	0.19%	0.69%	0.48%	0.00%	0.46%	0.00%	0.19%	1.39%	0.00%	0.00%	0.00%	0.00%	0.55%	0.34%	0.45%	0.24%	0.23%	0.25%	0.10%	0.00%	0.00%	0.59%	0.00%	0.20%	0.00%	0.58%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
