17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	259	12	22	11	20	12	18	10	8	9	18	15	4	2	3	4	7	2	3	0	0	2	5	4	5	0	0	0	2	4	1	5	2	1	2	1	1	2	3	2	4	6	1	2	1	0	3	13	6	1					
		0.93%	1.03%	1.77%	0.84%	2.00%	1.06%	1.63%	1.03%	0.58%	0.74%	1.73%	1.31%	0.62%	1.08%	0.77%	0.90%	0.60%	0.73%	1.30%	0.00%	0.00%	0.11%	0.75%	0.97%	1.72%	0.00%	0.00%	0.00%	0.95%	1.82%	0.72%	1.45%	0.87%	0.26%	0.30%	0.51%	1.18%	1.06%	1.08%	0.98%	0.76%	0.75%	0.46%	0.53%	0.66%	0.00%	1.08%	0.91%	1.22%	0.50%					
19	Жириновский Владимир Вольфович	3281	150	169	164	128	143	160	140	171	149	103	148	91	16	41	61	136	32	24	4	12	221	23	50	36	28	17	28	14	27	28	63	19	42	40	23	7	18	36	26	55	83	37	33	15	18	50	116	69	17					
		11.77%	12.93%	13.61%	12.54%	12.83%	12.58%	14.47%	14.45%	12.39%	12.27%	9.88%	12.95%	14.06%	8.60%	10.54%	13.68%	11.57%	11.68%	10.43%	2.56%	6.03%	12.16%	3.46%	12.08%	12.37%	15.38%	10.37%	14.89%	6.67%	12.27%	20.29%	18.21%	8.23%	10.94%	5.96%	11.62%	8.24%	9.57%	12.95%	12.75%	10.40%	10.44%	17.05%	8.80%	9.87%	15.13%	17.99%	8.09%	13.99%	8.50%					
20	Зюганов Геннадий Андреевич	6009	283	326	373	290	261	228	113	334	320	344	298	211	19	68	107	333	36	71	25	46	409	38	71	30	20	32	26	46	25	21	89	18	35	79	36	22	26	42	39	113	195	24	96	37	11	38	182	98	25					
		21.56%	24.40%	26.25%	28.52%	29.06%	22.96%	20.61%	11.66%	24.20%	26.36%	33.01%	26.07%	32.61%	10.22%	17.48%	23.99%	28.34%	13.14%	30.87%	16.03%	23.12%	22.51%	5.71%	17.15%	10.31%	10.99%	19.51%	13.83%	21.90%	11.36%	15.22%	25.72%	7.79%	9.11%	11.77%	18.18%	25.88%	13.83%	15.11%	19.12%	21.36%	24.53%	11.06%	25.60%	24.34%	9.24%	13.67%	12.70%	19.88%	12.50%					
21	Медведев Дмитрий Анатольевич	17891	705	712	747	549	702	688	702	847	720	561	670	327	148	277	269	685	201	131	127	141	1184	537	285	217	130	115	134	147	162	88	188	192	298	445	134	55	142	189	134	349	503	152	243	96	88	182	1118	318	157					
		64.20%	60.78%	57.33%	57.11%	55.01%	61.74%	62.21%	72.45%	61.38%	59.31%	53.84%	58.62%	50.54%	79.57%	71.21%	60.31%	58.30%	73.36%	56.96%	81.41%	70.85%	65.16%	80.75%	68.84%	74.57%	71.43%	70.12%	71.28%	70.00%	73.64%	63.77%	54.34%	83.12%	77.60%	66.32%	67.68%	64.71%	75.53%	67.99%	65.69%	65.97%	63.27%	70.05%	64.80%	63.16%	73.95%	65.47%	78.02%	64.50%	78.50%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
