19	Титов Борис Юрьевич	36	1	2	0	1	0	0	0	0	0	0	0	0	3	0	1	0	7	1	0	1	0	1	0	0	1	3	0	0	0	1	0	0	5	1	0	1	1	1	2	0	2	0									
		0.17%	0.10%	0.38%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.13%	0.00%	0.61%	0.18%	0.00%	0.31%	0.00%	0.17%	0.00%	0.00%	0.24%	0.28%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.56%	0.22%	0.00%	0.14%	0.15%	0.12%	0.18%	0.00%	0.17%	0.00%									
20	Явлинский Григорий Алексеевич	38	1	1	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	1	1	0	0	1	2	0	0	2	1	0	1	1	0	4	5	1	0	3	1	2	0	0	4	0									
		0.18%	0.10%	0.19%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.25%	0.00%	0.09%	0.18%	0.13%	0.00%	0.00%	0.17%	0.47%	0.00%	0.00%	0.19%	0.39%	0.00%	0.47%	0.10%	0.00%	1.33%	0.56%	0.22%	0.00%	0.41%	0.15%	0.24%	0.00%	0.00%	0.34%	0.00%									
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
