		7.80%	8.03%	7.82%	7.96%	8.16%	8.19%	7.20%	10.49%	2.25%	7.38%	3.70%	9.38%	7.37%	0.00%	7.87%	3.14%	8.63%	7.56%	5.14%	8.57%	7.84%	8.06%	5.38%	6.82%	11.03%	11.06%	7.34%	2.22%	7.96%	10.13%	1.69%	13.97%	9.74%	11.68%	9.76%	10.08%	10.16%	7.69%	3.45%	3.03%	8.35%	11.27%	10.06%	8.24%	5.96%	2.78%									
16	Путин Владимир Владимирович	10943	466	552	474	583	642	571	123	341	561	80	161	86	35	73	228	347	670	206	160	426	48	75	146	182	176	226	151	262	399	54	90	442	102	72	384	96	139	130	143	295	52	235	62	95	102									
		72.87%	70.61%	71.97%	68.60%	72.06%	74.05%	70.93%	75.93%	76.63%	73.91%	74.07%	71.88%	90.53%	87.50%	82.02%	89.41%	76.77%	70.30%	66.24%	76.19%	66.77%	77.42%	80.65%	82.95%	69.20%	77.88%	61.41%	83.89%	77.29%	72.15%	91.53%	66.18%	68.32%	74.45%	87.80%	74.42%	75.00%	76.37%	89.66%	86.67%	68.45%	73.24%	69.53%	72.94%	62.91%	70.83%									
17	Собчак Ксения Анатольевна	127	6	9	6	5	7	6	2	1	7	4	2	1	2	0	3	2	11	2	2	3	0	2	2	1	2	3	3	1	3	0	0	6	0	0	2	1	2	0	1	6	1	4	1	4	1									
		0.85%	0.91%	1.17%	0.87%	0.62%	0.81%	0.75%	1.23%	0.22%	0.92%	3.70%	0.89%	1.05%	5.00%	0.00%	1.18%	0.44%	1.15%	0.64%	0.95%	0.47%	0.00%	2.15%	1.14%	0.38%	0.88%	0.82%	1.67%	0.29%	0.54%	0.00%	0.00%	0.93%	0.00%	0.00%	0.39%	0.78%	1.10%	0.00%	0.61%	1.39%	1.41%	1.18%	1.18%	2.65%	0.69%									
18	Сурайкин Максим Александрович	102	5	4	7	4	5	4	0	2	6	2	2	0	0	0	1	6	4	4	2	1	0	1	0	2	0	4	1	2	1	0	0	6	0	0	8	3	1	0	0	5	1	4	0	1	3									
		0.68%	0.76%	0.52%	1.01%	0.49%	0.58%	0.50%	0.00%	0.45%	0.79%	1.85%	0.89%	0.00%	0.00%	0.00%	0.39%	1.33%	0.42%	1.29%	0.95%	0.16%	0.00%	1.08%	0.00%	0.76%	0.00%	1.09%	0.56%	0.59%	0.18%	0.00%	0.00%	0.93%	0.00%	0.00%	1.55%	2.34%	0.55%	0.00%	0.00%	1.16%	1.41%	1.18%	0.00%	0.66%	2.08%									
19	Титов Борис Юрьевич	63	3	6	3	5	1	2	1	2	5	1	1	0	0	0	0	0	6	0	0	4	0	0	1	1	1	1	2	1	3	0	0	2	2	0	4	0	0	1	0	3	1	0	0	0	0									
		0.42%	0.45%	0.78%	0.43%	0.62%	0.12%	0.25%	0.62%	0.45%	0.66%	0.93%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.63%	0.00%	0.00%	0.57%	0.38%	0.44%	0.27%	1.11%	0.29%	0.54%	0.00%	0.00%	0.31%	1.46%	0.00%	0.78%	0.00%	0.00%	0.69%	0.00%	0.70%	1.41%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	70	5	3	0	5	3	5	3	3	3	0	3	0	0	0	1	0	8	0	0	4	0	2	0	1	0	3	0	0	0	0	1	9	0	0	4	0	1	1	0	0	0	0	1	1	0									
		0.47%	0.76%	0.39%	0.00%	0.62%	0.35%	0.62%	1.85%	0.67%	0.40%	0.00%	1.34%	0.00%	0.00%	0.00%	0.39%	0.00%	0.84%	0.00%	0.00%	0.63%	0.00%	2.15%	0.00%	0.38%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.74%	1.39%	0.00%	0.00%	0.78%	0.00%	0.55%	0.69%	0.00%	0.00%	0.00%	0.00%	1.18%	0.66%	0.00%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
