19	Жириновский Владимир Вольфович	1874	51	30	20	17	94	38	36	91	6	41	23	21	45	5	45	13	63	80	15	16	57	10	13	48	3	35	36	29	72	55	60	14	12	45	61	22	17	37	44	41	68	13	82	43	32	31	4	51	58	17	14					
		11.58%	11.49%	20.55%	8.00%	15.04%	10.85%	22.22%	11.25%	13.17%	3.51%	11.58%	6.97%	4.88%	8.24%	5.43%	16.67%	9.77%	13.61%	13.77%	12.10%	10.39%	16.06%	20.41%	14.13%	11.19%	3.61%	13.83%	13.43%	22.83%	13.26%	11.63%	11.09%	6.76%	9.45%	12.33%	7.75%	18.18%	20.00%	14.29%	15.49%	15.47%	11.81%	7.93%	12.44%	10.54%	7.62%	9.17%	6.25%	19.84%	9.28%	7.30%	17.28%					
20	Зюганов Геннадий Андреевич	3326	58	13	46	15	231	24	67	176	62	69	57	105	190	23	58	33	58	115	19	14	42	11	11	87	10	45	35	10	89	105	148	31	6	41	151	31	28	27	35	71	109	29	219	83	48	46	14	79	173	72	7					
		20.55%	13.06%	8.90%	18.40%	13.27%	26.67%	14.04%	20.94%	25.47%	36.26%	19.49%	17.27%	24.42%	34.80%	25.00%	21.48%	24.81%	12.53%	19.79%	15.32%	9.09%	11.83%	22.45%	11.96%	20.28%	12.05%	17.79%	13.06%	7.87%	16.39%	22.20%	27.36%	14.98%	4.72%	11.23%	19.19%	25.62%	32.94%	10.42%	12.32%	26.79%	18.92%	17.68%	33.23%	20.34%	11.43%	13.61%	21.88%	30.74%	27.68%	30.90%	8.64%					
21	Медведев Дмитрий Анатольевич	10701	327	102	182	79	524	108	216	407	100	242	248	293	298	64	163	87	333	380	90	123	245	26	68	290	68	172	186	86	369	307	328	160	108	269	550	67	40	188	202	150	381	112	345	280	332	254	45	126	383	140	58					
		66.11%	73.65%	69.86%	72.80%	69.91%	60.51%	63.16%	67.50%	58.90%	58.48%	68.36%	75.15%	68.14%	54.58%	69.57%	60.37%	65.41%	71.92%	65.40%	72.58%	79.87%	69.01%	53.06%	73.91%	67.60%	81.93%	67.98%	69.40%	67.72%	67.96%	64.90%	60.63%	77.29%	85.04%	73.70%	69.89%	55.37%	47.06%	72.59%	71.13%	56.60%	66.15%	68.29%	52.35%	68.63%	79.05%	75.15%	70.31%	49.03%	61.28%	60.09%	71.60%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
