		7.39%	9.18%	5.36%	5.63%	7.99%	4.70%	5.99%	5.24%	6.52%	7.01%	6.76%	9.09%	10.22%	9.20%	2.60%	6.33%	7.83%	7.00%	13.15%	7.30%	4.55%	9.69%	13.78%	5.01%	6.08%	8.60%	5.34%	6.92%	6.19%	9.26%	13.00%	11.51%									
20	Зюганов Геннадий Андреевич	1802	106	75	116	157	108	103	110	69	82	70	63	66	16	9	13	40	22	32	20	13	60	35	52	91	22	33	15	102	18	67	17									
		13.70%	14.97%	16.74%	13.89%	13.93%	14.92%	11.65%	15.17%	12.50%	12.77%	12.13%	13.97%	10.38%	9.82%	11.69%	16.46%	11.59%	22.00%	12.75%	14.60%	6.57%	20.76%	17.86%	15.34%	17.84%	11.83%	11.74%	11.54%	13.16%	16.67%	12.27%	12.23%									
21	Миронов Сергей Михайлович	987	60	47	65	89	79	84	72	46	43	48	19	40	7	2	5	29	8	20	6	4	10	21	22	43	3	13	6	55	3	36	2									
		7.50%	8.47%	10.49%	7.78%	7.90%	10.91%	9.50%	9.93%	8.33%	6.70%	8.32%	4.21%	6.29%	4.29%	2.60%	6.33%	8.41%	8.00%	7.97%	4.38%	2.02%	3.46%	10.71%	6.49%	8.43%	1.61%	4.63%	4.62%	7.10%	2.78%	6.59%	1.44%									
22	Прохоров Михаил Дмитриевич	1270	52	46	105	139	95	92	58	63	57	79	44	43	6	9	6	33	9	25	6	15	19	10	25	67	13	17	4	61	5	53	14									
		9.65%	7.34%	10.27%	12.57%	12.33%	13.12%	10.41%	8.00%	11.41%	8.88%	13.69%	9.76%	6.76%	3.68%	11.69%	7.59%	9.57%	9.00%	9.96%	4.38%	7.58%	6.57%	5.10%	7.37%	13.14%	6.99%	6.05%	3.08%	7.87%	4.63%	9.71%	10.07%									
23	Путин Владимир Владимирович	7951	415	250	490	608	400	540	437	336	409	336	277	418	118	55	50	215	53	140	93	154	169	101	218	271	131	203	95	501	71	309	88									
		60.43%	58.62%	55.80%	58.68%	53.95%	55.25%	61.09%	60.28%	60.87%	63.71%	58.23%	61.42%	65.72%	72.39%	71.43%	63.29%	62.32%	53.00%	55.78%	67.88%	77.78%	58.48%	51.53%	64.31%	53.14%	70.43%	72.24%	73.08%	64.65%	65.74%	56.59%	63.31%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
