		0.72%	1.04%	0.78%	0.91%	0.42%	0.56%	0.67%	1.25%	0.80%	0.63%	0.52%	1.26%	1.01%	0.66%	0.89%	0.41%	0.53%	0.46%	0.91%	1.44%	0.58%	0.11%	1.13%	0.83%	0.33%	0.64%	0.73%	0.49%	0.82%	1.06%	1.14%	0.80%	0.60%	0.34%	0.99%	0.00%	1.22%	1.16%	0.43%	0.43%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	409	27	9	24	5	9	12	16	20	9	7	5	3	35	9	12	21	15	10	4	4	21	15	7	11	7	18	8	15	15	6	7	5	3	10	1	1	0	1	0	1	1	0	0									
		0.98%	2.01%	0.64%	1.55%	0.53%	0.63%	0.89%	1.18%	1.99%	0.95%	0.52%	0.79%	1.01%	2.90%	0.61%	0.71%	1.86%	1.37%	0.91%	0.30%	0.33%	1.14%	1.89%	0.65%	0.91%	0.74%	1.10%	0.56%	1.11%	1.06%	0.86%	0.70%	0.50%	0.34%	0.99%	0.26%	1.22%	0.00%	0.43%	0.00%	0.79%	1.82%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	896	50	24	56	8	13	23	43	26	33	15	8	4	56	21	84	36	28	15	31	17	35	32	15	11	21	50	27	36	24	8	17	13	4	8	0	1	0	2	0	0	0	1	0									
		2.16%	3.73%	1.70%	3.62%	0.85%	0.91%	1.71%	3.17%	2.60%	3.48%	1.12%	1.26%	1.35%	4.64%	1.43%	4.96%	3.19%	2.56%	1.36%	2.34%	1.41%	1.90%	4.03%	1.38%	0.91%	2.23%	3.05%	1.91%	2.67%	1.69%	1.14%	1.71%	1.31%	0.45%	0.80%	0.00%	1.22%	0.00%	0.85%	0.00%	0.00%	0.00%	0.84%	0.00%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
