19	Жириновский Владимир Вольфович	5758	130	139	71	124	101	138	73	87	249	127	189	205	125	61	92	55	130	171	192	270	57	102	198	112	105	125	144	93	280	102	56	287	211	173	130	209	172	81	260	6	14	0	6	23	5	27	0	6	8	7	30					
		11.40%	12.94%	15.43%	13.98%	11.98%	8.58%	14.01%	7.50%	6.11%	13.86%	9.55%	14.04%	14.05%	14.29%	5.20%	13.96%	9.72%	14.99%	11.42%	13.99%	13.66%	6.83%	7.11%	10.94%	7.25%	6.99%	14.03%	11.66%	10.74%	14.99%	7.23%	4.46%	13.98%	13.62%	13.70%	13.76%	14.06%	12.30%	6.44%	40.00%	3.41%	8.05%	0.00%	3.21%	8.85%	4.85%	4.26%	0.00%	5.17%	5.93%	4.79%	14.08%					
20	Зюганов Геннадий Андреевич	9129	165	162	86	206	193	167	194	197	307	247	240	266	165	176	112	88	148	330	233	356	149	274	358	291	204	152	229	179	360	263	220	319	356	358	160	253	278	147	214	10	47	3	19	63	34	45	21	8	11	14	52					
		18.07%	16.42%	17.98%	16.93%	19.90%	16.40%	16.95%	19.94%	13.83%	17.09%	18.57%	17.83%	18.23%	18.86%	15.02%	16.99%	15.55%	17.07%	22.04%	16.98%	18.01%	17.87%	19.11%	19.78%	18.83%	13.59%	17.06%	18.54%	20.67%	19.28%	18.65%	17.53%	15.54%	22.98%	28.35%	16.93%	17.01%	19.89%	11.69%	32.92%	5.68%	27.01%	4.00%	10.16%	24.23%	33.01%	7.10%	15.79%	6.90%	8.15%	9.59%	24.41%					
21	Медведев Дмитрий Анатольевич	33005	652	563	336	670	766	640	674	904	1177	865	869	944	566	854	428	374	564	922	892	1285	543	943	1178	964	1117	579	803	563	1149	916	929	1337	859	694	614	959	908	1002	163	158	107	72	158	169	64	540	105	99	116	121	131					
		65.32%	64.88%	62.49%	66.14%	64.73%	65.08%	64.97%	69.27%	63.48%	65.53%	65.04%	64.56%	64.70%	64.69%	72.87%	64.95%	66.08%	65.05%	61.59%	65.01%	64.99%	65.11%	65.76%	65.08%	62.39%	74.42%	64.98%	65.02%	65.01%	61.54%	64.96%	74.02%	65.12%	55.46%	54.95%	64.97%	64.49%	64.95%	79.65%	25.08%	89.77%	61.49%	96.00%	84.49%	65.00%	62.14%	85.17%	78.95%	85.34%	85.93%	82.88%	61.50%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
