		0.62%	0.65%	0.34%	2.09%	0.72%	1.34%	0.54%	0.49%	0.63%	0.00%	0.68%	0.00%	0.50%	1.36%	0.71%	0.74%	1.35%	0.35%	1.31%	0.98%	0.00%	0.89%	2.62%	0.00%	0.00%	0.58%	0.00%	0.81%	1.43%	0.00%	0.24%	0.13%	0.23%	0.30%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.51%	0.95%	0.83%	0.76%	0.00%	0.00%									
18	Сурайкин Максим Александрович	115	3	8	10	4	5	3	3	5	1	2	5	4	6	3	3	5	4	1	2	5	0	2	0	3	2	0	0	0	0	4	6	2	1	0	1	0	1	0	1	5	0	1	0	3	1	0									
		0.69%	0.49%	1.36%	1.74%	0.72%	0.84%	0.54%	0.49%	0.79%	0.69%	0.68%	2.96%	0.67%	1.17%	0.53%	0.56%	0.97%	0.70%	0.33%	0.98%	1.66%	0.00%	0.75%	0.00%	0.92%	0.29%	0.00%	0.00%	0.00%	0.00%	0.48%	0.78%	0.46%	0.30%	0.00%	1.05%	0.00%	0.40%	0.00%	0.53%	1.64%	0.00%	0.95%	0.00%	0.76%	0.44%	0.00%									
19	Титов Борис Юрьевич	74	3	2	5	3	3	5	3	6	1	1	0	1	3	1	10	7	4	0	0	1	0	0	0	1	1	0	1	0	0	2	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2									
		0.44%	0.49%	0.34%	0.87%	0.54%	0.50%	0.89%	0.49%	0.95%	0.69%	0.34%	0.00%	0.17%	0.58%	0.18%	1.85%	1.35%	0.70%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.31%	0.14%	0.00%	0.41%	0.00%	0.00%	0.24%	0.52%	0.00%	0.59%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%									
20	Явлинский Григорий Алексеевич	49	3	2	1	1	5	2	2	0	0	0	0	1	1	5	4	3	3	0	0	0	0	0	1	2	0	0	0	0	1	4	2	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0									
		0.29%	0.49%	0.34%	0.17%	0.18%	0.84%	0.36%	0.33%	0.00%	0.00%	0.00%	0.00%	0.17%	0.19%	0.89%	0.74%	0.58%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.61%	0.00%	0.00%	0.00%	0.00%	2.00%	0.48%	0.26%	0.23%	0.00%	0.00%	0.00%	0.00%	0.40%	0.28%	0.53%	0.00%	0.00%	0.00%	0.83%	0.25%	0.00%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
