		11.05%	8.64%	9.88%	10.28%	4.31%	15.56%	12.07%	13.16%	7.55%	21.21%	15.69%	10.28%	15.53%	9.24%	17.43%	5.00%	10.91%	6.67%	12.44%	1.25%	6.12%	13.33%	11.06%	10.10%	11.86%	12.94%	10.64%	6.67%	7.47%	4.41%	7.83%	27.27%									
16	Путин Владимир Владимирович	5608	63	131	598	103	71	130	471	298	162	40	691	616	202	80	53	44	98	153	206	41	83	154	290	49	131	173	88	132	59	190	8									
		74.85%	77.78%	80.86%	74.94%	88.79%	78.89%	74.71%	67.38%	80.32%	70.13%	78.43%	71.02%	66.88%	81.12%	73.39%	88.33%	80.00%	81.67%	76.12%	85.83%	83.67%	79.05%	77.39%	75.13%	83.05%	77.06%	73.62%	83.81%	75.86%	86.76%	82.61%	72.73%									
17	Собчак Ксения Анатольевна	63	0	4	11	1	1	2	4	5	1	0	4	9	2	1	0	0	1	1	2	0	1	1	2	0	3	0	1	6	0	0	0									
		0.84%	0.00%	2.47%	1.38%	0.86%	1.11%	1.15%	0.57%	1.35%	0.43%	0.00%	0.41%	0.98%	0.80%	0.92%	0.00%	0.00%	0.83%	0.50%	0.83%	0.00%	0.95%	0.50%	0.52%	0.00%	1.76%	0.00%	0.95%	3.45%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	46	0	0	8	0	0	4	2	2	2	0	9	2	1	0	0	0	0	1	1	0	1	1	2	0	1	4	0	3	2	0	0									
		0.61%	0.00%	0.00%	1.00%	0.00%	0.00%	2.30%	0.29%	0.54%	0.87%	0.00%	0.92%	0.22%	0.40%	0.00%	0.00%	0.00%	0.00%	0.50%	0.42%	0.00%	0.95%	0.50%	0.52%	0.00%	0.59%	1.70%	0.00%	1.72%	2.94%	0.00%	0.00%									
19	Титов Борис Юрьевич	20	0	0	1	0	1	0	3	0	0	0	4	6	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0									
		0.27%	0.00%	0.00%	0.13%	0.00%	1.11%	0.00%	0.43%	0.00%	0.00%	0.00%	0.41%	0.65%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.43%	0.95%	0.00%	0.00%	0.43%	0.00%									
20	Явлинский Григорий Алексеевич	26	0	1	1	0	1	2	6	0	1	0	1	5	1	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0									
		0.35%	0.00%	0.62%	0.13%	0.00%	1.11%	1.15%	0.86%	0.00%	0.43%	0.00%	0.10%	0.54%	0.40%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%	1.01%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
