Выборы Президента Российской Федерации																																																						
Дата голосования: 18.03.2018																																																						
																																																						
Наименование Избирательной комиссии:    Партизанская городская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																				
																																																						
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2280									
1	"Число избирателей, включенных в список избирателей"	37382	766	1081	1114	573	163	878	1018	989	594	1590	1966	1527	1692	512	437	886	1130	1548	649	1098	1656	1096	765	1288	1477	768	320	1449	1179	683	1213	834	904	776	961	816	213	72	222	110	199	98	72									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	37615	800	1100	1140	580	180	890	1050	1000	580	1600	2000	1550	1700	500	400	900	1100	1500	650	1100	1700	1100	750	1300	1500	790	300	1450	1150	700	1200	850	900	750	1000	800	190	60	210	110	280	105	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18537	449	653	598	273	89	482	450	475	386	861	1069	766	755	279	194	412	623	830	402	442	825	471	354	693	757	354	123	628	557	275	615	349	401	366	456	276	102	33	122	55	177	52	8									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1052	7	18	38	20	16	12	33	14	14	25	65	41	33	6	7	18	20	49	8	12	13	29	11	24	20	13	5	55	26	27	48	26	44	39	64	40	10	6	5	0	22	13	56									
6	Число погашенных избирательных бюллетеней	18006	344	429	504	287	75	396	567	511	180	714	866	743	912	215	199	470	457	621	240	646	862	600	385	583	723	423	172	767	567	398	537	475	455	345	480	484	78	21	66	55	81	37	36									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1072	7	18	38	20	16	12	33	14	14	25	65	41	33	6	7	18	20	49	8	12	13	29	11	24	20	13	5	55	26	27	48	26	44	39	64	40	10	6	22	0	22	16	56									
8	Число бюллетеней в стационарных ящиках для голосования	18536	449	653	598	273	89	482	450	475	386	860	1069	766	755	279	194	412	623	830	402	442	825	471	354	693	757	354	123	628	557	275	615	349	401	366	456	276	102	33	122	55	177	52	8									
9	Число недействительных избирательных бюллетеней	375	9	15	11	6	10	6	7	8	6	19	21	15	19	1	3	7	7	12	5	10	18	10	6	17	21	12	2	14	14	3	14	9	10	4	6	7	5	1	0	0	3	2	0									
10	Число действительных избирательных бюллетеней	19233	447	656	625	287	95	488	476	481	394	866	1113	792	769	284	198	423	636	867	405	444	820	490	359	700	756	355	126	669	569	299	649	366	435	401	514	309	107	38	144	55	196	66	64									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
13	Бабурин Сергей Николаевич	150	2	3	8	2	1	3	6	6	1	9	7	6	5	3	2	4	2	10	3	2	4	3	5	9	5	2	1	3	4	2	5	0	2	4	1	2	5	2	2	0	4	0	0									
		0.76%	0.44%	0.45%	1.26%	0.68%	0.95%	0.61%	1.24%	1.23%	0.25%	1.02%	0.62%	0.74%	0.63%	1.05%	0.99%	0.93%	0.31%	1.14%	0.73%	0.44%	0.48%	0.60%	1.37%	1.26%	0.64%	0.54%	0.78%	0.44%	0.69%	0.66%	0.75%	0.00%	0.45%	0.99%	0.19%	0.63%	4.46%	5.13%	1.39%	0.00%	2.01%	0.00%	0.00%									
14	Грудинин Павел Николаевич	5119	141	151	165	69	11	158	126	135	87	235	316	247	210	77	45	109	182	217	111	157	273	140	119	192	197	75	44	153	161	60	174	88	120	86	122	61	6	4	28	11	32	10	14									
		26.11%	30.92%	22.50%	25.94%	23.55%	10.48%	31.98%	26.09%	27.61%	21.75%	26.55%	27.87%	30.61%	26.65%	27.02%	22.39%	25.35%	28.30%	24.69%	27.07%	34.58%	32.58%	28.00%	32.60%	26.78%	25.35%	20.44%	34.38%	22.40%	27.62%	19.87%	26.24%	23.47%	26.97%	21.23%	23.46%	19.30%	5.36%	10.26%	19.44%	20.00%	16.08%	14.71%	21.88%									
15	Жириновский Владимир Вольфович	1555	23	48	43	26	7	41	46	58	25	59	62	64	50	26	16	29	44	63	31	53	58	47	30	55	50	26	6	69	57	28	68	28	46	45	40	30	15	5	4	1	19	11	3									
		7.93%	5.04%	7.15%	6.76%	8.87%	6.67%	8.30%	9.52%	11.86%	6.25%	6.67%	5.47%	7.93%	6.35%	9.12%	7.96%	6.74%	6.84%	7.17%	7.56%	11.67%	6.92%	9.40%	8.22%	7.67%	6.44%	7.08%	4.69%	10.10%	9.78%	9.27%	10.26%	7.47%	10.34%	11.11%	7.69%	9.49%	13.39%	12.82%	2.78%	1.82%	9.55%	16.18%	4.69%									
16	Путин Владимир Владимирович	11796	266	432	394	185	71	264	285	265	265	532	695	445	483	166	127	257	390	551	248	216	459	287	200	421	472	236	70	423	333	202	383	244	257	259	336	209	76	23	106	42	131	44	46									
		60.16%	58.33%	64.38%	61.95%	63.14%	67.62%	53.44%	59.01%	54.19%	66.25%	60.11%	61.29%	55.14%	61.29%	58.25%	63.18%	59.77%	60.65%	62.68%	60.49%	47.58%	54.77%	57.40%	54.79%	58.72%	60.75%	64.31%	54.69%	61.93%	57.12%	66.89%	57.77%	65.07%	57.75%	63.95%	64.62%	66.14%	67.86%	58.97%	73.61%	76.36%	65.83%	64.71%	71.88%									
17	Собчак Ксения Анатольевна	215	6	12	3	0	2	7	4	7	7	11	14	10	8	3	4	10	6	13	4	5	13	5	2	7	11	5	4	6	5	1	6	1	0	2	1	3	0	4	1	0	1	1	0									
		1.10%	1.32%	1.79%	0.47%	0.00%	1.90%	1.42%	0.83%	1.43%	1.75%	1.24%	1.23%	1.24%	1.02%	1.05%	1.99%	2.33%	0.93%	1.48%	0.98%	1.10%	1.55%	1.00%	0.55%	0.98%	1.42%	1.36%	3.13%	0.88%	0.86%	0.33%	0.90%	0.27%	0.00%	0.49%	0.19%	0.95%	0.00%	10.26%	0.69%	0.00%	0.50%	1.47%	0.00%									
18	Сурайкин Максим Александрович	151	1	6	4	3	0	4	3	7	1	5	6	10	3	2	3	3	6	4	4	3	5	5	3	7	11	2	0	6	4	2	5	0	7	2	4	1	5	0	2	1	1	0	0									
