10	Число действительных избирательных бюллетеней	11732	1658	410	114	93	406	29	98	132	57	273	543	285	288	387	497	657	324	421	389	79	163	299	479	398	371	374	282	101	172	58	247	621	610	417									
11	Число утраченных избирательных бюллетеней	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																													
13	Бабурин Сергей Николаевич	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									
		0.05%	0.06%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%									
14	Грудинин Павел Николаевич	630	41	40	5	2	33	1	3	2	3	1	6	11	17	6	17	68	40	40	5	3	1	46	56	7	14	27	18	8	5	2	16	16	54	16									
		5.36%	2.47%	9.71%	4.27%	2.15%	8.13%	3.45%	3.06%	1.52%	5.26%	0.37%	1.10%	3.86%	5.90%	1.55%	3.42%	10.35%	12.35%	9.50%	1.28%	3.80%	0.61%	15.08%	11.59%	1.76%	3.77%	7.22%	6.38%	7.84%	2.91%	3.45%	6.48%	2.58%	8.84%	3.80%									
15	Жириновский Владимир Вольфович	17	4	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	6	0									
		0.14%	0.24%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	1.72%	0.00%	0.00%	0.98%	0.00%									
16	Путин Владимир Владимирович	11020	1605	364	109	91	373	28	95	129	54	271	533	273	270	381	477	586	284	379	383	76	162	253	423	391	345	347	264	93	167	55	229	605	527	398									
		93.74%	96.69%	88.35%	93.16%	97.85%	91.87%	96.55%	96.94%	97.73%	94.74%	99.27%	98.16%	95.79%	93.75%	98.45%	95.98%	89.19%	87.65%	90.02%	98.21%	96.20%	99.39%	82.95%	87.58%	98.24%	92.99%	92.78%	93.62%	91.18%	97.09%	94.83%	92.71%	97.42%	86.25%	94.54%									
17	Собчак Ксения Анатольевна	24	5	2	0	0	0	0	0	1	0	1	2	0	0	0	2	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	2	2									
		0.20%	0.30%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.37%	0.37%	0.00%	0.00%	0.00%	0.40%	0.30%	0.00%	0.24%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.33%	0.48%									
18	Сурайкин Максим Александрович	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1									
		0.16%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.62%	0.24%									
19	Титов Борис Юрьевич	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0									
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0									
		0.04%	0.06%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%									
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
