		74.81%	72.24%	71.51%	72.81%	74.77%	70.73%	73.88%	75.08%	75.20%	71.03%	74.10%	71.75%	74.33%	75.49%	76.63%	73.02%	76.59%	78.26%	75.20%	75.91%	75.81%	80.46%	67.28%	75.29%	82.95%	70.97%	80.42%	81.42%	67.93%	74.29%	73.14%	83.10%	80.12%	71.96%	78.40%	80.86%	69.23%	76.77%	76.56%	76.02%	67.86%	84.01%	79.26%	70.45%	76.84%	87.84%	75.21%	76.18%	69.18%	76.81%	71.07%	76.44%									
17	Собчак Ксения Анатольевна	369	16	19	23	17	13	22	12	15	9	11	14	14	15	10	16	6	6	11	8	6	1	3	0	2	0	9	6	3	2	3	2	7	1	1	4	1	12	7	2	3	1	2	5	6	1	2	4	5	2	5	4									
		1.27%	1.68%	2.28%	1.46%	1.53%	0.99%	2.36%	1.26%	1.22%	1.79%	1.24%	1.49%	2.09%	1.33%	1.05%	1.36%	1.53%	0.90%	1.29%	0.91%	0.67%	0.38%	0.55%	0.00%	1.14%	0.00%	1.71%	1.06%	1.03%	0.95%	1.71%	0.94%	1.06%	0.47%	0.62%	2.47%	1.10%	1.54%	1.07%	1.17%	2.68%	0.37%	1.48%	1.89%	0.98%	0.68%	0.28%	1.18%	1.57%	0.43%	0.97%	1.78%									
18	Сурайкин Максим Александрович	189	3	8	10	6	9	14	8	7	0	6	10	5	6	7	12	2	4	5	4	8	0	2	2	0	0	2	1	0	3	2	1	3	2	1	1	2	3	6	1	2	2	2	2	3	1	5	0	3	2	1	0									
		0.65%	0.32%	0.96%	0.63%	0.54%	0.69%	1.50%	0.84%	0.57%	0.00%	0.68%	1.07%	0.75%	0.53%	0.74%	1.02%	0.51%	0.60%	0.58%	0.45%	0.90%	0.00%	0.37%	1.18%	0.00%	0.00%	0.38%	0.18%	0.00%	1.43%	1.14%	0.47%	0.46%	0.93%	0.62%	0.62%	2.20%	0.39%	0.91%	0.58%	1.79%	0.74%	1.48%	0.76%	0.49%	0.68%	0.70%	0.00%	0.94%	0.43%	0.19%	0.00%									
19	Титов Борис Юрьевич	166	3	4	11	10	10	5	3	10	2	7	5	5	5	9	10	2	2	4	4	7	1	8	2	0	0	2	1	2	1	3	0	1	0	0	1	0	1	7	1	2	0	0	2	1	1	3	2	2	2	1	1									
		0.57%	0.32%	0.48%	0.70%	0.90%	0.77%	0.54%	0.31%	0.81%	0.40%	0.79%	0.53%	0.75%	0.44%	0.95%	0.85%	0.51%	0.30%	0.47%	0.45%	0.78%	0.38%	1.48%	1.18%	0.00%	0.00%	0.38%	0.18%	0.69%	0.48%	1.71%	0.00%	0.15%	0.00%	0.00%	0.62%	0.00%	0.13%	1.07%	0.58%	1.79%	0.00%	0.00%	0.76%	0.16%	0.68%	0.42%	0.59%	0.63%	0.43%	0.19%	0.44%									
20	Явлинский Григорий Алексеевич	249	9	11	19	16	16	21	6	9	3	6	7	9	13	12	16	3	4	3	5	7	1	5	1	0	0	1	1	2	0	0	0	2	0	0	0	1	11	4	1	1	3	1	1	5	2	1	0	2	3	3	2									
		0.86%	0.95%	1.32%	1.20%	1.44%	1.23%	2.25%	0.63%	0.73%	0.60%	0.68%	0.75%	1.34%	1.15%	1.26%	1.36%	0.76%	0.60%	0.35%	0.57%	0.78%	0.38%	0.92%	0.59%	0.00%	0.00%	0.19%	0.18%	0.69%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	1.10%	1.41%	0.61%	0.58%	0.89%	1.12%	0.74%	0.38%	0.82%	1.35%	0.14%	0.00%	0.63%	0.64%	0.58%	0.89%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
