16	Путин Владимир Владимирович	16445	402	236	40	509	162	89	125	180	281	161	149	719	328	135	27	74	103	621	565	497	135	185	75	208	690	162	75	87	792	227	212	416	85	817	923	1160	985	188	150	731	122	128	423	94	65	29	348	149	152	258	450	70	152	80	219									
		78.05%	81.87%	83.39%	83.33%	76.43%	86.17%	77.39%	75.30%	86.96%	80.06%	90.96%	67.12%	78.84%	72.73%	86.54%	87.10%	79.57%	86.55%	80.75%	76.98%	78.89%	77.14%	92.50%	87.21%	81.89%	75.33%	81.00%	88.24%	82.86%	73.74%	78.82%	79.10%	70.63%	84.16%	78.03%	74.56%	75.18%	73.13%	82.10%	77.32%	76.23%	75.78%	83.12%	82.62%	77.05%	86.67%	85.29%	82.08%	87.65%	84.92%	80.37%	80.79%	78.65%	80.00%	78.43%	79.93%									
17	Собчак Ксения Анатольевна	202	4	3	0	9	0	2	1	2	4	0	3	9	10	1	0	0	1	4	3	4	0	3	1	2	9	0	1	0	14	2	4	7	1	14	18	15	13	2	2	18	0	2	4	1	0	0	1	1	0	2	3	0	1	0	1									
		0.96%	0.81%	1.06%	0.00%	1.35%	0.00%	1.74%	0.60%	0.97%	1.14%	0.00%	1.35%	0.99%	2.22%	0.64%	0.00%	0.00%	0.84%	0.52%	0.41%	0.63%	0.00%	1.50%	1.16%	0.79%	0.98%	0.00%	1.18%	0.00%	1.30%	0.69%	1.49%	1.19%	0.99%	1.34%	1.45%	0.97%	0.97%	0.87%	1.03%	1.88%	0.00%	1.30%	0.78%	0.82%	0.00%	0.00%	0.24%	0.59%	0.00%	0.62%	0.54%	0.00%	0.53%	0.00%	0.36%									
18	Сурайкин Максим Александрович	134	5	0	1	4	1	1	0	0	3	0	2	2	8	1	0	1	0	4	8	1	1	0	1	0	7	4	1	0	9	1	1	5	0	8	6	9	6	3	0	6	2	0	8	0	1	0	5	2	3	1	1	0	0	0	1									
		0.64%	1.02%	0.00%	2.08%	0.60%	0.53%	0.87%	0.00%	0.00%	0.85%	0.00%	0.90%	0.22%	1.77%	0.64%	0.00%	1.08%	0.00%	0.52%	1.09%	0.16%	0.57%	0.00%	1.16%	0.00%	0.76%	2.00%	1.18%	0.00%	0.84%	0.35%	0.37%	0.85%	0.00%	0.76%	0.48%	0.58%	0.45%	1.31%	0.00%	0.63%	1.24%	0.00%	1.56%	0.00%	1.33%	0.00%	1.18%	1.18%	1.68%	0.31%	0.18%	0.00%	0.00%	0.00%	0.36%									
19	Титов Борис Юрьевич	135	0	1	0	4	0	0	1	0	5	0	4	9	5	2	0	0	0	4	5	4	5	0	0	0	9	1	1	0	11	0	1	4	0	7	7	10	14	4	2	3	0	0	2	1	0	0	1	0	4	0	1	2	1	0	0									
		0.64%	0.00%	0.35%	0.00%	0.60%	0.00%	0.00%	0.60%	0.00%	1.42%	0.00%	1.80%	0.99%	1.11%	1.28%	0.00%	0.00%	0.00%	0.52%	0.68%	0.63%	2.86%	0.00%	0.00%	0.00%	0.98%	0.50%	1.18%	0.00%	1.02%	0.00%	0.37%	0.68%	0.00%	0.67%	0.57%	0.65%	1.04%	1.75%	1.03%	0.31%	0.00%	0.00%	0.39%	0.82%	0.00%	0.00%	0.24%	0.00%	2.23%	0.00%	0.18%	2.25%	0.53%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	115	2	0	0	2	0	1	0	0	1	0	3	1	4	1	0	0	0	2	3	7	1	1	0	3	7	1	2	0	8	0	1	1	0	10	7	6	15	1	2	8	4	0	1	3	0	0	2	0	1	0	1	0	0	1	1									
		0.55%	0.41%	0.00%	0.00%	0.30%	0.00%	0.87%	0.00%	0.00%	0.28%	0.00%	1.35%	0.11%	0.89%	0.64%	0.00%	0.00%	0.00%	0.26%	0.41%	1.11%	0.57%	0.50%	0.00%	1.18%	0.76%	0.50%	2.35%	0.00%	0.74%	0.00%	0.37%	0.17%	0.00%	0.96%	0.57%	0.39%	1.11%	0.44%	1.03%	0.83%	2.48%	0.00%	0.20%	2.46%	0.00%	0.00%	0.47%	0.00%	0.56%	0.00%	0.18%	0.00%	0.00%	0.98%	0.36%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
