12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
13	Бабурин Сергей Николаевич	85	1	1	3	0	12	1	1	3	1	0	0	2	0	3	0	4	4	2	1	1	3	1	0	0	1	1	4	1	0	0	0	1	1	0	1	0	3	0	1	4	1	0	2	0	0	0	2	2	0	1	2	5	0	2	0	0	0	1	1	0	3	0	1	0	0	0									
		0.18%	0.06%	0.06%	0.22%	0.00%	0.88%	0.06%	0.17%	0.34%	0.09%	0.00%	0.00%	0.29%	0.00%	0.27%	0.00%	0.37%	0.43%	0.27%	0.23%	0.42%	0.25%	0.16%	0.00%	0.00%	0.21%	0.06%	0.22%	0.11%	0.00%	0.00%	0.00%	0.13%	0.09%	0.00%	0.99%	0.00%	0.38%	0.00%	0.34%	0.43%	0.16%	0.00%	0.45%	0.00%	0.00%	0.00%	0.15%	0.71%	0.00%	0.13%	0.33%	0.36%	0.00%	0.57%	0.00%	0.00%	0.00%	0.12%	0.34%	0.00%	0.21%	0.00%	0.13%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	984	25	44	17	1	28	41	13	32	20	9	13	21	10	10	14	16	14	13	6	2	25	15	12	2	16	36	47	33	3	4	0	5	11	13	0	7	14	12	0	20	18	25	12	4	12	3	31	6	12	10	4	34	14	13	7	7	3	25	15	25	31	5	21	9	7	7									
		2.11%	1.41%	2.43%	1.23%	0.70%	2.05%	2.31%	2.20%	3.68%	1.86%	3.59%	7.69%	3.07%	5.41%	0.89%	4.47%	1.49%	1.51%	1.75%	1.36%	0.83%	2.08%	2.37%	3.26%	0.69%	3.31%	2.13%	2.62%	3.70%	0.70%	2.70%	0.00%	0.63%	1.02%	3.42%	0.00%	2.56%	1.76%	1.94%	0.00%	2.17%	2.96%	2.93%	2.71%	4.08%	1.28%	2.31%	2.38%	2.13%	2.46%	1.25%	0.66%	2.44%	1.17%	3.72%	2.51%	0.74%	1.76%	2.93%	5.15%	1.70%	2.22%	3.60%	2.83%	2.92%	6.36%	3.32%									
15	Жириновский Владимир Вольфович	619	26	24	13	4	13	20	8	8	11	1	5	13	3	8	5	17	14	6	4	2	13	11	4	6	4	42	29	13	4	1	0	7	12	8	3	6	6	8	3	11	9	11	5	2	14	3	14	2	7	8	7	29	9	7	6	6	0	10	3	15	18	2	22	4	6	4									
		1.33%	1.47%	1.33%	0.94%	2.80%	0.95%	1.12%	1.35%	0.92%	1.02%	0.40%	2.96%	1.90%	1.62%	0.71%	1.60%	1.58%	1.51%	0.81%	0.90%	0.83%	1.08%	1.74%	1.09%	2.07%	0.83%	2.48%	1.62%	1.46%	0.93%	0.68%	0.00%	0.88%	1.11%	2.11%	2.97%	2.20%	0.75%	1.29%	1.03%	1.20%	1.48%	1.29%	1.13%	2.04%	1.50%	2.31%	1.08%	0.71%	1.43%	1.00%	1.16%	2.08%	0.75%	2.01%	2.15%	0.64%	0.00%	1.17%	1.03%	1.02%	1.29%	1.44%	2.97%	1.30%	5.45%	1.90%									
16	Путин Владимир Владимирович	42975	1670	1653	1296	135	1204	1666	539	783	1011	233	144	607	163	1060	279	1000	853	671	409	220	1108	569	328	275	440	1557	1654	796	412	137	61	759	1015	344	94	246	742	571	274	817	568	795	409	84	890	116	1189	242	453	769	573	1261	1148	314	261	893	159	765	253	1379	1298	127	675	277	96	186									
		92.24%	94.24%	91.38%	93.71%	94.41%	88.01%	93.70%	91.20%	90.00%	94.05%	92.83%	85.21%	88.61%	88.11%	93.89%	89.14%	92.85%	91.72%	90.43%	92.53%	91.67%	92.03%	89.75%	89.13%	94.83%	91.10%	91.97%	92.35%	89.34%	95.81%	92.57%	98.39%	95.71%	93.89%	90.53%	93.07%	90.11%	93.33%	92.25%	94.48%	88.80%	93.42%	93.31%	92.53%	85.71%	95.29%	89.23%	91.46%	85.82%	92.83%	96.13%	94.71%	90.46%	95.91%	89.97%	93.55%	94.70%	93.53%	89.68%	86.94%	93.87%	92.85%	91.37%	91.09%	89.94%	87.27%	88.15%									
17	Собчак Ксения Анатольевна	856	19	53	24	0	32	20	17	26	6	4	4	22	2	10	6	13	15	19	12	5	26	25	14	3	6	18	24	28	8	4	0	13	24	9	3	10	5	14	8	34	3	16	7	3	4	4	28	17	11	4	8	35	14	3	1	5	2	30	11	18	20	2	7	12	0	6									
		1.84%	1.07%	2.93%	1.74%	0.00%	2.34%	1.12%	2.88%	2.99%	0.56%	1.59%	2.37%	3.21%	1.08%	0.89%	1.92%	1.21%	1.61%	2.56%	2.71%	2.08%	2.16%	3.94%	3.80%	1.03%	1.24%	1.06%	1.34%	3.14%	1.86%	2.70%	0.00%	1.64%	2.22%	2.37%	2.97%	3.66%	0.63%	2.26%	2.76%	3.70%	0.49%	1.88%	1.58%	3.06%	0.43%	3.08%	2.15%	6.03%	2.25%	0.50%	1.32%	2.51%	1.17%	0.86%	0.36%	0.53%	1.18%	3.52%	3.78%	1.23%	1.43%	1.44%	0.94%	3.90%	0.00%	2.84%									
18	Сурайкин Максим Александрович	94	5	1	1	0	11	1	1	0	4	0	0	4	1	0	0	2	2	5	1	0	3	0	1	1	6	6	3	3	0	0	0	0	3	0	0	0	8	0	1	3	1	1	1	0	0	0	2	0	2	1	1	0	0	1	2	0	0	1	0	2	1	0	0	1	0	0									
		0.20%	0.28%	0.06%	0.07%	0.00%	0.80%	0.06%	0.17%	0.00%	0.37%	0.00%	0.00%	0.58%	0.54%	0.00%	0.00%	0.19%	0.22%	0.67%	0.23%	0.00%	0.25%	0.00%	0.27%	0.34%	1.24%	0.35%	0.17%	0.34%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	1.01%	0.00%	0.34%	0.33%	0.16%	0.12%	0.23%	0.00%	0.00%	0.00%	0.15%	0.00%	0.41%	0.13%	0.17%	0.00%	0.00%	0.29%	0.72%	0.00%	0.00%	0.12%	0.00%	0.14%	0.07%	0.00%	0.00%	0.32%	0.00%	0.00%									
19	Титов Борис Юрьевич	113	2	2	5	1	6	5	2	2	4	0	0	3	1	2	2	3	4	2	2	1	6	2	2	0	2	4	6	2	0	0	1	0	1	0	0	0	2	1	2	1	0	0	1	1	2	0	3	0	0	0	3	3	3	2	0	0	0	3	2	1	0	0	3	1	0	4									
		0.24%	0.11%	0.11%	0.36%	0.70%	0.44%	0.28%	0.34%	0.23%	0.37%	0.00%	0.00%	0.44%	0.54%	0.18%	0.64%	0.28%	0.43%	0.27%	0.45%	0.42%	0.50%	0.32%	0.54%	0.00%	0.41%	0.24%	0.34%	0.22%	0.00%	0.00%	1.61%	0.00%	0.09%	0.00%	0.00%	0.00%	0.25%	0.16%	0.69%	0.11%	0.00%	0.00%	0.23%	1.02%	0.21%	0.00%	0.23%	0.00%	0.00%	0.00%	0.50%	0.22%	0.25%	0.57%	0.00%	0.00%	0.00%	0.35%	0.69%	0.07%	0.00%	0.00%	0.40%	0.32%	0.00%	1.90%									
20	Явлинский Григорий Алексеевич	267	3	12	3	0	15	6	4	4	1	1	1	2	0	5	3	8	13	13	4	8	9	4	6	0	3	7	8	9	0	2	0	4	6	2	0	2	4	1	0	16	0	1	1	2	2	1	14	5	1	3	0	9	4	3	0	0	2	6	0	8	8	3	1	1	1	2									
		0.57%	0.17%	0.66%	0.22%	0.00%	1.10%	0.34%	0.68%	0.46%	0.09%	0.40%	0.59%	0.29%	0.00%	0.44%	0.96%	0.74%	1.40%	1.75%	0.90%	3.33%	0.75%	0.63%	1.63%	0.00%	0.62%	0.41%	0.45%	1.01%	0.00%	1.35%	0.00%	0.50%	0.56%	0.53%	0.00%	0.73%	0.50%	0.16%	0.00%	1.74%	0.00%	0.12%	0.23%	2.04%	0.21%	0.77%	1.08%	1.77%	0.20%	0.38%	0.00%	0.65%	0.33%	0.86%	0.00%	0.00%	1.18%	0.70%	0.00%	0.54%	0.57%	2.16%	0.13%	0.32%	0.91%	0.95%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
