19	Жириновский Владимир Вольфович	1722	9	40	23	29	4	7	47	11	2	40	22	17	19	3	0	62	20	37	9	3	6	44	8	28	1	8	13	5	4	1	26	9	0	10	6	7	56	69	77	89	61	47	56	52	57	43	43	209	224	44	15					
		8.24%	1.84%	19.70%	15.65%	23.97%	3.39%	2.88%	5.41%	14.10%	3.17%	9.59%	16.92%	15.18%	8.68%	3.23%	0.00%	21.75%	9.22%	8.67%	3.80%	1.96%	2.45%	15.38%	8.51%	4.94%	1.39%	7.21%	13.68%	4.76%	1.66%	0.88%	6.88%	1.87%	0.00%	4.72%	4.96%	3.95%	6.12%	6.62%	8.63%	10.48%	6.23%	6.61%	6.99%	6.03%	7.59%	5.67%	6.64%	14.94%	12.71%	11.28%	12.20%					
20	Зюганов Геннадий Андреевич	2994	92	30	33	25	18	32	97	10	8	46	16	25	42	21	6	72	58	64	56	33	59	27	19	141	19	41	23	9	28	25	67	39	1	70	15	30	183	219	95	95	163	93	111	121	94	103	92	79	124	9	16					
		14.32%	18.81%	14.78%	22.45%	20.66%	15.25%	13.17%	11.16%	12.82%	12.70%	11.03%	12.31%	22.32%	19.18%	22.58%	6.90%	25.26%	26.73%	14.99%	23.63%	21.57%	24.08%	9.44%	20.21%	24.87%	26.39%	36.94%	24.21%	8.57%	11.62%	22.12%	17.72%	8.11%	7.14%	33.02%	12.40%	16.95%	20.00%	20.99%	10.65%	11.19%	16.65%	13.08%	13.86%	14.02%	12.52%	13.59%	14.20%	5.65%	7.03%	2.31%	13.01%					
21	Медведев Дмитрий Анатольевич	15733	385	126	78	63	95	202	709	55	53	324	87	67	155	68	81	135	134	317	166	114	178	207	62	387	52	59	52	88	205	87	269	430	13	125	95	138	646	731	694	643	737	560	620	673	585	592	499	1088	1382	331	91					
		75.26%	78.73%	62.07%	53.06%	52.07%	80.51%	83.13%	81.59%	70.51%	84.13%	77.70%	66.92%	59.82%	70.78%	73.12%	93.10%	47.37%	61.75%	74.24%	70.04%	74.51%	72.65%	72.38%	65.96%	68.25%	72.22%	53.15%	54.74%	83.81%	85.06%	76.99%	71.16%	89.40%	92.86%	58.96%	78.51%	77.97%	70.60%	70.09%	77.80%	75.74%	75.28%	78.76%	77.40%	77.98%	77.90%	78.10%	77.01%	77.77%	78.39%	84.87%	73.98%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
