7	Число избирательных бюллетеней в переносных ящиках для голосования	2866	35	15	14	25	50	0	28	33	59	96	110	52	117	78	22	81	51	78	65	29	83	51	28	101	45	61	35	96	106	49	88	152	15	84	56	43	41	0	85	74	45	64	46	34	26	22	10	32	69	42	40	78	27									
8	Число бюллетеней в стационарных ящиках для голосования	24053	519	155	159	268	463	1012	29	59	490	591	973	755	620	556	1083	144	428	218	550	119	441	189	270	464	319	100	73	797	475	104	399	418	380	669	817	752	464	960	1125	107	673	43	537	51	701	88	52	599	491	573	536	513	682									
9	Число недействительных избирательных бюллетеней	68	0	0	0	0	0	0	0	0	3	0	26	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0									
10	Число действительных избирательных бюллетеней	26851	554	170	173	293	513	1012	57	92	546	687	1057	805	735	631	1105	225	479	296	615	148	524	240	298	565	364	161	108	891	581	153	487	570	395	753	873	791	505	960	1192	181	718	107	583	85	727	110	62	631	560	615	576	583	709									
11	Число полученных открепительных  удостоверений	1389	5	1	1	11	40	50	0	13	35	45	80	25	40	45	45	20	34	20	30	4	35	49	30	40	20	17	6	35	30	15	25	20	10	37	42	42	32	40	40	10	30	3	30	8	20	3	3	30	30	20	42	31	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1388	4	1	1	11	40	50	0	13	35	45	80	25	40	45	45	20	34	20	30	4	35	49	30	40	20	17	6	35	30	15	25	20	10	37	42	42	32	40	40	10	30	3	30	8	20	3	3	30	30	20	42	31	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	519	6	0	1	4	5	11	0	4	10	9	29	7	13	8	8	0	11	4	15	10	0	1	10	4	9	6	2	13	16	2	6	108	4	5	12	0	6	14	34	32	25	1	8	0	10	0	3	4	5	11	0	7	6									
14	Число неиспользованных открепительных удостоверений	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	184	0	1	0	0	2	6	0	0	2	4	13	7	3	4	9	0	0	1	1	0	2	0	1	0	0	0	0	5	1	0	0	1	0	2	2	2	0	9	85	0	1	1	0	0	3	0	0	2	1	1	3	6	3									
		0.68%	0.00%	0.59%	0.00%	0.00%	0.39%	0.59%	0.00%	0.00%	0.36%	0.58%	1.20%	0.87%	0.41%	0.63%	0.81%	0.00%	0.00%	0.34%	0.16%	0.00%	0.38%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.56%	0.17%	0.00%	0.00%	0.18%	0.00%	0.27%	0.23%	0.25%	0.00%	0.94%	7.02%	0.00%	0.14%	0.93%	0.00%	0.00%	0.41%	0.00%	0.00%	0.32%	0.18%	0.16%	0.52%	1.02%	0.42%									
20	Зюганов Геннадий Андреевич	480	2	0	0	1	2	11	1	2	5	7	23	16	19	12	8	1	1	0	3	1	2	1	2	1	1	1	0	13	3	1	1	1	1	4	6	6	11	21	152	0	3	0	5	1	7	0	1	10	11	2	6	87	4									
		1.78%	0.36%	0.00%	0.00%	0.34%	0.39%	1.09%	1.75%	2.17%	0.91%	1.02%	2.12%	1.98%	2.58%	1.89%	0.72%	0.44%	0.21%	0.00%	0.49%	0.68%	0.38%	0.42%	0.67%	0.18%	0.27%	0.62%	0.00%	1.46%	0.52%	0.65%	0.21%	0.18%	0.25%	0.53%	0.69%	0.75%	2.18%	2.19%	12.56%	0.00%	0.42%	0.00%	0.86%	1.18%	0.96%	0.00%	1.61%	1.58%	1.96%	0.33%	1.04%	14.72%	0.56%									
21	Миронов Сергей Михайлович	117	0	0	0	0	0	1	0	0	5	2	15	2	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	4	4	4	0	3	35	0	1	0	7	0	3	0	0	6	1	2	2	3	1									
		0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.91%	0.29%	1.39%	0.25%	0.54%	0.47%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.18%	0.00%	0.53%	0.46%	0.50%	0.00%	0.31%	2.89%	0.00%	0.14%	0.00%	1.20%	0.00%	0.41%	0.00%	0.00%	0.95%	0.18%	0.33%	0.35%	0.51%	0.14%									
22	Прохоров Михаил Дмитриевич	146	0	0	0	0	0	2	0	0	4	1	18	4	1	2	3	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	5	5	0	0	5	57	0	2	0	10	0	2	0	0	8	4	1	1	3	2									
		0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.73%	0.15%	1.66%	0.50%	0.14%	0.32%	0.27%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.57%	0.00%	0.00%	0.52%	4.71%	0.00%	0.28%	0.00%	1.72%	0.00%	0.28%	0.00%	0.00%	1.27%	0.71%	0.16%	0.17%	0.51%	0.28%									
23	Путин Владимир Владимирович	25924	552	169	173	292	509	992	56	90	530	673	988	776	708	610	1082	224	478	295	609	147	520	239	295	564	362	160	108	865	577	152	486	567	394	738	856	779	494	922	863	181	711	106	561	84	712	110	61	605	543	609	564	484	699									
		96.30%	99.64%	99.41%	100.00%	99.66%	99.22%	98.02%	98.25%	97.83%	96.54%	97.96%	91.23%	96.16%	96.07%	96.21%	97.92%	99.56%	99.79%	99.66%	99.02%	99.32%	99.24%	99.58%	98.99%	99.82%	99.45%	99.38%	100.00%	96.86%	99.31%	99.35%	99.79%	99.47%	99.75%	98.01%	98.05%	97.99%	97.82%	96.04%	71.32%	100.00%	99.03%	99.07%	96.23%	98.82%	97.94%	100.00%	98.39%	95.88%	96.96%	99.02%	97.92%	81.90%	98.59%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
