Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Нерюнгринская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390									
1	"Число избирателей, включенных в список избирателей"	50963	1159	2182	1644	950	1063	2397	1756	1950	1704	1889	1710	1695	1984	1837	2099	2202	1963	1912	1758	2127	1970	1466	1193	1908	1474	206	699	923	1282	1361	485	877	297	841									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	57250	1700	2300	1800	1300	1300	2200	1900	2000	2200	2100	2000	1900	2100	1800	2100	2300	2100	2100	2100	2200	2100	1800	1600	2100	1500	400	1100	1150	1450	1400	600	1150	400	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	1436	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	12	291	91	0	72	8	0	0	365	8	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	32851	715	1359	828	754	813	1168	1202	1375	1167	1205	1211	1178	1371	1173	1364	1385	1173	1276	1251	1370	1289	786	770	1204	750	97	505	564	766	958	350	404	258	812									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	771	23	17	26	16	10	97	15	16	11	29	33	22	25	20	55	25	9	17	23	27	15	32	64	32	25	2	8	10	9	19	2	27	10	0									
6	Число погашенных избирательных бюллетеней	22192	962	924	946	530	477	589	683	609	1022	866	756	700	704	607	681	890	918	807	826	803	796	739	766	852	434	210	587	504	667	423	248	354	124	188									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2207	23	17	26	16	10	443	15	16	11	29	33	22	25	20	55	25	9	17	23	27	15	275	64	44	316	93	8	82	17	19	2	392	18	0									
8	Число бюллетеней в стационарных ящиках для голосования	32839	715	1359	828	754	813	1167	1202	1374	1166	1205	1211	1178	1371	1173	1363	1381	1172	1276	1251	1370	1289	786	770	1203	749	97	505	564	766	958	350	404	258	811									
