		11.65%	14.04%	10.61%	10.79%	9.45%	13.65%	5.88%	18.18%	13.74%	10.19%	12.16%	16.18%	8.24%	10.23%	8.28%	12.14%	10.09%	10.84%	12.12%	5.97%	12.41%	9.62%	10.42%	16.26%	9.45%	11.72%	15.75%	10.96%	11.36%	10.14%	15.00%	12.32%	9.34%	11.98%	10.64%	16.19%	24.35%	10.89%	13.57%	8.84%	16.79%	12.14%	5.68%	10.69%	9.63%	8.44%									
16	Путин Владимир Владимирович	9594	580	428	544	556	555	597	92	216	79	59	197	210	68	124	224	88	70	432	105	178	414	111	163	88	91	85	44	294	53	258	187	197	143	150	386	78	205	213	126	90	146	71	350	97	152									
		69.65%	71.43%	66.77%	65.23%	75.03%	68.27%	71.58%	64.34%	63.16%	73.15%	79.73%	56.94%	75.27%	77.27%	85.52%	64.74%	80.73%	84.34%	69.79%	78.36%	64.96%	63.21%	77.08%	66.26%	69.29%	71.09%	66.93%	60.27%	74.24%	76.81%	75.88%	67.75%	76.65%	65.90%	79.79%	61.86%	67.83%	79.77%	76.07%	69.61%	68.70%	70.87%	80.68%	66.79%	71.85%	67.56%									
17	Собчак Ксения Анатольевна	121	4	9	15	7	6	5	2	3	1	0	5	1	0	0	4	0	0	7	0	1	7	1	1	5	2	1	2	1	0	0	5	3	2	1	7	0	2	3	2	0	1	1	3	1	0									
		0.88%	0.49%	1.40%	1.80%	0.94%	0.74%	0.60%	1.40%	0.88%	0.93%	0.00%	1.45%	0.36%	0.00%	0.00%	1.16%	0.00%	0.00%	1.13%	0.00%	0.36%	1.07%	0.69%	0.41%	3.94%	1.56%	0.79%	2.74%	0.25%	0.00%	0.00%	1.81%	1.17%	0.92%	0.53%	1.12%	0.00%	0.78%	1.07%	1.10%	0.00%	0.49%	1.14%	0.57%	0.74%	0.00%									
18	Сурайкин Максим Александрович	151	8	10	9	6	4	9	2	5	2	0	8	2	0	0	4	2	0	11	0	4	5	2	1	3	2	6	1	1	0	4	7	3	0	0	8	1	2	1	2	0	2	2	5	5	2									
		1.10%	0.99%	1.56%	1.08%	0.81%	0.49%	1.08%	1.40%	1.46%	1.85%	0.00%	2.31%	0.72%	0.00%	0.00%	1.16%	1.83%	0.00%	1.78%	0.00%	1.46%	0.76%	1.39%	0.41%	2.36%	1.56%	4.72%	1.37%	0.25%	0.00%	1.18%	2.54%	1.17%	0.00%	0.00%	1.28%	0.87%	0.78%	0.36%	1.10%	0.00%	0.97%	2.27%	0.95%	3.70%	0.89%									
19	Титов Борис Юрьевич	76	3	2	6	4	7	6	2	0	0	0	4	1	1	0	2	0	1	3	0	1	1	0	2	1	2	0	0	6	0	1	2	0	2	0	4	2	1	0	5	0	1	0	2	0	1									
		0.55%	0.37%	0.31%	0.72%	0.54%	0.86%	0.72%	1.40%	0.00%	0.00%	0.00%	1.16%	0.36%	1.14%	0.00%	0.58%	0.00%	1.20%	0.48%	0.00%	0.36%	0.15%	0.00%	0.81%	0.79%	1.56%	0.00%	0.00%	1.52%	0.00%	0.29%	0.72%	0.00%	0.92%	0.00%	0.64%	1.74%	0.39%	0.00%	2.76%	0.00%	0.49%	0.00%	0.38%	0.00%	0.44%									
20	Явлинский Григорий Алексеевич	43	2	4	5	2	4	2	0	0	0	0	3	0	0	0	0	1	0	0	1	0	4	2	1	1	1	0	0	0	0	0	1	0	1	0	2	1	0	2	0	1	0	0	1	1	0									
		0.31%	0.25%	0.62%	0.60%	0.27%	0.49%	0.24%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.75%	0.00%	0.61%	1.39%	0.41%	0.79%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.46%	0.00%	0.32%	0.87%	0.00%	0.71%	0.00%	0.76%	0.00%	0.00%	0.19%	0.74%	0.00%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
