17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	329	8	8	0	3	12	1	1	7	2	4	1	4	4	2	10	5	8	3	17	12	2	4	3	2	6	15	12	10	10	3	4	10	8	13	14	17	2	16	14	0	8	0	1	4	14	8	7	5	5					
		1.20%	0.76%	1.31%	0.00%	0.91%	1.04%	0.29%	0.24%	1.17%	1.08%	0.90%	1.30%	1.11%	0.58%	1.43%	1.18%	0.91%	2.05%	1.06%	1.82%	3.22%	1.20%	1.24%	4.11%	2.63%	1.49%	3.40%	4.24%	0.99%	1.92%	0.85%	1.72%	0.87%	1.64%	2.46%	1.29%	1.29%	0.50%	1.05%	0.90%	0.00%	0.52%	0.00%	0.30%	1.80%	1.39%	1.63%	1.34%	0.98%	1.35%					
19	Жириновский Владимир Вольфович	3631	163	70	8	62	169	64	47	74	20	48	11	51	113	20	99	55	54	49	129	66	30	35	7	8	78	76	28	126	87	52	15	141	49	52	149	161	50	203	188	52	159	36	37	25	156	65	81	67	46					
		13.24%	15.39%	11.48%	12.70%	18.73%	14.71%	18.55%	11.46%	12.37%	10.75%	10.76%	14.29%	14.13%	16.47%	14.29%	11.67%	10.05%	13.81%	17.25%	13.81%	17.69%	17.96%	10.84%	9.59%	10.53%	19.40%	17.23%	9.89%	12.59%	16.67%	14.69%	6.44%	12.20%	10.04%	9.85%	13.68%	12.19%	12.44%	13.28%	12.07%	13.79%	10.40%	12.63%	11.04%	11.26%	15.52%	13.27%	15.49%	13.11%	12.40%					
20	Зюганов Геннадий Андреевич	5792	239	157	15	69	252	65	87	105	59	107	5	33	103	29	153	122	61	64	196	79	24	85	16	30	117	85	64	203	115	77	61	236	89	82	255	374	95	373	349	41	243	46	40	48	266	103	104	118	53					
		21.11%	22.57%	25.74%	23.81%	20.85%	21.93%	18.84%	21.22%	17.56%	31.72%	23.99%	6.49%	9.14%	15.01%	20.71%	18.04%	22.30%	15.60%	22.54%	20.99%	21.18%	14.37%	26.32%	21.92%	39.47%	29.10%	19.27%	22.61%	20.28%	22.03%	21.75%	26.18%	20.42%	18.24%	15.53%	23.42%	28.31%	23.63%	24.40%	22.40%	10.88%	15.89%	16.14%	11.94%	21.62%	26.47%	21.02%	19.89%	23.09%	14.29%					
21	Медведев Дмитрий Анатольевич	17249	629	356	37	191	696	213	265	404	104	287	60	271	460	86	575	357	262	162	562	215	108	195	44	33	196	254	175	655	308	218	147	749	334	375	654	750	255	919	960	274	1090	198	251	144	553	310	326	318	264					
		62.88%	59.40%	58.36%	58.73%	57.70%	60.57%	61.74%	64.63%	67.56%	55.91%	64.35%	77.92%	75.07%	67.06%	61.43%	67.81%	65.27%	67.01%	57.04%	60.17%	57.64%	64.67%	60.37%	60.27%	43.42%	48.76%	57.60%	61.84%	65.43%	59.00%	61.58%	63.09%	64.79%	68.44%	71.02%	60.06%	56.78%	63.43%	60.10%	61.62%	72.68%	71.29%	69.47%	74.93%	64.86%	55.02%	63.27%	62.33%	62.23%	71.16%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
