15	Жириновский Владимир Вольфович	943	63	110	82	69	20	5	7	28	46	21	24	18	11	38	47	14	16	10	6	5	36	38	12	13	10	18	38	21	32	7	14	39	25									
		9.33%	6.96%	9.39%	8.60%	11.02%	9.95%	4.72%	7.87%	8.33%	15.65%	10.66%	10.00%	6.00%	5.67%	13.06%	10.93%	7.18%	7.31%	11.11%	3.11%	4.42%	14.40%	10.00%	7.19%	6.53%	7.94%	8.61%	15.02%	9.77%	15.17%	7.87%	5.49%	10.80%	10.20%									
16	Путин Владимир Владимирович	7389	630	841	643	427	144	98	74	244	185	153	184	235	159	200	309	149	164	73	164	93	181	284	136	159	101	164	171	168	107	71	208	274	196									
		73.13%	69.61%	71.76%	67.47%	68.21%	71.64%	92.45%	83.15%	72.62%	62.93%	77.66%	76.67%	78.33%	81.96%	68.73%	71.86%	76.41%	74.89%	81.11%	84.97%	82.30%	72.40%	74.74%	81.44%	79.90%	80.16%	78.47%	67.59%	78.14%	50.71%	79.78%	81.57%	75.90%	80.00%									
17	Собчак Ксения Анатольевна	52	8	5	5	0	2	0	0	2	3	0	1	3	0	1	4	1	0	0	0	3	1	3	0	0	2	0	0	1	2	0	1	4	0									
		0.51%	0.88%	0.43%	0.52%	0.00%	0.99%	0.00%	0.00%	0.60%	1.02%	0.00%	0.42%	1.00%	0.00%	0.34%	0.93%	0.51%	0.00%	0.00%	0.00%	2.65%	0.40%	0.79%	0.00%	0.00%	1.59%	0.00%	0.00%	0.47%	0.95%	0.00%	0.39%	1.11%	0.00%									
18	Сурайкин Максим Александрович	73	8	3	7	4	4	1	1	3	0	3	1	4	1	2	5	0	5	0	1	3	4	1	2	0	0	0	0	2	0	0	3	4	1									
		0.72%	0.88%	0.26%	0.73%	0.64%	1.99%	0.94%	1.12%	0.89%	0.00%	1.52%	0.42%	1.33%	0.52%	0.69%	1.16%	0.00%	2.28%	0.00%	0.52%	2.65%	1.60%	0.26%	1.20%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	1.18%	1.11%	0.41%									
19	Титов Борис Юрьевич	62	7	10	10	3	0	0	0	6	2	1	1	0	0	1	4	1	1	0	1	2	0	1	0	2	2	0	0	3	0	0	2	2	0									
		0.61%	0.77%	0.85%	1.05%	0.48%	0.00%	0.00%	0.00%	1.79%	0.68%	0.51%	0.42%	0.00%	0.00%	0.34%	0.93%	0.51%	0.46%	0.00%	0.52%	1.77%	0.00%	0.26%	0.00%	1.01%	1.59%	0.00%	0.00%	1.40%	0.00%	0.00%	0.78%	0.55%	0.00%									
20	Явлинский Григорий Алексеевич	30	4	10	3	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	2	0									
		0.30%	0.44%	0.85%	0.31%	0.16%	0.00%	0.94%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.47%	0.00%	0.00%	0.78%	0.55%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
