15	Жириновский Владимир Вольфович	410	5	0	17	11	35	12	36	23	27	9	7	4	0	10	1	4	4	4	14	3	10	16	15	21	33	1	4	0	11	8	48	13	4									
		4.30%	1.71%	0.00%	5.04%	11.22%	7.46%	4.74%	5.85%	4.42%	2.35%	8.26%	6.03%	3.39%	0.00%	3.55%	0.59%	1.81%	2.21%	2.72%	8.48%	1.78%	5.24%	3.64%	9.26%	3.85%	17.46%	0.54%	3.36%	0.00%	2.94%	3.70%	10.43%	2.61%	1.29%									
16	Путин Владимир Владимирович	7652	250	129	249	76	339	222	398	373	987	96	97	93	170	246	133	175	162	123	120	149	148	348	119	489	123	179	97	86	303	191	332	397	253									
		80.26%	85.62%	88.97%	73.89%	77.55%	72.28%	87.75%	64.72%	71.73%	85.75%	88.07%	83.62%	78.81%	87.63%	87.23%	78.24%	79.19%	89.50%	83.67%	72.73%	88.17%	77.49%	79.09%	73.46%	89.72%	65.08%	97.28%	81.51%	90.53%	81.02%	88.43%	72.17%	79.72%	81.88%									
17	Собчак Ксения Анатольевна	65	0	1	4	0	6	0	5	6	10	0	0	0	1	3	0	2	0	2	3	3	0	5	2	1	1	0	1	0	0	0	2	0	7									
		0.68%	0.00%	0.69%	1.19%	0.00%	1.28%	0.00%	0.81%	1.15%	0.87%	0.00%	0.00%	0.00%	0.52%	1.06%	0.00%	0.90%	0.00%	1.36%	1.82%	1.78%	0.00%	1.14%	1.23%	0.18%	0.53%	0.00%	0.84%	0.00%	0.00%	0.00%	0.43%	0.00%	2.27%									
18	Сурайкин Максим Александрович	59	0	0	2	1	1	0	10	1	4	2	1	2	1	1	1	1	3	1	4	0	0	7	2	0	1	0	0	0	1	1	4	4	3									
		0.62%	0.00%	0.00%	0.59%	1.02%	0.21%	0.00%	1.63%	0.19%	0.35%	1.83%	0.86%	1.69%	0.52%	0.35%	0.59%	0.45%	1.66%	0.68%	2.42%	0.00%	0.00%	1.59%	1.23%	0.00%	0.53%	0.00%	0.00%	0.00%	0.27%	0.46%	0.87%	0.80%	0.97%									
19	Титов Борис Юрьевич	33	0	1	1	0	0	0	3	5	6	0	0	0	0	3	0	2	0	1	1	0	1	4	0	0	0	0	0	0	0	0	3	0	2									
		0.35%	0.00%	0.69%	0.30%	0.00%	0.00%	0.00%	0.49%	0.96%	0.52%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.90%	0.00%	0.68%	0.61%	0.00%	0.52%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.65%									
20	Явлинский Григорий Алексеевич	26	0	0	1	0	1	0	3	0	1	1	0	2	6	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	2									
		0.27%	0.00%	0.00%	0.30%	0.00%	0.21%	0.00%	0.49%	0.00%	0.09%	0.92%	0.00%	1.69%	3.09%	0.35%	0.00%	0.90%	0.00%	0.00%	0.00%	0.59%	0.00%	0.23%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.65%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
