		74.00%	74.80%	75.73%	78.67%	76.16%	73.32%	63.11%	77.84%	69.90%	81.14%	75.00%	63.09%	83.80%	79.12%	76.86%	80.93%	76.03%	82.71%	75.15%	63.51%	71.40%	88.04%	79.33%	76.52%	68.59%	72.14%	75.34%	77.20%	77.48%	74.60%	81.08%	86.96%	70.54%	76.47%	82.18%	69.87%	69.46%	65.92%	73.84%	71.63%	74.04%	70.57%	73.14%	69.29%	76.00%	72.63%	72.75%	70.61%	70.78%	70.12%	71.43%	69.05%									
17	Собчак Ксения Анатольевна	184	6	2	1	9	4	1	1	0	3	1	1	4	4	2	1	2	8	0	3	5	0	1	3	4	3	2	3	1	3	4	3	2	0	2	2	9	6	4	5	6	3	6	8	4	11	1	4	6	5	9	6									
		0.72%	1.61%	0.97%	0.15%	1.60%	0.51%	0.82%	0.57%	0.00%	0.78%	0.14%	0.67%	0.86%	0.80%	0.78%	0.52%	0.83%	1.15%	0.00%	4.05%	1.09%	0.00%	0.48%	0.57%	2.56%	0.78%	0.34%	0.57%	0.33%	0.69%	0.86%	2.61%	0.50%	0.00%	0.46%	0.87%	0.88%	0.79%	0.49%	1.02%	0.57%	0.32%	0.61%	1.05%	0.53%	0.84%	0.20%	0.74%	1.01%	0.73%	1.10%	0.75%									
18	Сурайкин Максим Александрович	195	5	4	6	3	4	2	1	2	1	10	3	2	3	1	0	2	4	5	0	6	0	1	6	0	2	6	5	2	3	1	1	4	0	4	0	2	6	7	6	10	11	6	4	6	11	2	4	4	7	5	5									
		0.76%	1.34%	1.94%	0.93%	0.53%	0.51%	1.64%	0.57%	0.69%	0.26%	1.40%	2.01%	0.43%	0.60%	0.39%	0.00%	0.83%	0.58%	1.48%	0.00%	1.31%	0.00%	0.48%	1.14%	0.00%	0.52%	1.03%	0.96%	0.66%	0.69%	0.22%	0.87%	0.99%	0.00%	0.93%	0.00%	0.20%	0.79%	0.86%	1.22%	0.96%	1.18%	0.61%	0.52%	0.80%	0.84%	0.41%	0.74%	0.68%	1.02%	0.61%	0.63%									
19	Титов Борис Юрьевич	90	1	0	2	1	1	0	0	1	1	2	1	1	0	1	0	0	2	0	0	1	0	0	3	1	0	2	3	0	1	0	0	0	0	4	0	4	4	3	5	7	0	6	6	6	6	2	0	3	5	2	2									
		0.35%	0.27%	0.00%	0.31%	0.18%	0.13%	0.00%	0.00%	0.35%	0.26%	0.28%	0.67%	0.22%	0.00%	0.39%	0.00%	0.00%	0.29%	0.00%	0.00%	0.22%	0.00%	0.00%	0.57%	0.64%	0.00%	0.34%	0.57%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.39%	0.53%	0.37%	1.02%	0.67%	0.00%	0.61%	0.79%	0.80%	0.46%	0.41%	0.00%	0.51%	0.73%	0.24%	0.25%									
20	Явлинский Григорий Алексеевич	76	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	3	3	2	2	0	3	0	1	1	2	1	3	3	3	3	3	8	3	7	0	2	3	2	4	1									
		0.30%	0.27%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.22%	0.20%	0.39%	0.00%	0.00%	0.14%	0.30%	1.35%	0.22%	0.00%	0.48%	0.19%	0.00%	0.00%	0.17%	0.57%	0.99%	0.46%	0.43%	0.00%	0.74%	0.00%	0.23%	0.44%	0.20%	0.13%	0.37%	0.61%	0.29%	0.32%	0.31%	1.05%	0.40%	0.54%	0.00%	0.37%	0.51%	0.29%	0.49%	0.13%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
