15	Жириновский Владимир Вольфович	1805	28	89	93	75	61	47	127	157	158	84	27	10	49	77	78	21	71	85	60	53	46	7	53	187	32	18	3	9									
		8.81%	6.36%	7.53%	8.34%	7.37%	5.74%	6.49%	10.38%	11.22%	12.59%	8.43%	12.11%	7.52%	7.15%	7.59%	8.82%	7.78%	14.00%	7.56%	11.15%	7.79%	8.73%	2.93%	12.99%	12.70%	6.00%	3.30%	1.81%	7.76%									
16	Путин Владимир Владимирович	13763	292	814	740	706	742	501	823	907	786	694	135	93	423	663	551	202	330	825	367	426	371	169	290	987	394	327	109	96									
		67.20%	66.36%	68.87%	66.37%	69.42%	69.87%	69.20%	67.24%	64.83%	62.63%	69.61%	60.54%	69.92%	61.75%	65.32%	62.33%	74.81%	65.09%	73.40%	68.22%	62.65%	70.40%	70.71%	71.08%	67.01%	73.92%	59.89%	65.66%	82.76%									
17	Собчак Ксения Анатольевна	211	5	9	9	9	14	12	22	16	12	11	0	1	4	12	10	8	6	5	3	2	2	3	10	17	1	4	3	1									
		1.03%	1.14%	0.76%	0.81%	0.88%	1.32%	1.66%	1.80%	1.14%	0.96%	1.10%	0.00%	0.75%	0.58%	1.18%	1.13%	2.96%	1.18%	0.44%	0.56%	0.29%	0.38%	1.26%	2.45%	1.15%	0.19%	0.73%	1.81%	0.86%									
18	Сурайкин Максим Александрович	125	1	3	7	3	2	4	8	7	12	3	3	0	4	3	5	5	2	8	8	8	3	0	4	8	2	9	1	2									
		0.61%	0.23%	0.25%	0.63%	0.29%	0.19%	0.55%	0.65%	0.50%	0.96%	0.30%	1.35%	0.00%	0.58%	0.30%	0.57%	1.85%	0.39%	0.71%	1.49%	1.18%	0.57%	0.00%	0.98%	0.54%	0.38%	1.65%	0.60%	1.72%									
19	Титов Борис Юрьевич	74	2	1	3	0	6	3	6	9	4	6	3	0	1	8	3	0	0	4	3	3	4	0	2	1	1	0	1	0									
		0.36%	0.45%	0.08%	0.27%	0.00%	0.56%	0.41%	0.49%	0.64%	0.32%	0.60%	1.35%	0.00%	0.15%	0.79%	0.34%	0.00%	0.00%	0.36%	0.56%	0.44%	0.76%	0.00%	0.49%	0.07%	0.19%	0.00%	0.60%	0.00%									
20	Явлинский Григорий Алексеевич	95	2	7	2	11	7	1	5	9	8	6	1	1	1	7	5	0	2	3	2	1	0	0	2	2	4	4	2	0									
		0.46%	0.45%	0.59%	0.18%	1.08%	0.66%	0.14%	0.41%	0.64%	0.64%	0.60%	0.45%	0.75%	0.15%	0.69%	0.57%	0.00%	0.39%	0.27%	0.37%	0.15%	0.00%	0.00%	0.49%	0.14%	0.75%	0.73%	1.20%	0.00%									
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
