20	Зюганов Геннадий Андреевич	13804	178	164	256	291	293	350	390	299	334	237	278	286	294	333	235	236	232	227	245	294	260	278	226	321	290	226	285	281	316	242	205	312	242	216	265	209	280	348	267	290	305	245	268	340	309	301	262	225	308	314	116									
		19.23%	19.60%	16.89%	19.65%	21.65%	19.48%	20.85%	22.57%	18.97%	19.06%	18.44%	17.62%	19.47%	18.29%	19.54%	18.17%	17.93%	18.86%	17.58%	18.45%	22.37%	16.93%	19.21%	17.47%	20.71%	19.44%	17.67%	18.92%	20.11%	22.56%	17.41%	17.45%	20.35%	17.73%	17.43%	20.48%	19.46%	22.31%	19.99%	18.03%	19.17%	18.76%	18.05%	19.69%	20.09%	22.09%	20.79%	19.01%	15.73%	19.61%	22.61%	11.52%									
21	Миронов Сергей Михайлович	3571	31	43	76	66	70	116	112	96	83	75	78	84	60	82	86	73	61	63	67	60	76	72	64	70	85	65	74	64	85	78	59	71	63	71	62	34	61	92	68	76	66	86	71	96	59	72	38	58	78	60	15									
		4.97%	3.41%	4.43%	5.83%	4.91%	4.65%	6.91%	6.48%	6.09%	4.74%	5.84%	4.94%	5.72%	3.73%	4.81%	6.65%	5.55%	4.96%	4.88%	5.05%	4.57%	4.95%	4.98%	4.95%	4.52%	5.70%	5.08%	4.91%	4.58%	6.07%	5.61%	5.02%	4.63%	4.62%	5.73%	4.79%	3.17%	4.86%	5.28%	4.59%	5.02%	4.06%	6.34%	5.22%	5.67%	4.22%	4.97%	2.76%	4.06%	4.96%	4.32%	1.49%									
22	Прохоров Михаил Дмитриевич	13939	138	148	244	280	264	438	362	320	319	291	347	341	355	340	286	262	271	354	280	238	275	290	202	310	287	240	266	262	282	252	215	258	223	232	225	159	249	261	274	306	421	245	246	348	255	236	288	256	282	354	62									
		19.41%	15.20%	15.24%	18.73%	20.83%	17.55%	26.09%	20.95%	20.30%	18.21%	22.65%	21.99%	23.21%	22.09%	19.95%	22.12%	19.91%	22.03%	27.42%	21.08%	18.11%	17.90%	20.04%	15.61%	20.00%	19.24%	18.76%	17.66%	18.75%	20.13%	18.13%	18.30%	16.83%	16.34%	18.72%	17.39%	14.80%	19.84%	14.99%	18.50%	20.22%	25.89%	18.05%	18.07%	20.57%	18.23%	16.30%	20.90%	17.90%	17.95%	25.49%	6.16%									
23	Путин Владимир Владимирович	34226	434	475	605	610	766	650	730	722	860	569	750	642	764	792	583	658	553	545	624	623	805	670	668	722	711	644	746	670	588	690	574	748	722	593	626	553	601	882	744	680	676	648	662	777	673	701	655	774	775	564	729									
		47.67%	47.80%	48.92%	46.43%	45.39%	50.93%	38.71%	42.25%	45.81%	49.09%	44.28%	47.53%	43.70%	47.54%	46.48%	45.09%	50.00%	44.96%	42.22%	46.99%	47.41%	52.41%	46.30%	51.62%	46.58%	47.65%	50.35%	49.54%	47.96%	41.97%	49.64%	48.85%	48.79%	52.89%	47.86%	48.38%	51.49%	47.89%	50.66%	50.24%	44.94%	41.57%	47.75%	48.64%	45.92%	48.11%	48.41%	47.53%	54.13%	49.33%	40.60%	72.39%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
