13	Число избирателей, проголосовавших по открепительным удостоверениям	254	3	1	2	4	4	2	2	2	2	4	3	4	4	8	4	3	7	2	0	3	1	4	12	2	2	1	1	3	2	4	7	4	9	3	3	4	1	1	3	2	3	4	2	2	3	2	4	2	5	4	2	5	0	2	5	5	0	5	3	2	1	3	2	4	1	17	17	5	5	4	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	424	16	0	1	1	0	0	14	0	0	0	0	0	2	35	8	22	17	0	0	8	10	12	24	3	2	4	10	4	2	9	3	1	6	1	0	3	1	14	7	11	23	16	5	5	0	3	6	4	5	13	20	13	0	0	14	18	0	0	6	1	0	7	0	4	0	3	0	0	1	3	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	228	1	0	1	13	2	3	2	0	0	1	3	2	0	0	2	0	3	0	0	2	1	3	13	0	0	1	2	2	0	3	2	1	4	2	4	3	1	2	1	2	2	1	1	1	6	2	2	4	7	2	1	3	0	0	6	3	5	4	10	9	2	2	2	0	2	6	7	22	12	16	6									
		0.96%	0.28%	0.00%	0.52%	2.47%	0.90%	2.17%	0.40%	0.00%	0.00%	0.64%	4.00%	1.60%	0.00%	0.00%	1.26%	0.00%	0.59%	0.00%	0.00%	0.92%	0.49%	0.81%	2.62%	0.00%	0.00%	0.84%	0.47%	0.78%	0.00%	0.84%	0.97%	0.67%	0.76%	0.64%	2.68%	0.55%	0.37%	0.48%	0.51%	0.61%	0.92%	0.27%	1.18%	0.49%	1.86%	1.23%	1.50%	2.07%	1.21%	0.74%	0.76%	0.67%	0.00%	0.00%	1.34%	1.08%	1.15%	1.42%	1.70%	1.19%	2.38%	0.89%	0.77%	0.00%	0.63%	0.62%	0.75%	2.30%	0.92%	1.18%	0.61%									
20	Зюганов Геннадий Андреевич	1387	9	3	2	17	3	5	21	8	49	6	2	5	19	31	10	11	48	2	2	7	7	15	63	6	5	11	20	7	3	19	11	2	67	21	5	25	5	9	3	4	11	17	3	16	24	6	6	8	29	3	2	13	3	0	11	10	16	14	61	32	2	1	6	5	10	60	55	102	126	91	76									
		5.84%	2.56%	3.06%	1.04%	3.23%	1.36%	3.62%	4.22%	4.42%	20.59%	3.85%	2.67%	4.00%	15.20%	11.03%	6.29%	4.72%	9.41%	2.60%	2.56%	3.21%	3.45%	4.04%	12.68%	3.90%	6.25%	9.24%	4.68%	2.72%	4.11%	5.32%	5.31%	1.33%	12.79%	6.75%	3.36%	4.59%	1.85%	2.15%	1.53%	1.22%	5.07%	4.61%	3.53%	7.88%	7.43%	3.68%	4.51%	4.15%	5.02%	1.12%	1.53%	2.90%	2.91%	0.00%	2.46%	3.60%	3.70%	4.96%	10.37%	4.23%	2.38%	0.45%	2.30%	3.36%	3.14%	6.20%	5.88%	10.68%	9.66%	6.70%	7.70%									
21	Миронов Сергей Михайлович	212	0	0	1	10	1	1	2	0	0	0	0	1	0	0	2	0	10	1	0	1	2	5	6	0	0	2	0	1	0	1	3	0	16	0	1	4	1	0	0	0	1	4	0	1	1	3	1	0	4	2	1	3	1	1	3	2	4	3	5	12	0	1	2	0	4	2	7	27	20	18	7									
		0.89%	0.00%	0.00%	0.52%	1.90%	0.45%	0.72%	0.40%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	1.26%	0.00%	1.96%	1.30%	0.00%	0.46%	0.99%	1.35%	1.21%	0.00%	0.00%	1.68%	0.00%	0.39%	0.00%	0.28%	1.45%	0.00%	3.05%	0.00%	0.67%	0.73%	0.37%	0.00%	0.00%	0.00%	0.46%	1.08%	0.00%	0.49%	0.31%	1.84%	0.75%	0.00%	0.69%	0.74%	0.76%	0.67%	0.97%	1.22%	0.67%	0.72%	0.92%	1.06%	0.85%	1.59%	0.00%	0.45%	0.77%	0.00%	1.26%	0.21%	0.75%	2.83%	1.53%	1.32%	0.71%									
22	Прохоров Михаил Дмитриевич	333	1	1	1	5	2	1	2	1	0	2	1	2	0	0	1	1	2	0	0	1	0	7	13	1	0	2	2	1	1	1	1	1	12	3	2	7	0	0	0	0	3	3	0	2	1	2	1	1	14	3	2	3	0	0	3	5	4	2	11	8	1	1	2	0	1	29	6	30	35	71	11									
		1.40%	0.28%	1.02%	0.52%	0.95%	0.90%	0.72%	0.40%	0.55%	0.00%	1.28%	1.33%	1.60%	0.00%	0.00%	0.63%	0.43%	0.39%	0.00%	0.00%	0.46%	0.00%	1.89%	2.62%	0.65%	0.00%	1.68%	0.47%	0.39%	1.37%	0.28%	0.48%	0.67%	2.29%	0.96%	1.34%	1.28%	0.00%	0.00%	0.00%	0.00%	1.38%	0.81%	0.00%	0.99%	0.31%	1.23%	0.75%	0.52%	2.42%	1.12%	1.53%	0.67%	0.00%	0.00%	0.67%	1.80%	0.92%	0.71%	1.87%	1.06%	1.19%	0.45%	0.77%	0.00%	0.31%	2.99%	0.64%	3.14%	2.68%	5.22%	1.11%									
23	Путин Владимир Владимирович	21547	340	94	188	482	213	128	471	172	189	147	69	115	106	250	144	221	433	74	76	207	193	341	396	147	75	103	403	246	69	333	190	146	420	284	137	504	264	407	192	323	198	344	81	183	291	150	123	180	522	259	125	426	99	81	425	258	404	258	501	692	79	219	249	144	301	871	861	769	1112	1163	887									
		90.73%	96.87%	95.92%	97.41%	91.46%	96.38%	92.75%	94.58%	95.03%	79.41%	94.23%	92.00%	92.00%	84.80%	88.97%	90.57%	94.85%	84.90%	96.10%	97.44%	94.95%	95.07%	91.91%	79.68%	95.45%	93.75%	86.55%	94.38%	95.72%	94.52%	93.28%	91.79%	97.33%	80.15%	91.32%	91.95%	92.48%	97.42%	97.37%	97.96%	98.18%	91.24%	93.22%	95.29%	90.15%	90.09%	92.02%	92.48%	93.26%	90.31%	96.28%	95.42%	95.09%	96.12%	98.78%	94.87%	92.81%	93.30%	91.49%	85.20%	91.53%	94.05%	97.77%	95.40%	96.64%	94.65%	89.98%	91.99%	80.52%	85.21%	85.58%	89.87%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
