10	Число действительных избирательных бюллетеней	17214	854	849	592	785	881	941	349	860	793	698	224	423	225	62	490	233	558	836	619	689	630	550	679	171	1027	485	260	335	137	383	129	109	180	178									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																													
13	Бабурин Сергей Николаевич	109	10	2	7	2	6	5	3	8	6	7	1	6	1	0	1	0	2	3	0	5	3	8	8	1	1	1	1	4	1	2	1	0	1	2									
		0.63%	1.16%	0.23%	1.18%	0.25%	0.68%	0.53%	0.85%	0.92%	0.75%	0.99%	0.44%	1.41%	0.44%	0.00%	0.20%	0.00%	0.36%	0.36%	0.00%	0.72%	0.47%	1.45%	1.17%	0.58%	0.10%	0.20%	0.38%	1.19%	0.73%	0.52%	0.78%	0.00%	0.56%	1.12%									
14	Грудинин Павел Николаевич	2308	112	143	97	124	135	167	56	126	105	90	20	56	25	4	57	43	35	104	81	98	108	81	113	11	84	65	32	47	9	36	4	11	22	7									
		13.35%	13.04%	16.67%	16.33%	15.74%	15.25%	17.69%	15.95%	14.53%	13.19%	12.80%	8.73%	13.18%	11.11%	6.45%	11.54%	18.30%	6.23%	12.44%	13.06%	14.18%	17.06%	14.67%	16.57%	6.43%	8.16%	13.29%	12.31%	13.95%	6.57%	9.40%	3.10%	10.00%	12.22%	3.93%									
15	Жириновский Владимир Вольфович	1171	58	60	46	58	39	67	37	67	60	54	8	34	14	3	23	7	35	19	38	69	73	32	57	14	58	16	26	23	8	32	3	10	17	6									
		6.77%	6.75%	6.99%	7.74%	7.36%	4.41%	7.10%	10.54%	7.73%	7.54%	7.68%	3.49%	8.00%	6.22%	4.84%	4.66%	2.98%	6.23%	2.27%	6.13%	9.99%	11.53%	5.80%	8.36%	8.19%	5.64%	3.27%	10.00%	6.82%	5.84%	8.36%	2.33%	9.09%	9.44%	3.37%									
16	Путин Владимир Владимирович	13278	654	633	423	580	688	677	243	629	606	528	189	319	182	53	401	181	480	690	495	497	431	420	485	142	868	399	197	254	118	312	118	88	136	162									
		76.78%	76.14%	73.78%	71.21%	73.60%	77.74%	71.72%	69.23%	72.55%	76.13%	75.11%	82.53%	75.06%	80.89%	85.48%	81.17%	77.02%	85.41%	82.54%	79.84%	71.92%	68.09%	76.09%	71.11%	83.04%	84.35%	81.60%	75.77%	75.37%	86.13%	81.46%	91.47%	80.00%	75.56%	91.01%									
17	Собчак Ксения Анатольевна	103	4	2	1	8	4	8	2	14	7	4	3	3	3	0	5	1	3	4	1	3	3	2	6	0	5	2	1	1	0	1	0	0	1	1									
		0.60%	0.47%	0.23%	0.17%	1.02%	0.45%	0.85%	0.57%	1.61%	0.88%	0.57%	1.31%	0.71%	1.33%	0.00%	1.01%	0.43%	0.53%	0.48%	0.16%	0.43%	0.47%	0.36%	0.88%	0.00%	0.49%	0.41%	0.38%	0.30%	0.00%	0.26%	0.00%	0.00%	0.56%	0.56%									
18	Сурайкин Максим Александрович	146	6	7	9	10	5	13	4	9	5	6	2	5	0	2	2	0	0	8	4	9	4	5	6	3	7	2	3	4	1	0	3	0	2	0									
		0.84%	0.70%	0.82%	1.52%	1.27%	0.56%	1.38%	1.14%	1.04%	0.63%	0.85%	0.87%	1.18%	0.00%	3.23%	0.40%	0.00%	0.00%	0.96%	0.65%	1.30%	0.63%	0.91%	0.88%	1.75%	0.68%	0.41%	1.15%	1.19%	0.73%	0.00%	2.33%	0.00%	1.11%	0.00%									
19	Титов Борис Юрьевич	61	4	2	8	3	2	2	3	7	2	3	1	0	0	0	1	0	3	5	0	2	5	2	3	0	2	0	0	1	0	0	0	0	0	0									
		0.35%	0.47%	0.23%	1.35%	0.38%	0.23%	0.21%	0.85%	0.81%	0.25%	0.43%	0.44%	0.00%	0.00%	0.00%	0.20%	0.00%	0.53%	0.60%	0.00%	0.29%	0.79%	0.36%	0.44%	0.00%	0.19%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	38	6	0	1	0	2	2	1	0	2	6	0	0	0	0	0	1	0	3	0	6	3	0	1	0	2	0	0	1	0	0	0	0	1	0									
		0.22%	0.70%	0.00%	0.17%	0.00%	0.23%	0.21%	0.28%	0.00%	0.25%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.36%	0.00%	0.87%	0.47%	0.00%	0.15%	0.00%	0.19%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%									
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
