7	Число избирательных бюллетеней в переносных ящиках для голосования	3530	37	40	47	14	262	16	23	39	6	56	28	36	95	21	45	184	77	81	20	124	61	4	92	67	0	33	25	53	98	49	32	52	107	37	37	70	39	248	174	104	37	23	114	218	18	122	39	181	25	120					
8	Число бюллетеней в стационарных ящиках для голосования	32989	325	311	398	87	433	37	67	478	74	420	180	1094	366	224	335	699	747	984	87	609	829	148	620	536	313	213	595	920	914	941	906	1135	493	1038	893	862	882	847	1024	989	869	1038	1113	767	1280	867	1040	912	1199	851					
9	Число недействительных избирательных бюллетеней	188	0	0	0	0	6	0	1	2	0	10	2	1	0	1	0	3	5	3	0	6	3	0	3	2	4	7	4	3	4	10	7	7	0	2	0	4	3	8	12	10	3	8	7	6	5	2	5	10	2	7					
10	Число действительных избирательных бюллетеней	36331	362	351	445	101	689	53	89	515	80	466	206	1129	461	244	380	880	819	1062	107	727	887	152	709	601	309	239	616	970	1008	980	931	1180	600	1073	930	928	918	1087	1186	1083	903	1053	1220	979	1293	987	1074	1083	1222	964					
11	Число полученных открепительных  удостоверений	658	10	10	10	10	15	10	10	13	10	10	10	15	10	10	10	15	15	15	10	10	15	10	10	10	10	10	10	15	15	25	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	310	3	1	0	0	4	0	0	10	4	4	0	4	1	3	2	7	15	9	0	8	8	0	5	3	3	10	6	3	12	21	5	10	8	10	3	7	4	8	9	10	6	6	9	10	13	15	8	9	10	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	132	1	0	3	2	4	0	0	3	0	6	2	5	2	3	2	3	1	1	2	5	2	2	2	2	2	0	9	0	0	1	1	1	6	2	5	6	6	3	16	2	2	2	6	2	0	3	2	0	2	0					
14	Число неиспользованных открепительных удостоверений	348	7	9	10	10	11	10	10	3	6	6	10	11	9	7	8	8	0	6	10	2	7	10	5	7	7	0	4	12	3	4	10	5	7	5	12	8	11	7	6	5	9	9	6	5	2	0	7	6	5	11					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	2	0	2	0	0	0	1	1	0	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	376	0	0	2	0	4	2	0	4	0	6	0	9	2	1	2	3	5	5	0	4	8	1	3	3	3	2	8	12	7	4	4	10	5	2	4	6	17	6	23	8	12	10	20	17	11	13	9	58	11	30					
		1.03%	0.00%	0.00%	0.45%	0.00%	0.58%	3.77%	0.00%	0.77%	0.00%	1.26%	0.00%	0.80%	0.43%	0.41%	0.53%	0.34%	0.61%	0.47%	0.00%	0.55%	0.90%	0.66%	0.42%	0.50%	0.96%	0.81%	1.29%	1.23%	0.69%	0.40%	0.43%	0.84%	0.83%	0.19%	0.43%	0.64%	1.85%	0.55%	1.92%	0.73%	1.32%	0.94%	1.63%	1.73%	0.85%	1.31%	0.83%	5.31%	0.90%	3.09%					
19	Жириновский Владимир Вольфович	2159	2	38	20	21	44	0	3	24	3	31	8	59	29	5	26	40	45	59	2	24	76	18	30	107	29	15	58	56	34	30	48	55	48	54	29	39	53	34	60	63	30	61	68	136	65	55	45	124	81	75					
		5.91%	0.55%	10.83%	4.49%	20.79%	6.33%	0.00%	3.33%	4.64%	3.75%	6.51%	3.85%	5.22%	6.29%	2.04%	6.84%	4.53%	5.46%	5.54%	1.87%	3.27%	8.54%	11.84%	4.21%	17.74%	9.27%	6.10%	9.35%	5.76%	3.36%	3.03%	5.12%	4.63%	8.00%	5.02%	3.12%	4.18%	5.75%	3.11%	5.01%	5.76%	3.31%	5.75%	5.54%	13.81%	5.01%	5.56%	4.17%	11.34%	6.62%	7.72%					
20	Зюганов Геннадий Андреевич	6778	7	108	66	19	206	11	22	147	18	49	67	104	33	32	64	171	156	193	33	124	163	34	146	56	33	46	73	187	154	227	185	225	159	152	157	159	169	146	262	274	256	245	210	216	172	228	239	243	169	163					
		18.56%	1.93%	30.77%	14.83%	18.81%	29.64%	20.75%	24.44%	28.43%	22.50%	10.29%	32.21%	9.20%	7.16%	13.06%	16.84%	19.37%	18.93%	18.12%	30.84%	16.92%	18.31%	22.37%	20.51%	9.29%	10.54%	18.70%	11.77%	19.22%	15.22%	22.93%	19.72%	18.96%	26.50%	14.14%	16.88%	17.06%	18.35%	13.33%	21.87%	25.07%	28.26%	23.09%	17.11%	21.93%	13.25%	23.05%	22.15%	22.23%	13.81%	16.79%					
21	Медведев Дмитрий Анатольевич	27018	353	205	357	61	435	40	64	340	59	380	131	957	397	206	288	666	613	805	72	575	640	99	530	435	244	176	477	715	813	719	694	890	388	865	740	724	679	901	841	738	605	737	922	610	1045	691	781	658	961	696					
		73.98%	97.51%	58.40%	80.22%	60.40%	62.59%	75.47%	71.11%	65.76%	73.75%	79.83%	62.98%	84.69%	86.12%	84.08%	75.79%	75.42%	74.39%	75.59%	67.29%	78.44%	71.91%	65.13%	74.44%	72.14%	77.96%	71.54%	76.94%	73.48%	80.34%	72.63%	73.99%	74.98%	64.67%	80.47%	79.57%	77.68%	73.72%	82.28%	70.20%	67.52%	66.78%	69.46%	75.14%	61.93%	80.51%	69.87%	72.38%	60.20%	78.51%	71.68%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
