17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	142	2	8	2	0	1	10	13	2	0	2	6	6	8	3	6	5	4	0	0	7	1	1	2	0	3	6	0	2	1	5	2	3	4	0	2	0	0	0	6	0	0	0	0	2	3	1	9	2	2					
		0.83%	1.12%	1.58%	1.12%	0.00%	0.47%	1.63%	0.89%	0.86%	0.00%	1.52%	2.10%	0.91%	0.80%	0.68%	1.02%	0.88%	0.54%	0.00%	0.00%	2.68%	0.83%	0.40%	1.23%	0.00%	0.57%	1.31%	0.00%	0.56%	0.38%	0.71%	0.99%	0.79%	1.16%	0.00%	0.52%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.68%	1.24%	1.18%	0.83%	0.62%	0.80%					
19	Жириновский Владимир Вольфович	1596	26	26	19	5	17	35	164	23	18	15	34	70	109	35	56	40	58	7	10	22	9	33	25	13	53	53	17	37	7	73	24	56	47	3	33	8	22	5	51	2	7	57	6	25	19	1	84	11	26					
		9.31%	14.53%	5.13%	10.61%	5.95%	7.94%	5.72%	11.25%	9.91%	5.52%	11.36%	11.89%	10.59%	10.93%	7.99%	9.52%	7.04%	7.80%	11.29%	9.80%	8.43%	7.50%	13.20%	15.34%	12.38%	10.15%	11.57%	11.64%	10.36%	2.66%	10.43%	11.82%	14.74%	13.58%	4.23%	8.53%	6.84%	7.31%	10.64%	8.53%	5.41%	9.33%	11.35%	6.90%	8.56%	7.85%	1.18%	7.72%	3.42%	10.40%					
20	Зюганов Геннадий Андреевич	4005	36	152	43	20	32	123	432	36	39	29	78	131	343	110	211	114	187	7	19	65	48	47	23	10	84	93	27	95	59	97	34	62	73	8	55	27	82	14	185	1	29	96	12	64	40	14	263	87	69					
		23.36%	20.11%	29.98%	24.02%	23.81%	14.95%	20.10%	29.63%	15.52%	11.96%	21.97%	27.27%	19.82%	34.40%	25.11%	35.88%	20.07%	25.13%	11.29%	18.63%	24.90%	40.00%	18.80%	14.11%	9.52%	16.09%	20.31%	18.49%	26.61%	22.43%	13.86%	16.75%	16.32%	21.10%	11.27%	14.21%	23.08%	27.24%	29.79%	30.94%	2.70%	38.67%	19.12%	13.79%	21.92%	16.53%	16.47%	24.17%	27.02%	27.60%					
21	Медведев Дмитрий Анатольевич	11314	112	317	112	58	164	439	835	171	268	85	167	451	529	285	312	403	492	47	73	167	62	168	113	82	378	306	102	223	196	521	143	257	222	60	295	82	197	28	353	34	39	347	69	201	180	69	729	219	152					
		65.99%	62.57%	62.52%	62.57%	69.05%	76.64%	71.73%	57.27%	73.71%	82.21%	64.39%	58.39%	68.23%	53.06%	65.07%	53.06%	70.95%	66.13%	75.81%	71.57%	63.98%	51.67%	67.20%	69.33%	78.10%	72.41%	66.81%	69.86%	62.46%	74.52%	74.43%	70.44%	67.63%	64.16%	84.51%	76.23%	70.09%	65.45%	59.57%	59.03%	91.89%	52.00%	69.12%	79.31%	68.84%	74.38%	81.18%	67.00%	68.01%	60.80%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
