		0.96%	0.95%	1.38%	0.47%	0.00%	1.02%	0.00%	1.14%	0.52%	0.53%	0.72%	0.34%	0.00%	1.72%	1.52%	3.51%	1.35%	1.37%	0.92%	1.90%	1.11%	0.50%	0.71%	1.37%	0.00%	0.00%	0.00%	0.00%	0.54%	0.99%	1.11%									
19	Титов Борис Юрьевич	41	4	1	0	0	4	0	7	4	0	0	1	0	0	1	0	5	3	2	2	1	0	1	1	1	1	0	0	2	0	0									
		0.41%	0.76%	0.28%	0.00%	0.00%	1.36%	0.00%	0.53%	0.52%	0.00%	0.00%	0.17%	0.00%	0.00%	0.76%	0.00%	0.62%	0.51%	0.92%	0.48%	0.22%	0.00%	0.36%	0.34%	0.88%	0.87%	0.00%	0.00%	0.54%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	38	2	0	1	0	0	1	8	6	0	4	0	0	1	0	1	2	4	1	3	1	0	1	2	0	0	0	0	0	0	0									
		0.38%	0.38%	0.00%	0.23%	0.00%	0.00%	0.91%	0.61%	0.78%	0.00%	2.90%	0.00%	0.00%	0.29%	0.00%	0.88%	0.25%	0.68%	0.46%	0.71%	0.22%	0.00%	0.36%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
