		0.52%	1.32%	0.26%	0.85%	0.20%	0.88%	0.00%	1.20%	0.89%	0.00%	0.00%	0.00%	0.47%	0.00%	0.20%	0.00%	0.00%	0.79%	0.28%	0.00%	0.53%	1.23%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.75%	0.00%	0.78%	0.45%	0.00%	0.00%	1.16%	0.32%	0.00%									
19	Титов Борис Юрьевич	21	2	1	1	0	2	0	1	1	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1	1									
		0.24%	0.38%	0.26%	0.21%	0.00%	0.22%	0.00%	0.40%	0.30%	0.00%	0.00%	0.00%	0.93%	0.00%	0.20%	0.00%	0.00%	0.00%	0.28%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.39%	0.45%	0.00%	0.00%	1.16%	0.32%	0.63%									
20	Явлинский Григорий Алексеевич	22	1	4	2	1	4	0	0	4	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0									
		0.25%	0.19%	1.06%	0.43%	0.20%	0.44%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.53%	0.62%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
