20	Зюганов Геннадий Андреевич	5878	141	151	93	178	200	175	198	172	196	59	20	217	198	98	111	160	134	147	198	201	73	138	194	225	131	107	43	122	78	48	6	19	61	13	131	28	111	136	70	88	62	102	36	106	126	113	94	118	104	6	50	9	21	44	18									
		13.75%	15.03%	12.00%	11.82%	13.36%	14.49%	12.66%	13.67%	13.99%	12.14%	10.14%	8.58%	14.08%	13.39%	10.68%	12.37%	12.63%	12.90%	10.77%	11.70%	12.32%	11.87%	14.23%	14.91%	18.47%	25.29%	27.09%	31.62%	26.99%	17.61%	16.61%	7.89%	17.43%	9.62%	7.93%	12.30%	13.08%	17.05%	17.71%	12.28%	18.22%	11.09%	12.45%	9.47%	14.08%	15.31%	11.89%	14.42%	16.79%	14.96%	16.67%	19.61%	3.41%	9.50%	13.54%	7.63%									
21	Миронов Сергей Михайлович	2485	42	53	45	71	84	82	82	68	95	30	10	95	76	62	49	86	55	72	116	76	58	70	97	69	30	26	6	26	23	9	5	0	39	12	43	13	25	21	19	34	13	55	21	63	76	54	55	47	56	3	14	12	19	15	8									
		5.81%	4.48%	4.21%	5.72%	5.33%	6.09%	5.93%	5.66%	5.53%	5.88%	5.15%	4.29%	6.16%	5.14%	6.75%	5.46%	6.79%	5.29%	5.27%	6.86%	4.66%	9.43%	7.22%	7.46%	5.67%	5.79%	6.58%	4.41%	5.75%	5.19%	3.11%	6.58%	0.00%	6.15%	7.32%	4.04%	6.07%	3.84%	2.73%	3.33%	7.04%	2.33%	6.72%	5.53%	8.37%	9.23%	5.68%	8.44%	6.69%	8.06%	8.33%	5.49%	4.55%	8.60%	4.62%	3.39%									
22	Прохоров Михаил Дмитриевич	3522	47	92	75	114	96	139	134	97	142	35	18	135	128	82	71	112	80	113	160	142	46	102	136	115	40	24	7	25	22	25	12	4	60	24	54	9	47	36	36	29	25	87	43	65	76	86	56	63	87	3	19	10	7	10	20									
		8.24%	5.01%	7.31%	9.53%	8.56%	6.96%	10.06%	9.25%	7.89%	8.79%	6.01%	7.73%	8.76%	8.65%	8.93%	7.92%	8.84%	7.70%	8.28%	9.46%	8.71%	7.48%	10.52%	10.45%	9.44%	7.72%	6.08%	5.15%	5.53%	4.97%	8.65%	15.79%	3.67%	9.46%	14.63%	5.07%	4.21%	7.22%	4.69%	6.32%	6.00%	4.47%	10.62%	11.32%	8.63%	9.23%	9.05%	8.59%	8.96%	12.52%	8.33%	7.45%	3.79%	3.17%	3.08%	8.47%									
23	Путин Владимир Владимирович	27168	627	846	515	845	880	865	914	767	1035	404	164	974	961	606	602	807	693	904	1076	1078	386	570	760	718	263	205	69	225	277	183	46	84	415	98	738	153	401	474	395	290	401	511	244	480	500	625	399	415	388	20	156	194	147	218	157									
		63.54%	66.84%	67.25%	65.44%	63.44%	63.77%	62.59%	63.12%	62.41%	64.09%	69.42%	70.39%	63.21%	64.98%	66.01%	67.11%	63.69%	66.70%	66.23%	63.59%	66.09%	62.76%	58.76%	58.42%	58.95%	50.77%	51.90%	50.74%	49.78%	62.53%	63.32%	60.53%	77.06%	65.46%	59.76%	69.30%	71.50%	61.60%	61.72%	69.30%	60.04%	71.74%	62.39%	64.21%	63.75%	60.75%	65.79%	61.20%	59.03%	55.83%	55.56%	61.18%	73.48%	66.52%	67.08%	66.53%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
