16	Путин Владимир Владимирович	57940	1304	564	1572	684	1536	1169	897	806	866	1060	1623	1663	985	2097	762	692	737	800	1141	1534	641	455	1610	1598	951	1815	1448	1034	863	1832	319	270	1504	2111	982	1263	1149	1162	1352	1227	908	584	1111	1003	1022	1822	1117	818	72	2964	441									
		85.38%	93.28%	76.84%	80.86%	76.68%	90.35%	91.54%	93.63%	91.80%	74.08%	83.46%	91.64%	92.65%	73.02%	88.26%	75.30%	76.46%	76.77%	78.66%	92.76%	90.93%	73.59%	70.22%	90.20%	86.15%	70.92%	91.76%	80.31%	76.09%	79.03%	95.77%	72.50%	73.37%	87.24%	89.75%	90.93%	85.80%	86.39%	80.19%	87.34%	90.09%	79.65%	77.87%	91.14%	90.77%	90.68%	90.60%	77.03%	80.67%	93.51%	87.51%	90.00%									
17	Собчак Ксения Анатольевна	379	0	11	77	9	2	3	1	3	15	11	4	0	9	3	9	8	11	11	0	0	14	10	0	9	10	0	10	6	13	0	5	4	8	11	3	7	5	10	0	1	1	5	0	1	2	8	28	12	0	9	0									
		0.56%	0.00%	1.50%	3.96%	1.01%	0.12%	0.23%	0.10%	0.34%	1.28%	0.87%	0.23%	0.00%	0.67%	0.13%	0.89%	0.88%	1.15%	1.08%	0.00%	0.00%	1.61%	1.54%	0.00%	0.49%	0.75%	0.00%	0.55%	0.44%	1.19%	0.00%	1.14%	1.09%	0.46%	0.47%	0.28%	0.48%	0.38%	0.69%	0.00%	0.07%	0.09%	0.67%	0.00%	0.09%	0.18%	0.40%	1.93%	1.18%	0.00%	0.27%	0.00%									
18	Сурайкин Максим Александрович	276	2	1	3	1	5	1	3	1	3	0	18	2	7	62	9	3	0	2	4	2	2	2	3	1	1	0	1	0	2	0	1	0	11	23	9	2	2	3	3	4	7	5	6	0	0	43	2	6	0	6	2									
		0.41%	0.14%	0.14%	0.15%	0.11%	0.29%	0.08%	0.31%	0.11%	0.26%	0.00%	1.02%	0.11%	0.52%	2.61%	0.89%	0.33%	0.00%	0.20%	0.33%	0.12%	0.23%	0.31%	0.17%	0.05%	0.07%	0.00%	0.06%	0.00%	0.18%	0.00%	0.23%	0.00%	0.64%	0.98%	0.83%	0.14%	0.15%	0.21%	0.19%	0.29%	0.61%	0.67%	0.49%	0.00%	0.00%	2.14%	0.14%	0.59%	0.00%	0.18%	0.41%									
19	Титов Борис Юрьевич	868	1	0	2	1	45	30	16	1	4	2	40	37	2	70	2	1	1	1	39	44	1	0	68	0	0	68	3	1	2	20	3	0	52	75	22	2	0	4	66	50	6	21	20	0	1	19	1	3	0	7	14									
		1.28%	0.07%	0.00%	0.10%	0.11%	2.65%	2.35%	1.67%	0.11%	0.34%	0.16%	2.26%	2.06%	0.15%	2.95%	0.20%	0.11%	0.10%	0.10%	3.17%	2.61%	0.11%	0.00%	3.81%	0.00%	0.00%	3.44%	0.17%	0.07%	0.18%	1.05%	0.68%	0.00%	3.02%	3.19%	2.04%	0.14%	0.00%	0.28%	4.26%	3.67%	0.53%	2.80%	1.64%	0.00%	0.09%	0.94%	0.07%	0.30%	0.00%	0.21%	2.86%									
20	Явлинский Григорий Алексеевич	215	24	5	6	6	3	1	1	10	5	5	4	1	6	16	7	3	4	2	1	1	2	3	2	4	7	0	6	31	1	0	1	3	7	6	0	1	1	3	1	2	2	2	3	0	1	8	1	1	0	4	1									
		0.32%	1.72%	0.68%	0.31%	0.67%	0.18%	0.08%	0.10%	1.14%	0.43%	0.39%	0.23%	0.06%	0.44%	0.67%	0.69%	0.33%	0.42%	0.20%	0.08%	0.06%	0.23%	0.46%	0.11%	0.22%	0.52%	0.00%	0.33%	2.28%	0.09%	0.00%	0.23%	0.82%	0.41%	0.26%	0.00%	0.07%	0.08%	0.21%	0.06%	0.15%	0.18%	0.27%	0.25%	0.00%	0.09%	0.40%	0.07%	0.10%	0.00%	0.12%	0.20%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
