15	Жириновский Владимир Вольфович	763	77	51	77	61	84	31	10	1	20	11	23	19	8	7	28	13	11	18	5	5	11	18	54	6	16	34	38	26									
		6.92%	9.70%	7.75%	6.58%	8.12%	7.73%	5.88%	4.81%	1.20%	6.67%	11.00%	5.91%	4.75%	6.67%	6.67%	6.64%	8.72%	4.20%	5.79%	7.46%	5.15%	6.75%	4.63%	7.87%	3.28%	5.84%	8.42%	6.15%	8.50%									
16	Путин Владимир Владимирович	8697	597	513	879	570	790	410	191	76	231	77	336	345	104	83	339	118	222	243	52	69	139	339	523	158	229	311	503	250									
		78.91%	75.19%	77.96%	75.13%	75.90%	72.74%	77.80%	91.83%	91.57%	77.00%	77.00%	86.38%	86.25%	86.67%	79.05%	80.33%	79.19%	84.73%	78.14%	77.61%	71.13%	85.28%	87.15%	76.24%	86.34%	83.58%	76.98%	81.39%	81.70%									
17	Собчак Ксения Анатольевна	137	17	8	12	9	18	14	0	0	1	1	3	2	0	1	3	1	5	5	1	0	0	2	13	2	2	3	11	3									
		1.24%	2.14%	1.22%	1.03%	1.20%	1.66%	2.66%	0.00%	0.00%	0.33%	1.00%	0.77%	0.50%	0.00%	0.95%	0.71%	0.67%	1.91%	1.61%	1.49%	0.00%	0.00%	0.51%	1.90%	1.09%	0.73%	0.74%	1.78%	0.98%									
18	Сурайкин Максим Александрович	74	4	3	8	3	6	5	0	1	1	0	3	3	0	0	7	1	1	2	1	0	1	2	4	4	1	3	8	2									
		0.67%	0.50%	0.46%	0.68%	0.40%	0.55%	0.95%	0.00%	1.20%	0.33%	0.00%	0.77%	0.75%	0.00%	0.00%	1.66%	0.67%	0.38%	0.64%	1.49%	0.00%	0.61%	0.51%	0.58%	2.19%	0.36%	0.74%	1.29%	0.65%									
19	Титов Борис Юрьевич	62	0	7	10	5	8	4	0	0	1	0	0	2	1	0	2	1	5	0	0	0	0	1	7	0	0	0	6	2									
		0.56%	0.00%	1.06%	0.85%	0.67%	0.74%	0.76%	0.00%	0.00%	0.33%	0.00%	0.00%	0.50%	0.83%	0.00%	0.47%	0.67%	1.91%	0.00%	0.00%	0.00%	0.00%	0.26%	1.02%	0.00%	0.00%	0.00%	0.97%	0.65%									
20	Явлинский Григорий Алексеевич	90	9	5	22	10	11	3	0	1	2	0	0	0	2	0	6	0	0	4	1	0	0	0	2	1	2	0	6	3									
		0.82%	1.13%	0.76%	1.88%	1.33%	1.01%	0.57%	0.00%	1.20%	0.67%	0.00%	0.00%	0.00%	1.67%	0.00%	1.42%	0.00%	0.00%	1.29%	1.49%	0.00%	0.00%	0.00%	0.29%	0.55%	0.73%	0.00%	0.97%	0.98%									
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
