		0.83%	0.71%	1.20%	1.38%	0.63%	2.41%	1.38%	0.89%	1.25%	0.00%	0.81%	0.00%	0.52%	0.19%	0.72%	0.00%	0.58%	0.61%	0.00%	0.84%	0.40%	0.00%	0.00%	0.22%	0.00%	0.73%	0.74%	0.42%	1.31%	0.89%	0.31%	0.89%	0.71%	0.59%	1.11%	0.63%	3.42%	0.71%	0.94%	0.90%	0.00%	2.31%	0.76%	0.42%	1.38%	0.55%	0.60%									
18	Сурайкин Максим Александрович	126	12	6	8	2	2	1	4	5	0	1	4	0	1	1	1	7	3	1	2	6	0	0	6	1	2	0	3	4	14	0	1	1	4	0	4	0	1	0	1	1	3	2	2	4	5	0									
		0.70%	0.95%	0.52%	0.58%	0.63%	0.80%	0.14%	0.89%	1.57%	0.00%	0.81%	1.90%	0.00%	0.19%	0.24%	0.52%	1.35%	0.91%	0.65%	1.68%	2.42%	0.00%	0.00%	0.65%	0.38%	0.29%	0.00%	1.27%	1.75%	1.39%	0.00%	0.30%	0.36%	0.79%	0.00%	2.50%	0.00%	0.71%	0.00%	0.90%	1.32%	0.53%	1.53%	0.28%	1.10%	0.69%	0.00%									
19	Титов Борис Юрьевич	63	11	5	9	0	0	3	4	1	0	0	0	0	1	1	1	2	0	2	0	1	0	0	1	0	2	1	1	0	4	1	4	0	0	0	0	0	1	2	0	0	0	0	3	0	1	1									
		0.35%	0.87%	0.43%	0.65%	0.00%	0.00%	0.41%	0.89%	0.31%	0.00%	0.00%	0.00%	0.00%	0.19%	0.24%	0.52%	0.39%	0.00%	1.30%	0.00%	0.40%	0.00%	0.00%	0.11%	0.00%	0.29%	0.25%	0.42%	0.00%	0.40%	0.31%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.94%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.14%	0.60%									
20	Явлинский Григорий Алексеевич	82	9	6	10	0	0	4	5	0	0	1	0	2	2	5	2	7	2	0	0	0	0	0	6	0	0	0	1	0	3	3	0	2	3	0	0	0	1	0	0	0	1	0	2	0	2	3									
		0.45%	0.71%	0.52%	0.72%	0.00%	0.00%	0.55%	1.11%	0.00%	0.00%	0.81%	0.00%	1.05%	0.38%	1.20%	1.04%	1.35%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.42%	0.00%	0.30%	0.94%	0.00%	0.71%	0.59%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.18%	0.00%	0.28%	0.00%	0.28%	1.79%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
