15	Жириновский Владимир Вольфович	852	38	49	51	46	62	48	67	39	38	8	15	26	17	3	36	22	31	8	18	4	15	15	13	28	39	58	22	36									
		6.36%	6.43%	7.00%	5.86%	6.85%	7.23%	6.89%	6.75%	7.21%	8.33%	5.23%	4.23%	5.71%	4.17%	1.22%	9.73%	4.55%	5.81%	3.74%	3.47%	4.08%	4.64%	4.50%	6.25%	7.41%	8.94%	7.69%	6.51%	8.76%									
16	Путин Владимир Владимирович	10917	453	543	673	530	654	545	823	461	366	132	308	393	362	223	280	404	456	180	456	88	271	295	163	290	347	605	290	326									
		81.51%	76.65%	77.57%	77.27%	78.87%	76.22%	78.19%	82.96%	85.21%	80.26%	86.27%	86.76%	86.37%	88.73%	90.65%	75.68%	83.47%	85.39%	84.11%	88.03%	89.80%	83.90%	88.59%	78.37%	76.72%	79.59%	80.24%	85.80%	79.32%									
17	Собчак Ксения Анатольевна	92	3	2	7	4	5	4	5	1	6	2	0	2	2	1	0	3	3	19	5	1	1	0	0	2	7	3	2	2									
		0.69%	0.51%	0.29%	0.80%	0.60%	0.58%	0.57%	0.50%	0.18%	1.32%	1.31%	0.00%	0.44%	0.49%	0.41%	0.00%	0.62%	0.56%	8.88%	0.97%	1.02%	0.31%	0.00%	0.00%	0.53%	1.61%	0.40%	0.59%	0.49%									
18	Сурайкин Максим Александрович	86	4	4	9	7	11	10	7	0	1	1	0	2	2	1	2	0	4	0	4	0	2	0	1	5	0	1	6	2									
		0.64%	0.68%	0.57%	1.03%	1.04%	1.28%	1.43%	0.71%	0.00%	0.22%	0.65%	0.00%	0.44%	0.49%	0.41%	0.54%	0.00%	0.75%	0.00%	0.77%	0.00%	0.62%	0.00%	0.48%	1.32%	0.00%	0.13%	1.78%	0.49%									
19	Титов Борис Юрьевич	38	3	0	0	2	4	5	1	1	0	0	0	1	0	0	5	1	2	0	1	0	2	0	0	3	0	3	1	3									
		0.28%	0.51%	0.00%	0.00%	0.30%	0.47%	0.72%	0.10%	0.18%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	1.35%	0.21%	0.37%	0.00%	0.19%	0.00%	0.62%	0.00%	0.00%	0.79%	0.00%	0.40%	0.30%	0.73%									
20	Явлинский Григорий Алексеевич	30	5	3	3	1	3	0	0	3	1	0	2	1	0	0	0	0	1	0	2	0	1	0	0	4	0	0	0	0									
		0.22%	0.85%	0.43%	0.34%	0.15%	0.35%	0.00%	0.00%	0.55%	0.22%	0.00%	0.56%	0.22%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.39%	0.00%	0.31%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%									
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
