		5.44%	9.82%	10.79%	3.99%	3.58%	3.10%	15.13%	11.74%	1.30%	5.32%	2.09%	6.36%	5.14%	5.54%	0.51%	7.36%	0.44%	1.12%	5.42%	6.19%	5.22%	5.40%	5.03%	6.21%	4.80%	4.63%	9.79%	11.45%	3.65%	5.29%	4.43%	3.38%	4.51%	5.23%									
15	Жириновский Владимир Вольфович	1994	66	102	119	160	89	60	45	90	61	50	66	29	52	37	39	15	6	90	20	22	20	22	63	36	75	77	99	28	59	18	99	101	79									
		5.33%	5.02%	6.84%	5.01%	8.18%	4.92%	7.89%	5.18%	5.83%	4.16%	3.48%	6.27%	6.78%	6.55%	1.91%	1.94%	2.19%	2.23%	7.18%	6.87%	6.38%	7.19%	7.38%	4.04%	2.58%	4.96%	5.75%	8.78%	5.37%	6.36%	5.70%	6.69%	6.42%	8.26%									
16	Путин Владимир Владимирович	32472	1048	1152	2139	1686	1621	556	694	1389	1320	1295	898	376	689	1850	1786	660	255	1075	241	293	237	252	1380	1267	1339	1096	868	467	787	278	1310	1356	812									
		86.87%	79.76%	77.21%	89.99%	86.20%	89.61%	73.16%	79.86%	90.02%	89.98%	90.12%	85.28%	87.85%	86.78%	95.26%	88.77%	96.49%	94.80%	85.73%	82.82%	84.93%	85.25%	84.56%	88.40%	90.82%	88.56%	81.91%	77.02%	89.64%	84.90%	87.97%	88.57%	86.15%	84.94%									
17	Собчак Ксения Анатольевна	124	10	19	2	4	2	8	11	4	0	3	4	0	1	1	4	1	0	4	3	2	1	1	6	6	3	5	7	2	2	1	5	2	0									
		0.33%	0.76%	1.27%	0.08%	0.20%	0.11%	1.05%	1.27%	0.26%	0.00%	0.21%	0.38%	0.00%	0.13%	0.05%	0.20%	0.15%	0.00%	0.32%	1.03%	0.58%	0.36%	0.34%	0.38%	0.43%	0.20%	0.37%	0.62%	0.38%	0.22%	0.32%	0.34%	0.13%	0.00%									
18	Сурайкин Максим Александрович	306	18	20	7	14	17	8	2	6	5	29	5	0	4	39	22	1	1	6	3	7	1	6	4	4	4	14	8	2	17	3	4	20	5									
		0.82%	1.37%	1.34%	0.29%	0.72%	0.94%	1.05%	0.23%	0.39%	0.34%	2.02%	0.47%	0.00%	0.50%	2.01%	1.09%	0.15%	0.37%	0.48%	1.03%	2.03%	0.36%	2.01%	0.26%	0.29%	0.26%	1.05%	0.71%	0.38%	1.83%	0.95%	0.27%	1.27%	0.52%									
19	Титов Борис Юрьевич	153	13	13	5	10	3	2	6	16	2	21	2	1	2	1	4	2	1	4	0	2	2	1	2	3	4	4	8	0	5	1	3	6	4									
		0.41%	0.99%	0.87%	0.21%	0.51%	0.17%	0.26%	0.69%	1.04%	0.14%	1.46%	0.19%	0.23%	0.25%	0.05%	0.20%	0.29%	0.37%	0.32%	0.00%	0.58%	0.72%	0.34%	0.13%	0.22%	0.26%	0.30%	0.71%	0.00%	0.54%	0.32%	0.20%	0.38%	0.42%									
20	Явлинский Григорий Алексеевич	66	4	4	5	4	2	3	2	8	1	4	1	0	0	0	4	1	1	1	0	0	0	0	1	3	4	0	2	1	3	0	1	5	1									
		0.18%	0.30%	0.27%	0.21%	0.20%	0.11%	0.39%	0.23%	0.52%	0.07%	0.28%	0.09%	0.00%	0.00%	0.00%	0.20%	0.15%	0.37%	0.08%	0.00%	0.00%	0.00%	0.00%	0.06%	0.22%	0.26%	0.00%	0.18%	0.19%	0.32%	0.00%	0.07%	0.32%	0.10%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
